_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP
63aed2ffece58500067d1ca1,MCDOWELL-N,EQ,N,892.0,875.2,891.4,877.55,876.0,878.15,1033608,912970663.3,958.0,712.0,34083,INE854D01024,2022-12-30,2022-12-29T18:30:00.000Z,2022-12-30T12:01:03.274Z,2022-12-30T12:01:03.274Z,0,,883.29,30-Dec-2022
63ad817f165f2b0007bbcc2e,MCDOWELL-N,EQ,N,882.75,865.55,876.95,878.15,880.75,877.2,1380769,1207720664.85,958.0,712.0,46596,INE854D01024,2022-12-29,2022-12-28T18:30:00.000Z,2022-12-29T12:01:03.442Z,2022-12-29T12:01:03.442Z,0,,874.67,29-Dec-2022
63ac2fffb817f50007b7e426,MCDOWELL-N,EQ,N,883.6,875.0,880.5,877.2,876.0,880.65,587480,516532586.05,958.0,712.0,24472,INE854D01024,2022-12-28,2022-12-27T18:30:00.000Z,2022-12-28T12:01:03.124Z,2022-12-28T12:01:03.124Z,0,,879.23,28-Dec-2022
63aade61877f910007943a35,MCDOWELL-N,EQ,N,890.0,879.0,888.4,880.65,881.55,881.1,561475,496399210.25,958.0,712.0,25443,INE854D01024,2022-12-27,2022-12-26T18:30:00.000Z,2022-12-27T12:00:33.394Z,2022-12-27T12:00:33.394Z,0,,884.1,27-Dec-2022
63a98cffdec2580006f62be4,MCDOWELL-N,EQ,N,888.05,864.45,874.2,881.1,879.6,874.25,625140,549981524.2,958.0,712.0,29049,INE854D01024,2022-12-26,2022-12-25T18:30:00.000Z,2022-12-26T12:01:03.628Z,2022-12-26T12:01:03.628Z,0,,879.77,26-Dec-2022
63a5987fba71aa0006a9f24c,MCDOWELL-N,EQ,N,895.9,870.75,890.0,874.25,871.45,898.05,985112,867972441.6,958.0,712.0,48215,INE854D01024,2022-12-23,2022-12-22T18:30:00.000Z,2022-12-23T12:01:03.184Z,2022-12-23T12:01:03.184Z,0,,881.09,23-Dec-2022
63a446dc4168e20007893f3e,MCDOWELL-N,EQ,N,909.0,890.35,903.0,898.05,895.35,903.0,519054,465878128.95,958.0,712.0,30729,INE854D01024,2022-12-22,2022-12-21T18:30:00.000Z,2022-12-22T12:00:28.141Z,2022-12-22T12:00:28.141Z,0,,897.55,22-Dec-2022
63a2f561fbd8f20007c4813b,MCDOWELL-N,EQ,N,922.0,900.05,917.55,903.0,905.0,917.95,715559,650839846.4,958.0,712.0,33066,INE854D01024,2022-12-21,2022-12-20T18:30:00.000Z,2022-12-21T12:00:33.591Z,2022-12-21T12:00:33.591Z,0,,909.55,21-Dec-2022
63a1a3e1c0ffa70007a009e0,MCDOWELL-N,EQ,N,919.8,905.0,914.2,917.95,917.0,914.2,452102,412709812.55,958.0,712.0,19628,INE854D01024,2022-12-20,2022-12-19T18:30:00.000Z,2022-12-20T12:00:33.476Z,2022-12-20T12:00:33.476Z,0,,912.87,20-Dec-2022
63a0527ef1563200081b47d3,MCDOWELL-N,EQ,N,917.2,898.1,905.0,914.2,917.0,903.6,671714,611102888.7,958.0,712.0,27187,INE854D01024,2022-12-19,2022-12-18T18:30:00.000Z,2022-12-19T12:01:02.985Z,2022-12-19T12:01:02.985Z,0,,909.77,19-Dec-2022
639c5dff28c1380006e2f868,MCDOWELL-N,EQ,N,939.55,902.0,933.0,903.6,902.55,939.0,1324668,1209865758.85,958.0,712.0,45012,INE854D01024,2022-12-16,2022-12-15T18:30:00.000Z,2022-12-16T12:01:03.498Z,2022-12-16T12:01:03.498Z,0,,913.34,16-Dec-2022
639b0c6074943d0007721f67,MCDOWELL-N,EQ,N,944.2,930.55,934.5,939.0,939.1,934.5,1291666,1212552469.95,958.0,712.0,38725,INE854D01024,2022-12-15,2022-12-14T18:30:00.000Z,2022-12-15T12:00:32.663Z,2022-12-15T12:00:32.663Z,0,,938.75,15-Dec-2022
6399bae2e6e7840007d9b968,MCDOWELL-N,EQ,N,937.7,930.85,932.55,934.5,932.0,932.25,563572,526696048.35,958.0,712.0,34035,INE854D01024,2022-12-14,2022-12-13T18:30:00.000Z,2022-12-14T12:00:34.992Z,2022-12-14T12:00:34.992Z,0,,934.57,14-Dec-2022
63986961f596af0007c3ecca,MCDOWELL-N,EQ,N,936.85,922.05,932.6,932.25,932.4,932.55,837466,778303168.9,958.0,712.0,30845,INE854D01024,2022-12-13,2022-12-12T18:30:00.000Z,2022-12-13T12:00:33.170Z,2022-12-13T12:00:33.170Z,0,,929.35,13-Dec-2022
639717ff8f01260008e2f8e4,MCDOWELL-N,EQ,N,942.3,927.6,938.5,932.55,932.0,938.0,991836,928112097.3,958.0,712.0,35013,INE854D01024,2022-12-12,2022-12-11T18:30:00.000Z,2022-12-12T12:01:03.568Z,2022-12-12T12:01:03.568Z,0,,935.75,12-Dec-2022
6393237f41313000070c357d,MCDOWELL-N,EQ,N,951.8,928.35,946.6,938.0,935.15,941.85,1261935,1189052919.85,958.0,712.0,44730,INE854D01024,2022-12-09,2022-12-08T18:30:00.000Z,2022-12-09T12:01:03.747Z,2022-12-09T12:01:03.747Z,0,,942.25,09-Dec-2022
6391d1ff15fb0f00073a2a6a,MCDOWELL-N,EQ,N,947.0,935.0,940.0,941.85,941.0,935.05,867087,816273644.8,958.0,712.0,41446,INE854D01024,2022-12-08,2022-12-07T18:30:00.000Z,2022-12-08T12:01:03.364Z,2022-12-08T12:01:03.364Z,0,,941.4,08-Dec-2022
6390807fbba3e7000746bbb5,MCDOWELL-N,EQ,N,937.65,926.3,932.0,935.05,935.65,932.1,1143644,1068125787.15,958.0,712.0,40031,INE854D01024,2022-12-07,2022-12-06T18:30:00.000Z,2022-12-07T12:01:03.410Z,2022-12-07T12:01:03.410Z,0,,933.97,07-Dec-2022
638f2eff029bc50007eb7166,MCDOWELL-N,EQ,N,936.85,923.15,929.6,932.1,930.85,929.6,558757,519535490.95,958.0,712.0,26924,INE854D01024,2022-12-06,2022-12-05T18:30:00.000Z,2022-12-06T12:01:03.396Z,2022-12-06T12:01:03.396Z,0,,929.81,06-Dec-2022
638ddd61c10ae00007166915,MCDOWELL-N,EQ,N,939.15,921.6,937.0,929.6,930.0,935.9,1024143,949564433.2,958.0,712.0,33324,INE854D01024,2022-12-05,2022-12-04T18:30:00.000Z,2022-12-05T12:00:33.599Z,2022-12-05T12:00:33.599Z,0,,927.18,05-Dec-2022
6389e8ff029bc5000780016d,MCDOWELL-N,EQ,N,939.95,924.5,930.0,935.9,934.0,926.05,1578503,1471118322.35,958.0,712.0,57870,INE854D01024,2022-12-02,2022-12-01T18:30:00.000Z,2022-12-02T12:01:03.482Z,2022-12-02T12:01:03.482Z,0,,931.97,02-Dec-2022
63889781de35720007f05a56,MCDOWELL-N,EQ,N,937.7,921.7,937.0,926.05,925.4,932.3,1348885,1252276827.7,958.0,712.0,43891,INE854D01024,2022-12-01,2022-11-30T18:30:00.000Z,2022-12-01T12:01:05.640Z,2022-12-01T12:01:05.640Z,0,,928.38,01-Dec-2022
63874600de35720007b7fa35,MCDOWELL-N,EQ,N,934.85,908.25,911.9,932.3,930.1,907.45,3658663,3384455867.2,958.0,712.0,100702,INE854D01024,2022-11-30,2022-11-29T18:30:00.000Z,2022-11-30T12:01:04.202Z,2022-11-30T12:01:04.202Z,0,,925.05,30-Nov-2022
6385f461735fc10007ec149f,MCDOWELL-N,EQ,N,919.85,894.05,900.0,907.45,906.7,900.35,2303417,2095501709.4,958.0,712.0,61353,INE854D01024,2022-11-29,2022-11-28T18:30:00.000Z,2022-11-29T12:00:33.875Z,2022-11-29T12:00:33.875Z,0,,909.74,29-Nov-2022
6384a2e309ea49000713fb57,MCDOWELL-N,EQ,N,911.0,884.75,893.3,900.35,897.9,889.35,1549756,1394483253.55,958.0,712.0,54858,INE854D01024,2022-11-28,2022-11-27T18:30:00.000Z,2022-11-28T12:00:35.947Z,2022-11-28T12:00:35.947Z,0,,899.81,28-Nov-2022
6380ae8151c71c00078f328a,MCDOWELL-N,EQ,N,899.9,876.15,884.0,889.35,887.8,881.65,1261861,1123001426.25,958.1,712.0,39623,INE854D01024,2022-11-25,2022-11-24T18:30:00.000Z,2022-11-25T12:01:05.682Z,2022-11-25T12:01:05.682Z,0,,889.96,25-Nov-2022
637f5cffb092ab000748aefb,MCDOWELL-N,EQ,N,885.0,875.25,880.5,881.65,883.85,878.8,690259,607940335.1,958.1,712.0,20029,INE854D01024,2022-11-24,2022-11-23T18:30:00.000Z,2022-11-24T12:01:03.618Z,2022-11-24T12:01:03.618Z,0,,880.74,24-Nov-2022
637e0b7f70aa60000754482f,MCDOWELL-N,EQ,N,889.4,876.0,883.8,878.8,877.95,879.4,632485,557224333.95,958.1,712.0,23554,INE854D01024,2022-11-23,2022-11-22T18:30:00.000Z,2022-11-23T12:01:03.549Z,2022-11-23T12:01:03.549Z,0,,881.01,23-Nov-2022
637cba0198bcc20007be4914,MCDOWELL-N,EQ,N,881.75,871.0,873.75,879.4,878.5,876.45,510130,448488130.35,958.1,712.0,26394,INE854D01024,2022-11-22,2022-11-21T18:30:00.000Z,2022-11-22T12:01:05.953Z,2022-11-22T12:01:05.953Z,0,,879.16,22-Nov-2022
637b6864463ad400077b15cb,MCDOWELL-N,EQ,N,877.95,865.15,874.05,876.45,873.85,874.05,732762,640178691.2,958.1,712.0,32466,INE854D01024,2022-11-21,2022-11-20T18:30:00.000Z,2022-11-21T12:00:36.166Z,2022-11-21T12:00:36.166Z,0,,873.65,21-Nov-2022
6377740259851f00079319f3,MCDOWELL-N,EQ,N,887.05,861.25,887.05,874.05,869.45,882.6,1227016,1068373289.0,962.5,712.0,38496,INE854D01024,2022-11-18,2022-11-17T18:30:00.000Z,2022-11-18T12:01:07.068Z,2022-11-18T12:01:07.068Z,0,,870.71,18-Nov-2022
637622817af31f0007533b54,MCDOWELL-N,EQ,N,891.0,865.8,891.0,882.6,882.9,888.7,1248940,1097524868.45,962.5,712.0,53649,INE854D01024,2022-11-17,2022-11-16T18:30:00.000Z,2022-11-17T12:01:05.863Z,2022-11-17T12:01:05.863Z,0,,878.77,17-Nov-2022
6374d0e5476c500007eef703,MCDOWELL-N,EQ,N,913.8,880.1,910.15,888.7,886.8,905.6,1792803,1607345326.5,962.5,712.0,58045,INE854D01024,2022-11-16,2022-11-15T18:30:00.000Z,2022-11-16T12:00:37.882Z,2022-11-16T12:00:37.882Z,0,,896.55,16-Nov-2022
63737f800f8197000847b490,MCDOWELL-N,EQ,N,908.0,875.0,885.0,905.6,907.45,881.4,2121221,1907205539.45,962.5,712.0,115299,INE854D01024,2022-11-15,2022-11-14T18:30:00.000Z,2022-11-15T12:01:04.258Z,2022-11-15T12:01:04.258Z,0,,899.11,15-Nov-2022
6373319c4391210007c5d41d,MCDOWELL-N,EQ,N,890.05,875.95,884.85,881.4,878.5,884.9,426011,376418321.4,962.5,712.0,20994,INE854D01024,2022-11-14,2022-11-13T18:30:00.000Z,2022-11-15T06:28:44.900Z,2022-11-15T06:28:44.900Z,0,,883.59,14-Nov-2022
636e396631b6440007d9c702,MCDOWELL-N,EQ,N,891.45,880.0,884.65,884.9,883.9,879.3,1164676,1032775197.95,1019.95,712.0,29307,INE854D01024,2022-11-11,2022-11-10T18:30:00.000Z,2022-11-11T12:00:38.589Z,2022-11-11T12:00:38.589Z,0,,886.75,11-Nov-2022
636ce7e79fc50d0007acac34,MCDOWELL-N,EQ,N,882.0,870.15,877.1,879.3,878.0,876.7,781360,685791222.95,1019.95,712.0,43054,INE854D01024,2022-11-10,2022-11-09T18:30:00.000Z,2022-11-10T12:00:39.870Z,2022-11-10T12:00:39.870Z,0,,877.69,10-Nov-2022
636b96669fc50d00077a4eb0,MCDOWELL-N,EQ,N,903.55,872.25,899.0,876.7,875.0,894.25,858084,758696008.7,1019.95,712.0,32551,INE854D01024,2022-11-09,2022-11-08T18:30:00.000Z,2022-11-09T12:00:38.188Z,2022-11-09T12:00:38.188Z,0,,884.17,09-Nov-2022
6368f365ea65ae0007eb18e3,MCDOWELL-N,EQ,N,897.0,883.7,885.0,894.25,895.3,884.45,715350,637139790.5,1019.95,712.0,32943,INE854D01024,2022-11-07,2022-11-06T18:30:00.000Z,2022-11-07T12:00:37.051Z,2022-11-07T12:00:37.051Z,0,,890.67,07-Nov-2022
6364fee052e5ad0007d2a379,MCDOWELL-N,EQ,N,897.75,881.65,894.9,884.45,883.85,893.25,879336,780266418.7,1019.95,712.0,39019,INE854D01024,2022-11-04,2022-11-03T18:30:00.000Z,2022-11-04T12:00:32.945Z,2022-11-04T12:00:32.945Z,0,,887.34,04-Nov-2022
6363ad67e8e06a0007c51df4,MCDOWELL-N,EQ,N,901.9,884.5,889.0,893.25,893.2,894.0,998190,891945547.3,1019.95,712.0,39417,INE854D01024,2022-11-03,2022-11-02T18:30:00.000Z,2022-11-03T12:00:39.511Z,2022-11-03T12:00:39.511Z,0,,893.56,03-Nov-2022
63625c009686a2000722387c,MCDOWELL-N,EQ,N,904.3,887.0,894.55,894.0,891.9,894.55,1621348,1452608727.95,1019.95,712.0,52237,INE854D01024,2022-11-02,2022-11-01T18:30:00.000Z,2022-11-02T12:01:04.861Z,2022-11-02T12:01:04.861Z,0,,895.93,02-Nov-2022
63610a81e70a7c00070bebaa,MCDOWELL-N,EQ,N,902.25,890.5,900.0,894.55,893.0,896.35,1708048,1531357454.95,1019.95,712.0,64352,INE854D01024,2022-11-01,2022-10-31T18:30:00.000Z,2022-11-01T12:01:05.305Z,2022-11-01T12:01:05.305Z,0,,896.55,01-Nov-2022
635fb900f9a97d0007e14956,MCDOWELL-N,EQ,N,899.0,872.1,875.3,896.35,896.45,873.25,2082894,1845339338.95,1019.95,712.0,56775,INE854D01024,2022-10-31,2022-10-30T18:30:00.000Z,2022-10-31T12:01:04.748Z,2022-10-31T12:01:04.748Z,0,,885.95,31-Oct-2022
635bc4681ae954000774b3f7,MCDOWELL-N,EQ,N,879.0,860.0,875.0,873.25,872.0,873.65,921996,801345786.6,1019.95,712.0,31503,INE854D01024,2022-10-28,2022-10-27T18:30:00.000Z,2022-10-28T12:00:40.530Z,2022-10-28T12:00:40.530Z,0,,869.14,28-Oct-2022
635a72e5e9c95900075d10b5,MCDOWELL-N,EQ,N,877.5,860.5,866.15,873.65,873.0,863.5,1668130,1454178446.25,1019.95,712.0,55328,INE854D01024,2022-10-27,2022-10-26T18:30:00.000Z,2022-10-27T12:00:37.382Z,2022-10-27T12:00:37.382Z,0,,871.74,27-Oct-2022
6357cfe964db870007455325,MCDOWELL-N,EQ,N,871.5,834.25,839.0,863.5,862.5,835.45,3972295,3423638945.0,1019.95,712.0,110358,INE854D01024,2022-10-25,2022-10-24T18:30:00.000Z,2022-10-25T12:00:41.669Z,2022-10-25T12:00:41.669Z,0,,861.88,25-Oct-2022
6356a88fe079b1000760b805,MCDOWELL-N,EQ,N,839.95,827.5,839.95,835.45,837.0,820.6,582843,485565471.5,1019.95,712.0,16076,INE854D01024,2022-10-24,2022-10-23T18:30:00.000Z,2022-10-24T15:00:31.462Z,2022-10-24T15:00:31.462Z,0,,833.1,24-Oct-2022
6458c0557a898b000718858e,MCDOWELL-N,EQ,N,837.45,815.7,835.15,820.6,821.0,830.95,1480648,1220731962.8,1019.95,712.0,44955,INE854D01024,2022-10-21,2022-10-20T18:30:00.000Z,2023-05-08T09:26:45.900Z,2023-05-08T09:26:45.900Z,0,,824.46,21-Oct-2022
6351388013530000074b8bf4,MCDOWELL-N,EQ,N,835.6,820.8,829.0,830.95,832.25,828.55,1024335,849697599.7,1019.95,712.0,48890,INE854D01024,2022-10-20,2022-10-19T18:30:00.000Z,2022-10-20T12:01:04.426Z,2022-10-20T12:01:04.426Z,0,,829.51,20-Oct-2022
634fec93cf925b000687109f,MCDOWELL-N,EQ,N,844.6,825.0,838.35,828.55,830.35,834.15,872474,728460550.7,1019.95,712.0,29185,INE854D01024,2022-10-19,2022-10-18T18:30:00.000Z,2022-10-19T12:24:51.738Z,2022-10-19T12:24:51.738Z,0,,834.94,19-Oct-2022
63ce93913853d80007382340,MCDOWELL-N,EQ,N,836.8,827.6,830.0,834.15,835.0,825.75,748435,623690436.85,1019.95,712.0,24517,INE854D01024,2022-10-18,2022-10-17T18:30:00.000Z,2023-01-23T14:02:57.410Z,2023-01-23T14:02:57.410Z,0,,833.33,18-Oct-2022
63ce938462e219000737def4,MCDOWELL-N,EQ,N,829.35,817.5,823.0,825.75,827.6,823.5,526152,433893871.95,1019.95,712.0,19518,INE854D01024,2022-10-17,2022-10-16T18:30:00.000Z,2023-01-23T14:02:44.747Z,2023-01-23T14:02:44.747Z,0,,824.65,17-Oct-2022
63ce93753853d80007381996,MCDOWELL-N,EQ,N,845.0,821.15,843.0,823.5,823.0,827.15,1078914,895711167.5,1019.95,712.0,35734,INE854D01024,2022-10-14,2022-10-13T18:30:00.000Z,2023-01-23T14:02:29.064Z,2023-01-23T14:02:29.064Z,0,,830.2,14-Oct-2022
63ce9364c7307c0007da5cf7,MCDOWELL-N,EQ,N,842.0,824.0,831.25,827.15,827.1,837.5,1076032,895924248.55,1019.95,712.0,50717,INE854D01024,2022-10-13,2022-10-12T18:30:00.000Z,2023-01-23T14:02:12.244Z,2023-01-23T14:02:12.244Z,0,,832.62,13-Oct-2022
63ce9355989df5000759fbc1,MCDOWELL-N,EQ,N,841.65,802.0,819.0,837.5,839.0,815.6,2922626,2409218599.75,1019.95,712.0,70256,INE854D01024,2022-10-12,2022-10-11T18:30:00.000Z,2023-01-23T14:01:57.454Z,2023-01-23T14:01:57.454Z,0,,824.33,12-Oct-2022
63ce9346c5be40000736a5f5,MCDOWELL-N,EQ,N,861.0,808.0,861.0,815.6,809.0,857.95,2367997,1962637739.25,1019.95,712.0,78108,INE854D01024,2022-10-11,2022-10-10T18:30:00.000Z,2023-01-23T14:01:42.541Z,2023-01-23T14:01:42.541Z,0,,828.82,11-Oct-2022
63ce9338c8ca820007f8e5d9,MCDOWELL-N,EQ,N,865.0,852.5,859.7,857.95,857.25,874.45,1030110,885246540.0,1019.95,712.0,51011,INE854D01024,2022-10-10,2022-10-09T18:30:00.000Z,2023-01-23T14:01:28.458Z,2023-01-23T14:01:28.458Z,0,,859.37,10-Oct-2022
63ce93283920dc0007442109,MCDOWELL-N,EQ,N,884.0,857.0,864.0,874.45,874.45,864.8,2177648,1901557500.15,1019.95,712.0,74995,INE854D01024,2022-10-07,2022-10-06T18:30:00.000Z,2023-01-23T14:01:12.507Z,2023-01-23T14:01:12.507Z,0,,873.22,07-Oct-2022
63ce9319eb800e00070295c1,MCDOWELL-N,EQ,N,874.0,858.0,872.8,864.8,864.4,861.6,1926301,1667430139.5,1019.95,712.0,63216,INE854D01024,2022-10-06,2022-10-05T18:30:00.000Z,2023-01-23T14:00:57.973Z,2023-01-23T14:00:57.973Z,0,,865.61,06-Oct-2022
63ce930dd0a9900007adab42,MCDOWELL-N,EQ,N,864.55,834.1,838.0,861.6,860.45,827.3,2550163,2170208935.2,1019.95,712.0,102668,INE854D01024,2022-10-04,2022-10-03T18:30:00.000Z,2023-01-23T14:00:45.205Z,2023-01-23T14:00:45.205Z,0,,851.01,04-Oct-2022
63ce92fec8ca820007f8db1e,MCDOWELL-N,EQ,N,844.5,820.7,830.0,827.3,826.45,842.3,1728864,1441927812.75,1019.95,712.0,79664,INE854D01024,2022-10-03,2022-10-02T18:30:00.000Z,2023-01-23T14:00:30.402Z,2023-01-23T14:00:30.402Z,0,,834.03,03-Oct-2022
63ce9323ed0f3900079bf52e,MCDOWELL-N,EQ,N,850.85,825.45,843.5,842.3,843.0,839.3,3581734,2993988672.15,1019.95,712.0,76141,INE854D01024,2022-09-30,2022-09-29T18:30:00.000Z,2023-01-23T14:01:07.035Z,2023-01-23T14:01:07.035Z,0,,835.9,30-Sep-2022
63ce92dcf1500d00079a994e,MCDOWELL-N,EQ,N,858.75,825.85,855.0,839.3,842.3,849.3,1997629,1678760854.05,1019.95,712.0,61924,INE854D01024,2022-09-29,2022-09-28T18:30:00.000Z,2023-01-23T13:59:56.759Z,2023-01-23T13:59:56.759Z,0,,840.38,29-Sep-2022
63ce92cdea62a90007766c0e,MCDOWELL-N,EQ,N,867.15,843.55,852.85,849.3,844.0,859.1,2136906,1831702801.45,1019.95,712.0,70328,INE854D01024,2022-09-28,2022-09-27T18:30:00.000Z,2023-01-23T13:59:41.360Z,2023-01-23T13:59:41.360Z,0,,857.18,28-Sep-2022
63ce92beeb800e0007028c04,MCDOWELL-N,EQ,N,868.7,845.0,848.0,859.1,858.25,845.75,2081748,1787080815.85,1019.95,712.0,78879,INE854D01024,2022-09-27,2022-09-26T18:30:00.000Z,2023-01-23T13:59:26.364Z,2023-01-23T13:59:26.364Z,0,,858.45,27-Sep-2022
63ce92b4c7307c0007da52c0,MCDOWELL-N,EQ,N,864.0,830.55,863.9,845.75,845.0,871.3,1978562,1673229919.35,1019.95,712.0,80147,INE854D01024,2022-09-26,2022-09-25T18:30:00.000Z,2023-01-23T13:59:16.056Z,2023-01-23T13:59:16.056Z,0,,845.68,26-Sep-2022
