_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
5cfa2f0718f90d0008213ac9,SBILIFE,EQ,N,605.8,595.0,595.0,597.85,595.2,598.8,169943,101798884.6,774.6,485.0,10152,INE123W01016,2018-12-31,2018-12-30T18:30:00.000Z,2019-06-07T09:31:52.114Z,2019-06-07T09:31:52.114Z,0,,599.02,31-Dec-2018,
5cfa2ef59ebde10008cb3559,SBILIFE,EQ,N,605.0,587.25,600.0,598.8,597.5,590.6,519520,311504573.6,774.6,485.0,44065,INE123W01016,2018-12-28,2018-12-27T18:30:00.000Z,2019-06-07T09:31:33.617Z,2019-06-07T09:31:33.617Z,0,,599.6,28-Dec-2018,
5cfa2efc2aff480008aaaec8,SBILIFE,EQ,N,605.0,540.35,544.0,590.6,595.0,574.85,926443,534088532.2,774.6,485.0,56958,INE123W01016,2018-12-27,2018-12-26T18:30:00.000Z,2019-06-07T09:31:42.094Z,2019-06-07T09:31:42.094Z,0,,576.49,27-Dec-2018,
5cfa2f022aff480008aab21d,SBILIFE,EQ,N,584.0,570.15,576.0,574.85,572.0,579.45,81515,46995751.8,774.6,485.0,9170,INE123W01016,2018-12-26,2018-12-25T18:30:00.000Z,2019-06-07T09:31:48.115Z,2019-06-07T09:31:48.115Z,0,,576.53,26-Dec-2018,
5cfa2f14aa58de00086bbee2,SBILIFE,EQ,N,589.6,576.55,584.9,579.45,577.0,597.5,144403,84114320.0,774.6,485.0,17583,INE123W01016,2018-12-24,2018-12-23T18:30:00.000Z,2019-06-07T09:32:04.856Z,2019-06-07T09:32:04.856Z,0,,582.5,24-Dec-2018,
5cfa2f1aaa58de00086bc305,SBILIFE,EQ,N,605.55,577.3,593.15,597.5,578.0,592.45,2025095,1209344778.15,774.6,485.0,25148,INE123W01016,2018-12-21,2018-12-20T18:30:00.000Z,2019-06-07T09:32:10.473Z,2019-06-07T09:32:10.473Z,0,,597.18,21-Dec-2018,
5cfa2f342dd783000744ae1e,SBILIFE,EQ,N,596.0,575.65,580.6,592.45,593.0,583.05,134271,79220720.65,774.6,485.0,14086,INE123W01016,2018-12-20,2018-12-19T18:30:00.000Z,2019-06-07T09:32:36.566Z,2019-06-07T09:32:36.566Z,0,,590.01,20-Dec-2018,
5cfa2f2e2dd783000744a8f8,SBILIFE,EQ,N,590.95,577.65,590.95,583.05,580.6,587.6,155299,90795733.3,774.6,485.0,10141,INE123W01016,2018-12-19,2018-12-18T18:30:00.000Z,2019-06-07T09:32:31.463Z,2019-06-07T09:32:31.463Z,0,,584.65,19-Dec-2018,
5cfa2f438c50c40008323175,SBILIFE,EQ,N,607.15,576.35,598.0,587.6,586.35,589.8,413782,242611991.1,774.6,485.0,43517,INE123W01016,2018-12-18,2018-12-17T18:30:00.000Z,2019-06-07T09:32:51.700Z,2019-06-07T09:32:51.700Z,0,,586.33,18-Dec-2018,
5cfa2ee250e5a10008c713c3,SBILIFE,EQ,N,594.0,567.0,567.0,589.8,591.8,567.0,230206,135014128.75,774.6,485.0,21635,INE123W01016,2018-12-17,2018-12-16T18:30:00.000Z,2019-06-07T09:31:14.859Z,2019-06-07T09:31:14.859Z,0,,586.49,17-Dec-2018,
5cfa2f498c50c40008323849,SBILIFE,EQ,N,574.8,550.5,571.0,567.0,566.65,571.0,98357,55538733.1,774.6,485.0,13997,INE123W01016,2018-12-14,2018-12-13T18:30:00.000Z,2019-06-07T09:32:58.060Z,2019-06-07T09:32:58.060Z,0,,564.66,14-Dec-2018,
5cfa2ecffe058700082b6070,SBILIFE,EQ,N,575.0,562.25,574.95,571.0,575.0,570.25,151320,85967707.85,774.6,485.0,31679,INE123W01016,2018-12-13,2018-12-12T18:30:00.000Z,2019-06-07T09:30:56.862Z,2019-06-07T09:30:56.862Z,0,,568.12,13-Dec-2018,
5cfa2ed550e5a10008c70b2a,SBILIFE,EQ,N,572.0,562.8,567.75,570.25,571.3,562.65,72595,41299028.1,774.6,485.0,6969,INE123W01016,2018-12-12,2018-12-11T18:30:00.000Z,2019-06-07T09:31:02.608Z,2019-06-07T09:31:02.608Z,0,,568.9,12-Dec-2018,
5cfa2ecafe058700082b5d08,SBILIFE,EQ,N,565.95,556.15,556.15,562.65,560.95,562.45,104981,59052464.0,774.6,485.0,13190,INE123W01016,2018-12-11,2018-12-10T18:30:00.000Z,2019-06-07T09:30:51.525Z,2019-06-07T09:30:51.525Z,0,,562.51,11-Dec-2018,
5cfa2ef918f90d00082131d1,SBILIFE,EQ,N,570.0,555.0,558.0,562.45,556.1,562.55,114905,64818127.15,774.6,485.0,11101,INE123W01016,2018-12-10,2018-12-09T18:30:00.000Z,2019-06-07T09:31:37.943Z,2019-06-07T09:31:37.943Z,0,,564.1,10-Dec-2018,
5cfa2ee59ebde10008cb2ab9,SBILIFE,EQ,N,571.9,559.35,568.0,562.55,562.0,567.8,103784,58625694.1,774.6,485.0,7518,INE123W01016,2018-12-07,2018-12-06T18:30:00.000Z,2019-06-07T09:31:20.632Z,2019-06-07T09:31:20.632Z,0,,564.88,07-Dec-2018,
