_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
63d7aced1e67540007c9aac4,MARUTI,EQ,N,7449.5,7290.05,7290.05,7426.45,7420.0,7282.25,313398,2323013729.65,8368.0,6400.0,36924,INE585B01010,2021-12-31,2021-12-30T18:30:00.000Z,2023-01-30T11:41:33.343Z,2023-01-30T11:41:33.343Z,0,,7412.34,31-Dec-2021,
63d7acde4a097d0008718e22,MARUTI,EQ,N,7395.15,7255.4,7350.0,7282.25,7273.0,7350.05,296041,2165318597.8,8368.0,6400.0,31764,INE585B01010,2021-12-30,2021-12-29T18:30:00.000Z,2023-01-30T11:41:18.373Z,2023-01-30T11:41:18.373Z,0,,7314.25,30-Dec-2021,
63d7accfec6af300077bcb8c,MARUTI,EQ,N,7365.0,7240.45,7297.7,7350.05,7350.0,7297.45,287776,2106193318.55,8368.0,6400.0,26514,INE585B01010,2021-12-29,2021-12-28T18:30:00.000Z,2023-01-30T11:41:03.314Z,2023-01-30T11:41:03.314Z,0,,7318.86,29-Dec-2021,
63d7acc0ec06e30007fc2500,MARUTI,EQ,N,7359.0,7255.1,7320.0,7297.45,7305.0,7289.5,214533,1567635808.95,8368.0,6400.0,25835,INE585B01010,2021-12-28,2021-12-27T18:30:00.000Z,2023-01-30T11:40:48.063Z,2023-01-30T11:40:48.063Z,0,,7307.2,28-Dec-2021,
63d7acb0efeae70008bb647e,MARUTI,EQ,N,7330.0,7186.2,7277.1,7289.5,7280.0,7317.1,190180,1384335634.25,8368.0,6400.0,24395,INE585B01010,2021-12-27,2021-12-26T18:30:00.000Z,2023-01-30T11:40:32.961Z,2023-01-30T11:40:32.961Z,0,,7279.08,27-Dec-2021,
63d7aca1ec6af300077bc1f7,MARUTI,EQ,N,7449.85,7252.15,7441.0,7317.1,7287.95,7387.15,357447,2622157313.0,8368.0,6400.0,39510,INE585B01010,2021-12-24,2021-12-23T18:30:00.000Z,2023-01-30T11:40:17.901Z,2023-01-30T11:40:17.901Z,0,,7335.79,24-Dec-2021,
63d7ac92ec06e30007fc1b80,MARUTI,EQ,N,7500.0,7355.0,7481.0,7387.15,7369.0,7423.75,249919,1852901817.9,8368.0,6400.0,34812,INE585B01010,2021-12-23,2021-12-22T18:30:00.000Z,2023-01-30T11:40:02.854Z,2023-01-30T11:40:02.854Z,0,,7414.01,23-Dec-2021,
63d7ac83d0920400073c645c,MARUTI,EQ,N,7454.0,7305.5,7305.5,7423.75,7407.0,7315.15,368978,2731334470.4,8368.0,6400.0,53903,INE585B01010,2021-12-22,2021-12-21T18:30:00.000Z,2023-01-30T11:39:47.743Z,2023-01-30T11:39:47.743Z,0,,7402.43,22-Dec-2021,
63d7ac74ad649f00071c1a8f,MARUTI,EQ,N,7404.95,7284.0,7306.5,7315.15,7295.0,7286.6,415744,3051778650.25,8368.0,6400.0,49228,INE585B01010,2021-12-21,2021-12-20T18:30:00.000Z,2023-01-30T11:39:32.594Z,2023-01-30T11:39:32.594Z,0,,7340.52,21-Dec-2021,
63d7ac6591e6ce00070b1e44,MARUTI,EQ,N,7321.55,7035.85,7200.0,7286.6,7291.85,7296.6,867425,6212275278.35,8368.0,6400.0,87806,INE585B01010,2021-12-20,2021-12-19T18:30:00.000Z,2023-01-30T11:39:17.308Z,2023-01-30T11:39:17.308Z,0,,7161.74,20-Dec-2021,
