_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
641ec3944708d5000725941f,JINDALSTEL,EQ,N,70.9,68.6,69.7,69.2,68.85,69.55,5947692,413098606.75,98.15,48.1,16061,INE749A01030,2016-12-30,2016-12-29T18:30:00.000Z,2023-03-25T09:49:08.448Z,2023-03-25T09:49:08.448Z,0,,69.46,30-Dec-2016,
641ec38a486b700006346bc8,JINDALSTEL,EQ,N,69.8,68.0,68.1,69.55,69.4,67.85,5029660,347920198.8,98.15,48.1,18370,INE749A01030,2016-12-29,2016-12-28T18:30:00.000Z,2023-03-25T09:48:58.304Z,2023-03-25T09:48:58.304Z,0,,69.17,29-Dec-2016,
641ec380be69c00007c3c347,JINDALSTEL,EQ,N,69.25,67.0,67.0,67.85,67.85,66.35,8768918,599866292.85,98.15,48.1,30122,INE749A01030,2016-12-28,2016-12-27T18:30:00.000Z,2023-03-25T09:48:48.258Z,2023-03-25T09:48:48.258Z,0,,68.41,28-Dec-2016,
641ec376341dfa0007d15a5d,JINDALSTEL,EQ,N,67.05,64.9,65.35,66.35,66.5,65.3,5387338,356345710.75,98.15,48.1,18232,INE749A01030,2016-12-27,2016-12-26T18:30:00.000Z,2023-03-25T09:48:38.108Z,2023-03-25T09:48:38.108Z,0,,66.15,27-Dec-2016,
641ec36c31da23000791d5bd,JINDALSTEL,EQ,N,68.0,64.9,67.95,65.3,65.2,68.1,4976457,327134259.3,98.15,48.1,19069,INE749A01030,2016-12-26,2016-12-25T18:30:00.000Z,2023-03-25T09:48:28.010Z,2023-03-25T09:48:28.010Z,0,,65.74,26-Dec-2016,
641ec3613dfde30007cd03cf,JINDALSTEL,EQ,N,68.9,67.0,68.0,68.1,67.95,68.8,4992239,339425363.85,98.15,48.1,17509,INE749A01030,2016-12-23,2016-12-22T18:30:00.000Z,2023-03-25T09:48:17.977Z,2023-03-25T09:48:17.977Z,0,,67.99,23-Dec-2016,
641ec3570125d80007474248,JINDALSTEL,EQ,N,72.25,67.6,71.9,68.8,68.25,71.75,7469817,518633679.05,98.15,48.1,18059,INE749A01030,2016-12-22,2016-12-21T18:30:00.000Z,2023-03-25T09:48:07.795Z,2023-03-25T09:48:07.795Z,0,,69.43,22-Dec-2016,
641ec34d2c03d7000702fc76,JINDALSTEL,EQ,N,73.0,71.6,72.85,71.75,71.85,71.95,3678700,265299520.0,98.15,48.1,12213,INE749A01030,2016-12-21,2016-12-20T18:30:00.000Z,2023-03-25T09:47:57.798Z,2023-03-25T09:47:57.798Z,0,,72.12,21-Dec-2016,
641ec34328313b0007ccf221,JINDALSTEL,EQ,N,74.15,71.15,73.7,71.95,71.7,73.3,3250919,234825008.9,98.15,48.1,11091,INE749A01030,2016-12-20,2016-12-19T18:30:00.000Z,2023-03-25T09:47:47.562Z,2023-03-25T09:47:47.562Z,0,,72.23,20-Dec-2016,
641ec3392405c5000798046b,JINDALSTEL,EQ,N,74.7,72.75,73.35,73.3,73.25,73.1,3602958,264868749.0,98.15,48.1,17114,INE749A01030,2016-12-19,2016-12-18T18:30:00.000Z,2023-03-25T09:47:37.525Z,2023-03-25T09:47:37.525Z,0,,73.51,19-Dec-2016,
