_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TIMESTAMP,TIMESTAMP,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
6773dcffc3d8efb79b692483,BAJAJFINSV,EQ,N,2024-12-31,2024-12-30T18:30:00.000Z,1575.95,1560.0,1569.95,1568.1,1570.0,1576.7,1041557,1632772541.05,2029.9,1419.05,63848,INE918I01026,2024-12-31T12:01:03.069Z,2024-12-31T12:01:03.069Z,0,,1567.63,31-Dec-2024,
67728b7f3592730a18a59503,BAJAJFINSV,EQ,N,2024-12-30,2024-12-29T18:30:00.000Z,1587.85,1560.45,1580.0,1576.7,1572.95,1579.3,1307371,2056592659.6,2029.9,1419.05,57278,INE918I01026,2024-12-30T12:01:03.211Z,2024-12-30T12:01:03.211Z,0,,1573.08,30-Dec-2024,
676e96dd9d250c1c5727fd1a,BAJAJFINSV,EQ,N,2024-12-27,2024-12-26T18:30:00.000Z,1586.0,1561.1,1567.95,1579.3,1579.0,1559.3,1174865,1854344989.05,2029.9,1419.05,65621,INE918I01026,2024-12-27T12:00:29.801Z,2024-12-27T12:00:29.801Z,0,,1578.35,27-Dec-2024,
676d457e8d87f25407c723d3,BAJAJFINSV,EQ,N,2024-12-26,2024-12-25T18:30:00.000Z,1574.9,1554.45,1554.45,1559.3,1558.95,1564.55,760870,1190157203.9,2029.9,1419.05,55179,INE918I01026,2024-12-26T12:01:02.830Z,2024-12-26T12:01:02.830Z,0,,1564.21,26-Dec-2024,
676aa25b860a445c03ce2415,BAJAJFINSV,EQ,N,2024-12-24,2024-12-23T18:30:00.000Z,1572.85,1551.65,1563.1,1564.55,1563.9,1563.4,810638,1268482797.25,2029.9,1419.05,54950,INE918I01026,2024-12-24T12:00:27.619Z,2024-12-24T12:00:27.619Z,0,,1564.8,24-Dec-2024,
676950ffd102eff4ef7dc62d,BAJAJFINSV,EQ,N,2024-12-23,2024-12-22T18:30:00.000Z,1594.75,1560.55,1583.0,1563.4,1562.95,1569.65,1017438,1601104719.4,2029.9,1419.05,63452,INE918I01026,2024-12-23T12:01:03.477Z,2024-12-23T12:01:03.477Z,0,,1573.66,23-Dec-2024,
67655c7f8a68cdbf781074e9,BAJAJFINSV,EQ,N,2024-12-20,2024-12-19T18:30:00.000Z,1603.6,1565.0,1589.55,1569.65,1570.0,1589.55,1806341,2857501691.05,2029.9,1419.05,106298,INE918I01026,2024-12-20T12:01:03.323Z,2024-12-20T12:01:03.323Z,0,,1581.93,20-Dec-2024,
67640aff0fa404e90897f769,BAJAJFINSV,EQ,N,2024-12-19,2024-12-18T18:30:00.000Z,1624.15,1583.05,1616.8,1589.55,1592.8,1630.75,1681562,2680957470.35,2029.9,1419.05,94539,INE918I01026,2024-12-19T12:01:03.089Z,2024-12-19T12:01:03.089Z,0,,1594.33,19-Dec-2024,
6762b95b0fa404e90897ea97,BAJAJFINSV,EQ,N,2024-12-18,2024-12-17T18:30:00.000Z,1647.4,1622.6,1642.0,1630.75,1627.9,1643.15,952592,1553887361.7,2029.9,1419.05,65924,INE918I01026,2024-12-18T12:00:27.933Z,2024-12-18T12:00:27.933Z,0,,1631.22,18-Dec-2024,
676167dcda3f93657ef45659,BAJAJFINSV,EQ,N,2024-12-17,2024-12-16T18:30:00.000Z,1673.65,1633.05,1673.0,1643.15,1643.85,1673.65,1045630,1721750052.55,2029.9,1419.05,57959,INE918I01026,2024-12-17T12:00:28.430Z,2024-12-17T12:00:28.430Z,0,,1646.62,17-Dec-2024,
6760167feaa921f6ae66bc59,BAJAJFINSV,EQ,N,2024-12-16,2024-12-15T18:30:00.000Z,1683.95,1660.4,1675.0,1673.65,1673.4,1679.7,797240,1332873863.2,2029.9,1419.05,44245,INE918I01026,2024-12-16T12:01:03.739Z,2024-12-16T12:01:03.739Z,0,,1671.86,16-Dec-2024,
675c232c39a54ec28ecfc955,BAJAJFINSV,EQ,N,2024-12-13,2024-12-12T18:30:00.000Z,1683.6,1635.0,1667.1,1679.7,1678.05,1679.3,1389802,2307295981.25,2029.9,1419.05,79479,INE918I01026,2024-12-13T12:06:04.464Z,2024-12-13T12:06:04.464Z,0,,1660.16,13-Dec-2024,
675ad2b8aba46b69d5047898,BAJAJFINSV,EQ,N,2024-12-12,2024-12-11T18:30:00.000Z,1690.5,1674.6,1685.0,1679.3,1675.85,1686.5,1137744,1914083528.6,2029.9,1419.05,75233,INE918I01026,2024-12-12T12:10:32.931Z,2024-12-12T12:10:32.931Z,0,,1682.35,12-Dec-2024,
67597edc69e32eca3c967ea6,BAJAJFINSV,EQ,N,2024-12-11,2024-12-10T18:30:00.000Z,1690.35,1649.0,1667.1,1686.5,1683.9,1663.4,2131913,3572122524.35,2029.9,1419.05,78265,INE918I01026,2024-12-11T12:00:28.215Z,2024-12-11T12:00:28.215Z,0,,1675.55,11-Dec-2024,
67582d7f16c352e2b141f43e,BAJAJFINSV,EQ,N,2024-12-10,2024-12-09T18:30:00.000Z,1673.0,1637.1,1644.75,1663.4,1664.0,1637.05,1673974,2782391830.65,2029.9,1419.05,80123,INE918I01026,2024-12-10T12:01:03.594Z,2024-12-10T12:01:03.594Z,0,,1662.15,10-Dec-2024,
6756dbfe39a54ec28ecfb753,BAJAJFINSV,EQ,N,2024-12-09,2024-12-08T18:30:00.000Z,1647.55,1619.2,1642.0,1637.05,1637.1,1635.2,859106,1406606533.85,2029.9,1419.05,50398,INE918I01026,2024-12-09T12:01:02.746Z,2024-12-09T12:01:02.746Z,0,,1637.29,09-Dec-2024,
6752e75c2630ec1e32685ca3,BAJAJFINSV,EQ,N,2024-12-06,2024-12-05T18:30:00.000Z,1649.95,1625.05,1640.0,1635.2,1630.95,1644.1,1049225,1719058654.55,2029.9,1419.05,61859,INE918I01026,2024-12-06T12:00:28.659Z,2024-12-06T12:00:28.659Z,0,,1638.41,06-Dec-2024,
675195ff8acca1b1a49d7cc3,BAJAJFINSV,EQ,N,2024-12-05,2024-12-04T18:30:00.000Z,1654.1,1605.45,1636.75,1644.1,1647.0,1628.1,1706032,2790702982.95,2029.9,1419.05,104907,INE918I01026,2024-12-05T12:01:03.157Z,2024-12-05T12:01:03.157Z,0,,1635.79,05-Dec-2024,
6750447e5efd600b138bea9d,BAJAJFINSV,EQ,N,2024-12-04,2024-12-03T18:30:00.000Z,1632.25,1606.1,1619.0,1628.1,1629.95,1607.1,2271608,3682855129.05,2029.9,1419.05,95426,INE918I01026,2024-12-04T12:01:02.931Z,2024-12-04T12:01:02.931Z,0,,1621.25,04-Dec-2024,
674ef2fe255fd66265b222a2,BAJAJFINSV,EQ,N,2024-12-03,2024-12-02T18:30:00.000Z,1609.9,1595.05,1597.1,1607.1,1609.7,1596.65,1045367,1677794635.55,2029.9,1419.05,64521,INE918I01026,2024-12-03T12:01:02.913Z,2024-12-03T12:01:02.913Z,0,,1604.98,03-Dec-2024,
674da17f9877930d399cb98f,BAJAJFINSV,EQ,N,2024-12-02,2024-12-01T18:30:00.000Z,1603.8,1567.0,1588.0,1596.65,1595.05,1579.95,1423549,2264114183.6,2029.9,1419.05,57332,INE918I01026,2024-12-02T12:01:03.918Z,2024-12-02T12:01:03.918Z,0,,1590.47,02-Dec-2024,
6749c28a03e42dbdbf1f515a,BAJAJFINSV,EQ,N,2024-11-29,2024-11-28T18:30:00.000Z,1587.95,1574.95,1581.9,1579.95,1580.0,1575.05,1998058,3158392397.7,2029.9,1419.05,98215,INE918I01026,2024-11-29T13:32:58.148Z,2024-11-29T13:32:58.148Z,0,,1580.73,29-Nov-2024,
6748852c698d46a5805e0495,BAJAJFINSV,EQ,N,2024-11-28,2024-11-27T18:30:00.000Z,1610.05,1567.65,1605.0,1575.05,1582.3,1600.05,3458405,5482565489.6,2029.9,1419.05,139523,INE918I01026,2024-11-28T14:58:52.018Z,2024-11-28T14:58:52.018Z,0,,1585.29,28-Nov-2024,
674709ff95724a0f1a752d54,BAJAJFINSV,EQ,N,2024-11-27,2024-11-26T18:30:00.000Z,1608.6,1589.0,1595.95,1600.05,1600.0,1594.4,1335825,2137908189.25,2029.9,1419.05,49396,INE918I01026,2024-11-27T12:01:03.709Z,2024-11-27T12:01:03.709Z,0,,1600.44,27-Nov-2024,
