_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
63aed2feece58500067d1ad6,LICHSGFIN,EQ,N,425.5,412.25,418.8,414.15,414.4,415.95,1896873,793673048.7,443.6,291.75,36853,INE115A01026,2022-12-30,2022-12-29T18:30:00.000Z,2022-12-30T12:01:02.902Z,2022-12-30T12:01:02.902Z,0,,418.41,30-Dec-2022,
63ad817f165f2b0007bbca63,LICHSGFIN,EQ,N,418.05,407.5,415.25,415.95,417.55,416.5,1346866,554768855.85,443.6,291.75,27262,INE115A01026,2022-12-29,2022-12-28T18:30:00.000Z,2022-12-29T12:01:03.095Z,2022-12-29T12:01:03.095Z,0,,411.9,29-Dec-2022,
63ac2ffeb817f50007b7e257,LICHSGFIN,EQ,N,420.0,410.1,412.0,416.5,416.55,413.85,1235080,514303603.35,443.6,291.75,37463,INE115A01026,2022-12-28,2022-12-27T18:30:00.000Z,2022-12-28T12:01:02.721Z,2022-12-28T12:01:02.721Z,0,,416.41,28-Dec-2022,
63aade60877f91000794385d,LICHSGFIN,EQ,N,417.8,405.65,409.9,413.85,414.3,407.85,1449275,598341220.35,443.6,291.75,34498,INE115A01026,2022-12-27,2022-12-26T18:30:00.000Z,2022-12-27T12:00:32.858Z,2022-12-27T12:00:32.858Z,0,,412.86,27-Dec-2022,
63a98cffdec2580006f62a13,LICHSGFIN,EQ,N,410.65,391.2,395.05,407.85,407.4,395.05,1619002,654986888.1,443.6,291.75,26409,INE115A01026,2022-12-26,2022-12-25T18:30:00.000Z,2022-12-26T12:01:03.205Z,2022-12-26T12:01:03.205Z,0,,404.56,26-Dec-2022,
63a5987eba71aa0006a9f074,LICHSGFIN,EQ,N,409.0,393.1,406.55,395.05,398.05,411.0,2206700,883384143.35,443.6,291.75,50832,INE115A01026,2022-12-23,2022-12-22T18:30:00.000Z,2022-12-23T12:01:02.769Z,2022-12-23T12:01:02.769Z,0,,400.32,23-Dec-2022,
63a446db4168e20007893d60,LICHSGFIN,EQ,N,418.6,405.15,412.5,411.0,410.5,411.25,2281147,937126961.95,443.6,291.75,48766,INE115A01026,2022-12-22,2022-12-21T18:30:00.000Z,2022-12-22T12:00:27.765Z,2022-12-22T12:00:27.765Z,0,,410.81,22-Dec-2022,
63a2f561fbd8f20007c47f69,LICHSGFIN,EQ,N,429.0,408.6,417.65,411.25,410.6,414.25,5893280,2469342333.75,443.6,291.75,94544,INE115A01026,2022-12-21,2022-12-20T18:30:00.000Z,2022-12-21T12:00:33.042Z,2022-12-21T12:00:33.042Z,0,,419.01,21-Dec-2022,
63a1a3e1c0ffa70007a00812,LICHSGFIN,EQ,N,414.9,406.1,410.4,414.25,413.85,409.45,1660444,682366707.05,443.6,291.75,29285,INE115A01026,2022-12-20,2022-12-19T18:30:00.000Z,2022-12-20T12:00:33.062Z,2022-12-20T12:00:33.062Z,0,,410.95,20-Dec-2022,
63a0527ef1563200081b45fc,LICHSGFIN,EQ,N,410.7,402.3,404.4,409.45,409.75,403.8,791092,322060937.55,443.6,291.75,15940,INE115A01026,2022-12-19,2022-12-18T18:30:00.000Z,2022-12-19T12:01:02.608Z,2022-12-19T12:01:02.608Z,0,,407.11,19-Dec-2022,
639c5dff28c1380006e2f690,LICHSGFIN,EQ,N,413.7,401.0,411.1,403.8,402.85,413.05,1745646,707228771.85,443.6,291.75,30784,INE115A01026,2022-12-16,2022-12-15T18:30:00.000Z,2022-12-16T12:01:03.011Z,2022-12-16T12:01:03.011Z,0,,405.14,16-Dec-2022,
639b0c6074943d0007721e24,LICHSGFIN,EQ,N,421.95,411.25,416.75,413.05,412.0,416.9,1593179,663277590.65,443.6,291.75,23949,INE115A01026,2022-12-15,2022-12-14T18:30:00.000Z,2022-12-15T12:00:32.415Z,2022-12-15T12:00:32.415Z,0,,416.32,15-Dec-2022,
6399bae2e6e7840007d9b796,LICHSGFIN,EQ,N,421.25,411.6,413.65,416.9,416.35,411.0,2146500,896106999.45,443.6,291.75,34512,INE115A01026,2022-12-14,2022-12-13T18:30:00.000Z,2022-12-14T12:00:34.607Z,2022-12-14T12:00:34.607Z,0,,417.47,14-Dec-2022,
63986960f596af0007c3eaf5,LICHSGFIN,EQ,N,414.4,400.3,402.8,411.0,411.9,400.85,2144901,876567755.35,443.6,291.75,30736,INE115A01026,2022-12-13,2022-12-12T18:30:00.000Z,2022-12-13T12:00:32.807Z,2022-12-13T12:00:32.807Z,0,,408.68,13-Dec-2022,
639717ff8f01260008e2f711,LICHSGFIN,EQ,N,402.1,396.2,401.9,400.85,400.85,402.2,693297,277041371.0,443.6,291.75,26551,INE115A01026,2022-12-12,2022-12-11T18:30:00.000Z,2022-12-12T12:01:03.073Z,2022-12-12T12:01:03.073Z,0,,399.6,12-Dec-2022,
6393237f41313000070c33a5,LICHSGFIN,EQ,N,405.5,396.0,403.0,402.2,400.9,402.25,1028709,412644471.5,443.6,291.75,17946,INE115A01026,2022-12-09,2022-12-08T18:30:00.000Z,2022-12-09T12:01:03.306Z,2022-12-09T12:01:03.306Z,0,,401.13,09-Dec-2022,
6391d1fe15fb0f00073a2897,LICHSGFIN,EQ,N,404.0,399.2,402.0,402.25,401.4,402.0,805678,323672145.0,443.6,291.75,25689,INE115A01026,2022-12-08,2022-12-07T18:30:00.000Z,2022-12-08T12:01:02.876Z,2022-12-08T12:01:02.876Z,0,,401.74,08-Dec-2022,
6390807ebba3e7000746b9cd,LICHSGFIN,EQ,N,409.8,399.45,409.0,402.0,401.55,409.05,1105135,444949865.8,443.6,291.75,23068,INE115A01026,2022-12-07,2022-12-06T18:30:00.000Z,2022-12-07T12:01:02.901Z,2022-12-07T12:01:02.901Z,0,,402.62,07-Dec-2022,
