_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TIMESTAMP,TIMESTAMP,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
6773dcfec3d8efb79b691cf2,HDFCBANK,EQ,N,2024-12-31,2024-12-30T18:30:00.000Z,1781.8,1765.6,1770.3,1772.85,1772.0,1777.9,7058618,12515466451.75,1880.0,1363.55,178863,INE040A01034,2024-12-31T12:01:02.352Z,2024-12-31T12:01:02.352Z,0,,1773.08,31-Dec-2024,
67728b7e3592730a18a58d80,HDFCBANK,EQ,N,2024-12-30,2024-12-29T18:30:00.000Z,1815.0,1771.0,1792.2,1777.9,1784.0,1798.25,11111109,19835603545.9,1880.0,1363.55,242576,INE040A01034,2024-12-30T12:01:02.504Z,2024-12-30T12:01:02.504Z,0,,1785.2,30-Dec-2024,
676e96dd9d250c1c5727f557,HDFCBANK,EQ,N,2024-12-27,2024-12-26T18:30:00.000Z,1805.95,1789.1,1794.8,1798.25,1801.0,1790.75,3629665,6519260348.4,1880.0,1363.55,118374,INE040A01034,2024-12-27T12:00:29.052Z,2024-12-27T12:00:29.052Z,0,,1796.11,27-Dec-2024,
676d457e8d87f25407c72147,HDFCBANK,EQ,N,2024-12-26,2024-12-25T18:30:00.000Z,1812.0,1780.75,1798.55,1790.75,1792.5,1798.1,5240839,9400810018.35,1880.0,1363.55,206346,INE040A01034,2024-12-26T12:01:02.278Z,2024-12-26T12:01:02.278Z,0,,1793.76,26-Dec-2024,
676aa25b860a445c03ce219c,HDFCBANK,EQ,N,2024-12-24,2024-12-23T18:30:00.000Z,1808.7,1789.55,1802.05,1798.1,1799.65,1801.0,7242917,13028270259.6,1880.0,1363.55,186401,INE040A01034,2024-12-24T12:00:27.050Z,2024-12-24T12:00:27.050Z,0,,1798.76,24-Dec-2024,
676950fed102eff4ef7dc3a7,HDFCBANK,EQ,N,2024-12-23,2024-12-22T18:30:00.000Z,1806.0,1781.3,1782.0,1801.0,1802.0,1771.5,5522296,9931339240.15,1880.0,1363.55,196041,INE040A01034,2024-12-23T12:01:02.921Z,2024-12-23T12:01:02.921Z,0,,1798.41,23-Dec-2024,
67655c7e8a68cdbf78106d1a,HDFCBANK,EQ,N,2024-12-20,2024-12-19T18:30:00.000Z,1797.55,1767.05,1782.2,1771.5,1777.1,1793.5,12846174,22846837948.65,1880.0,1363.55,248859,INE040A01034,2024-12-20T12:01:02.482Z,2024-12-20T12:01:02.482Z,0,,1778.49,20-Dec-2024,
67640afe0fa404e90897f4f0,HDFCBANK,EQ,N,2024-12-19,2024-12-18T18:30:00.000Z,1801.1,1779.0,1799.6,1793.5,1794.0,1810.7,12690385,22733148296.1,1880.0,1363.55,226833,INE040A01034,2024-12-19T12:01:02.558Z,2024-12-19T12:01:02.558Z,0,,1791.37,19-Dec-2024,
6762b95b0fa404e90897e818,HDFCBANK,EQ,N,2024-12-18,2024-12-17T18:30:00.000Z,1836.0,1807.15,1829.85,1810.7,1812.0,1833.25,11711156,21285273596.85,1880.0,1363.55,235785,INE040A01034,2024-12-18T12:00:27.304Z,2024-12-18T12:00:27.304Z,0,,1817.52,18-Dec-2024,
676167dbda3f93657ef44eec,HDFCBANK,EQ,N,2024-12-17,2024-12-16T18:30:00.000Z,1862.35,1826.5,1856.35,1833.25,1829.9,1865.2,10539766,19396785094.9,1880.0,1363.55,273231,INE040A01034,2024-12-17T12:00:27.664Z,2024-12-17T12:00:27.664Z,0,,1840.34,17-Dec-2024,
6760167feaa921f6ae66b9d0,HDFCBANK,EQ,N,2024-12-16,2024-12-15T18:30:00.000Z,1869.95,1855.25,1865.1,1865.2,1862.0,1871.75,6553541,12211702096.0,1880.0,1363.55,177602,INE040A01034,2024-12-16T12:01:03.185Z,2024-12-16T12:01:03.185Z,0,,1863.37,16-Dec-2024,
675c232b39a54ec28ecfc6dc,HDFCBANK,EQ,N,2024-12-13,2024-12-12T18:30:00.000Z,1875.0,1829.25,1862.5,1871.75,1873.3,1859.25,9504501,17662074120.8,1880.0,1363.55,218405,INE040A01034,2024-12-13T12:06:03.629Z,2024-12-13T12:06:03.629Z,0,,1858.29,13-Dec-2024,
675ad2b8aba46b69d504710c,HDFCBANK,EQ,N,2024-12-12,2024-12-11T18:30:00.000Z,1868.65,1848.7,1851.0,1859.25,1858.0,1863.1,8646895,16069241440.6,1880.0,1363.55,201479,INE040A01034,2024-12-12T12:10:32.202Z,2024-12-12T12:10:32.202Z,0,,1858.38,12-Dec-2024,
67597edb69e32eca3c967734,HDFCBANK,EQ,N,2024-12-11,2024-12-10T18:30:00.000Z,1871.9,1856.75,1861.7,1863.1,1862.5,1868.1,7022713,13090328471.35,1880.0,1363.55,233801,INE040A01034,2024-12-11T12:00:27.425Z,2024-12-11T12:00:27.425Z,0,,1864.0,11-Dec-2024,
67582d7f16c352e2b141f1ae,HDFCBANK,EQ,N,2024-12-10,2024-12-09T18:30:00.000Z,1877.7,1858.55,1877.7,1868.1,1867.65,1870.0,6662740,12441343169.15,1880.0,1363.55,231195,INE040A01034,2024-12-10T12:01:03.045Z,2024-12-10T12:01:03.045Z,0,,1867.3,10-Dec-2024,
6756dbfe39a54ec28ecfb4c8,HDFCBANK,EQ,N,2024-12-09,2024-12-08T18:30:00.000Z,1880.0,1849.0,1853.65,1870.0,1867.55,1855.85,13473956,25211039597.45,1880.0,1363.55,234236,INE040A01034,2024-12-09T12:01:02.192Z,2024-12-09T12:01:02.192Z,0,,1871.09,09-Dec-2024,
6752e75b2630ec1e3268550c,HDFCBANK,EQ,N,2024-12-06,2024-12-05T18:30:00.000Z,1864.2,1844.0,1857.0,1855.85,1855.45,1865.75,8891578,16509303748.1,1879.95,1363.55,306905,INE040A01034,2024-12-06T12:00:27.841Z,2024-12-06T12:00:27.841Z,0,,1856.73,06-Dec-2024,
675195fe8acca1b1a49d7a26,HDFCBANK,EQ,N,2024-12-05,2024-12-04T18:30:00.000Z,1879.95,1835.2,1860.0,1865.75,1864.85,1860.1,19841357,36953040114.3,1879.95,1363.55,436462,INE040A01034,2024-12-05T12:01:02.535Z,2024-12-05T12:01:02.535Z,0,,1862.43,05-Dec-2024,
6750447e5efd600b138be819,HDFCBANK,EQ,N,2024-12-04,2024-12-03T18:30:00.000Z,1865.0,1831.15,1838.0,1860.1,1856.8,1826.3,22334542,41427249107.9,1865.0,1363.55,436235,INE040A01034,2024-12-04T12:01:02.348Z,2024-12-04T12:01:02.348Z,0,,1854.85,04-Dec-2024,
674ef2fe255fd66265b2200c,HDFCBANK,EQ,N,2024-12-03,2024-12-02T18:30:00.000Z,1837.4,1816.1,1822.7,1826.3,1825.3,1804.7,21705121,39660723545.25,1837.4,1363.55,304635,INE040A01034,2024-12-03T12:01:02.334Z,2024-12-03T12:01:02.334Z,0,,1827.25,03-Dec-2024,
674da17f9877930d399cb17e,HDFCBANK,EQ,N,2024-12-02,2024-12-01T18:30:00.000Z,1808.15,1775.0,1803.5,1804.7,1805.95,1796.05,7555438,13537940498.05,1836.1,1363.55,219254,INE040A01034,2024-12-02T12:01:03.088Z,2024-12-02T12:01:03.088Z,0,,1791.81,02-Dec-2024,
