_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TIMESTAMP,TIMESTAMP,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
6773dd00dcd6a4fdd5da27f4,VEDL,EQ,N,2024-12-31,2024-12-30T18:30:00.000Z,446.5,438.05,439.0,444.45,444.55,439.65,7109627,3145261427.7,526.95,249.5,87750,INE205A01025,2024-12-31T12:01:04.771Z,2024-12-31T12:01:04.771Z,0,,442.39,31-Dec-2024,
67728b80fcbe9f5d89696bd5,VEDL,EQ,N,2024-12-30,2024-12-29T18:30:00.000Z,452.9,437.25,451.15,439.65,441.9,451.1,18171489,8028526620.85,526.95,249.5,160534,INE205A01025,2024-12-30T12:01:04.866Z,2024-12-30T12:01:04.866Z,0,,441.82,30-Dec-2024,
676e97002735aad801995da8,VEDL,EQ,N,2024-12-27,2024-12-26T18:30:00.000Z,463.1,450.2,461.1,451.1,451.1,460.45,4487792,2044373310.9,526.95,249.5,71820,INE205A01025,2024-12-27T12:01:04.866Z,2024-12-27T12:01:04.866Z,0,,455.54,27-Dec-2024,
676d4581719d55176d726d30,VEDL,EQ,N,2024-12-26,2024-12-25T18:30:00.000Z,464.8,453.9,462.8,460.45,460.5,462.1,5351568,2454313097.4,526.95,249.5,79374,INE205A01025,2024-12-26T12:01:05.575Z,2024-12-26T12:01:05.575Z,0,,458.62,26-Dec-2024,
676aa281b9175d991cfb2c60,VEDL,EQ,N,2024-12-24,2024-12-23T18:30:00.000Z,466.8,457.5,465.7,462.1,462.15,473.2,8942361,4130468467.4,526.95,249.5,136689,INE205A01025,2024-12-24T12:01:05.791Z,2024-12-24T12:01:05.791Z,0,,461.9,24-Dec-2024,"[{'symbol': 'VEDL', 'series': 'EQ', 'ind': '-', 'faceVal': '1', 'subject': 'Interim Dividend - Rs 8.50 Per Share', 'exDate': '24-Dec-2024', 'recDate': '24-Dec-2024', 'bcStartDate': '-', 'bcEndDate': '-', 'ndStartDate': '-', 'comp': 'Vedanta Limited', 'isin': 'INE205A01025', 'ndEndDate': '-', 'caBroadcastDate': None}]"
676951002735aad80199378f,VEDL,EQ,N,2024-12-23,2024-12-22T18:30:00.000Z,484.5,468.5,480.45,473.2,475.75,477.25,9725884,4638833717.8,526.95,249.5,109254,INE205A01025,2024-12-23T12:01:04.444Z,2024-12-23T12:01:04.444Z,0,,476.96,23-Dec-2024,
67655c812dd9ee863fc60e43,VEDL,EQ,N,2024-12-20,2024-12-19T18:30:00.000Z,494.5,475.0,492.25,477.25,477.15,492.3,13786961,6672454613.0,526.95,249.1,118405,INE205A01025,2024-12-20T12:01:05.301Z,2024-12-20T12:01:05.301Z,0,,483.97,20-Dec-2024,
67640b01734336da9a1e0c35,VEDL,EQ,N,2024-12-19,2024-12-18T18:30:00.000Z,493.5,476.55,482.25,492.3,491.6,496.75,9500042,4622811150.75,526.95,249.1,127957,INE205A01025,2024-12-19T12:01:05.030Z,2024-12-19T12:01:05.030Z,0,,486.61,19-Dec-2024,
6762b981b717e2d64f28130a,VEDL,EQ,N,2024-12-18,2024-12-17T18:30:00.000Z,507.85,495.25,503.0,496.75,497.0,503.2,6546985,3283110584.4,526.95,249.1,96336,INE205A01025,2024-12-18T12:01:05.827Z,2024-12-18T12:01:05.827Z,0,,501.47,18-Dec-2024,
67616801b717e2d64f27ee31,VEDL,EQ,N,2024-12-17,2024-12-16T18:30:00.000Z,515.0,499.35,513.45,503.2,503.1,513.45,12711460,6426235383.4,526.95,249.1,166218,INE205A01025,2024-12-17T12:01:05.145Z,2024-12-17T12:01:05.145Z,0,,505.55,17-Dec-2024,
