_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,symChange,CA
641eb9d6c151a800069a8a54,VEDL,EQ,N,92.45,90.05,92.25,90.4,90.7,91.95,8010420,726858753.7,233.4,76.7,31493,INE205A01025,2015-12-31,2015-12-30T18:30:00.000Z,2023-03-25T09:07:34.373Z,2023-03-25T09:07:34.373Z,0,,90.74,31-Dec-2015,,
641eb9cc3dfde30007ccc23d,VEDL,EQ,N,93.5,91.65,92.35,91.95,92.0,91.95,5438184,502835044.15,233.4,76.7,21526,INE205A01025,2015-12-30,2015-12-29T18:30:00.000Z,2023-03-25T09:07:24.310Z,2023-03-25T09:07:24.310Z,0,,92.46,30-Dec-2015,,
641eb9c24438f60007b58a2b,VEDL,EQ,N,93.5,90.75,92.25,91.95,91.9,91.9,7518725,694094906.75,233.4,76.7,38645,INE205A01025,2015-12-29,2015-12-28T18:30:00.000Z,2023-03-25T09:07:14.622Z,2023-03-25T09:07:14.622Z,0,,92.32,29-Dec-2015,,
641eb9b74708d500072557d2,VEDL,EQ,N,93.0,90.4,92.3,91.9,91.65,91.95,8132644,745858670.3,233.4,76.7,27708,INE205A01025,2015-12-28,2015-12-27T18:30:00.000Z,2023-03-25T09:07:03.924Z,2023-03-25T09:07:03.924Z,0,,91.71,28-Dec-2015,,
641eb9ad1f65df0007b3fc8f,VEDL,EQ,N,92.4,90.35,91.3,91.95,92.15,89.3,12330213,1126792258.7,233.4,76.7,40229,INE205A01025,2015-12-24,2015-12-23T18:30:00.000Z,2023-03-25T09:06:53.558Z,2023-03-25T09:06:53.558Z,0,,91.38,24-Dec-2015,,
641eb9a34438f60007b58273,VEDL,EQ,N,89.6,87.25,87.25,89.3,89.45,86.05,10105049,896313914.45,233.4,76.7,40573,INE205A01025,2015-12-23,2015-12-22T18:30:00.000Z,2023-03-25T09:06:43.764Z,2023-03-25T09:06:43.764Z,0,,88.7,23-Dec-2015,,
641eb9996e7d520007c755bd,VEDL,EQ,N,88.35,85.5,86.5,86.05,86.15,86.55,8769039,762723598.85,233.4,76.7,37756,INE205A01025,2015-12-22,2015-12-21T18:30:00.000Z,2023-03-25T09:06:33.625Z,2023-03-25T09:06:33.625Z,0,,86.98,22-Dec-2015,,
641eb98f1f65df0007b3f5fc,VEDL,EQ,N,87.0,84.0,84.05,86.55,86.6,84.3,9146209,784729850.95,233.4,76.7,31610,INE205A01025,2015-12-21,2015-12-20T18:30:00.000Z,2023-03-25T09:06:23.582Z,2023-03-25T09:06:23.582Z,0,,85.8,21-Dec-2015,,
641eb985341dfa0007d135ca,VEDL,EQ,N,86.5,84.1,86.2,84.3,84.4,87.15,11966750,1018427137.3,233.4,76.7,43027,INE205A01025,2015-12-18,2015-12-17T18:30:00.000Z,2023-03-25T09:06:13.366Z,2023-03-25T09:06:13.366Z,0,,85.1,18-Dec-2015,,
641eb97b486b700006340912,VEDL,EQ,N,87.45,84.15,84.7,87.15,87.1,84.05,12517868,1072582453.85,233.4,76.7,43078,INE205A01025,2015-12-17,2015-12-16T18:30:00.000Z,2023-03-25T09:06:03.282Z,2023-03-25T09:06:03.282Z,0,,85.68,17-Dec-2015,,
641eb971d4c2be00075ac2c9,VEDL,EQ,N,85.3,83.5,84.75,84.05,84.15,83.8,6251417,527147138.1,233.4,76.7,23276,INE205A01025,2015-12-16,2015-12-15T18:30:00.000Z,2023-03-25T09:05:53.190Z,2023-03-25T09:05:53.190Z,0,,84.32,16-Dec-2015,,
641eb9674708d5000725503d,VEDL,EQ,N,85.2,82.75,84.2,83.8,83.8,84.3,8336285,698100895.35,233.4,76.7,33651,INE205A01025,2015-12-15,2015-12-14T18:30:00.000Z,2023-03-25T09:05:43.114Z,2023-03-25T09:05:43.114Z,0,,83.74,15-Dec-2015,,
641eb95c55d8040007c0a1e4,VEDL,EQ,N,85.25,82.1,83.4,84.3,84.95,83.45,9019468,756555331.5,233.4,76.7,32528,INE205A01025,2015-12-14,2015-12-13T18:30:00.000Z,2023-03-25T09:05:32.964Z,2023-03-25T09:05:32.964Z,0,,83.88,14-Dec-2015,,
641eb953d72c3f000754dde7,VEDL,EQ,N,85.0,82.3,83.5,83.45,83.7,83.1,10000030,835570986.8,241.4,76.7,36588,INE205A01025,2015-12-11,2015-12-10T18:30:00.000Z,2023-03-25T09:05:23.055Z,2023-03-25T09:05:23.055Z,0,,83.56,11-Dec-2015,,
641eb9484438f60007b57aea,VEDL,EQ,N,84.15,81.25,82.95,83.1,83.3,82.25,11945882,990631745.9,241.4,76.7,53816,INE205A01025,2015-12-10,2015-12-09T18:30:00.000Z,2023-03-25T09:05:12.822Z,2023-03-25T09:05:12.822Z,0,,82.93,10-Dec-2015,,
641eb93e4334450007b5bfac,VEDL,EQ,N,86.25,81.6,86.0,82.25,82.3,87.15,12149769,1018469656.2,241.4,76.7,48736,INE205A01025,2015-12-09,2015-12-08T18:30:00.000Z,2023-03-25T09:05:02.627Z,2023-03-25T09:05:02.627Z,0,,83.83,09-Dec-2015,,
641eb934353f0e0007d28933,VEDL,EQ,N,90.35,86.1,90.35,87.15,86.75,91.25,10316062,911701734.3,241.4,76.7,40696,INE205A01025,2015-12-08,2015-12-07T18:30:00.000Z,2023-03-25T09:04:52.642Z,2023-03-25T09:04:52.642Z,0,,88.38,08-Dec-2015,,
641eb92a6e7d520007c74e0e,VEDL,EQ,N,93.1,90.7,93.1,91.25,91.1,91.5,6114324,562332745.7,241.4,76.7,24520,INE205A01025,2015-12-07,2015-12-06T18:30:00.000Z,2023-03-25T09:04:42.466Z,2023-03-25T09:04:42.466Z,0,,91.97,07-Dec-2015,,
