_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
63d7aced1e67540007c9ab02,VEDL,EQ,N,344.45,333.3,333.3,341.2,340.75,333.3,6299731,2145111667.5,385.9,156.1,56458,INE205A01025,2021-12-31,2021-12-30T18:30:00.000Z,2023-01-30T11:41:33.392Z,2023-01-30T11:41:33.392Z,0,,340.51,31-Dec-2021,
63d7acde4a097d0008718e5b,VEDL,EQ,N,342.5,332.55,339.7,333.3,334.3,339.45,5044789,1695770967.3,385.9,156.1,43878,INE205A01025,2021-12-30,2021-12-29T18:30:00.000Z,2023-01-30T11:41:18.420Z,2023-01-30T11:41:18.420Z,0,,336.14,30-Dec-2021,
63d7accfec6af300077bcbc8,VEDL,EQ,N,345.8,337.5,342.55,339.45,339.75,344.8,4510924,1535275051.15,385.9,156.1,39032,INE205A01025,2021-12-29,2021-12-28T18:30:00.000Z,2023-01-30T11:41:03.376Z,2023-01-30T11:41:03.376Z,0,,340.35,29-Dec-2021,
63d7acc0ec06e30007fc253b,VEDL,EQ,N,346.4,341.25,343.65,344.8,344.55,340.4,4120120,1418690591.75,385.9,156.1,36604,INE205A01025,2021-12-28,2021-12-27T18:30:00.000Z,2023-01-30T11:40:48.104Z,2023-01-30T11:40:48.104Z,0,,344.33,28-Dec-2021,
63d7acb1efeae70008bb64bd,VEDL,EQ,N,348.6,336.55,348.0,340.4,340.2,345.8,7521417,2564765707.7,385.9,156.1,66037,INE205A01025,2021-12-27,2021-12-26T18:30:00.000Z,2023-01-30T11:40:33.008Z,2023-01-30T11:40:33.008Z,0,,341.0,27-Dec-2021,
63d7aca1ec6af300077bc234,VEDL,EQ,N,350.35,339.55,346.15,345.8,345.4,344.0,6096013,2100620918.9,385.9,130.0,49441,INE205A01025,2021-12-24,2021-12-23T18:30:00.000Z,2023-01-30T11:40:17.945Z,2023-01-30T11:40:17.945Z,0,,344.59,24-Dec-2021,
63d7ac92ec06e30007fc1bba,VEDL,EQ,N,352.45,342.5,345.0,344.0,344.4,342.0,7557268,2626784000.3,385.9,130.0,67826,INE205A01025,2021-12-23,2021-12-22T18:30:00.000Z,2023-01-30T11:40:02.905Z,2023-01-30T11:40:02.905Z,0,,347.58,23-Dec-2021,
63d7ac83d0920400073c649a,VEDL,EQ,N,343.5,338.45,340.0,342.0,342.0,336.85,4817620,1643756530.25,385.9,130.0,46620,INE205A01025,2021-12-22,2021-12-21T18:30:00.000Z,2023-01-30T11:39:47.820Z,2023-01-30T11:39:47.820Z,0,,341.2,22-Dec-2021,
63d7ac74ad649f00071c1acc,VEDL,EQ,N,340.4,326.1,329.0,336.85,337.0,323.2,8777083,2940730804.6,385.9,130.0,82994,INE205A01025,2021-12-21,2021-12-20T18:30:00.000Z,2023-01-30T11:39:32.669Z,2023-01-30T11:39:32.669Z,0,,335.05,21-Dec-2021,
63d7ac6591e6ce00070b1e83,VEDL,EQ,N,327.9,315.65,327.0,323.2,323.35,332.55,10352390,3333301120.2,385.9,130.0,81220,INE205A01025,2021-12-20,2021-12-19T18:30:00.000Z,2023-01-30T11:39:17.358Z,2023-01-30T11:39:17.358Z,0,,321.98,20-Dec-2021,
63d7ac561e67540007c9a181,VEDL,EQ,N,347.65,330.7,345.65,332.55,332.3,357.5,12501229,4227432462.5,385.9,130.0,92910,INE205A01025,2021-12-17,2021-12-16T18:30:00.000Z,2023-01-30T11:39:02.472Z,2023-01-30T11:39:02.472Z,0,,338.16,17-Dec-2021,"[{'symbol': 'VEDL', 'series': 'EQ', 'ind': '-', 'faceVal': '1', 'subject': ' Interim Dividend - Rs  13.50 Per Share', 'exDate': '17-Dec-2021', 'recDate': '20-Dec-2021', 'bcStartDate': '-', 'bcEndDate': '-', 'ndStartDate': '-', 'comp': 'Vedanta Limited', 'isin': 'INE205A01025', 'ndEndDate': '-', 'caBroadcastDate': None}]"
63d7ac4734f4430007b6120c,VEDL,EQ,N,360.45,352.4,353.15,357.5,358.2,352.95,13849801,4944838625.65,385.9,130.0,76887,INE205A01025,2021-12-16,2021-12-15T18:30:00.000Z,2023-01-30T11:38:47.363Z,2023-01-30T11:38:47.363Z,0,,357.03,16-Dec-2021,
63d7ac3891e6ce00070b1516,VEDL,EQ,N,361.2,352.0,359.95,352.95,352.9,359.9,7353408,2627380063.3,385.9,130.0,53158,INE205A01025,2021-12-15,2021-12-14T18:30:00.000Z,2023-01-30T11:38:32.065Z,2023-01-30T11:38:32.065Z,0,,357.3,15-Dec-2021,
63d7ac294a097d000871847e,VEDL,EQ,N,361.65,354.5,357.5,359.9,359.35,356.15,11846524,4241894379.85,385.9,130.0,74971,INE205A01025,2021-12-14,2021-12-13T18:30:00.000Z,2023-01-30T11:38:17.147Z,2023-01-30T11:38:17.147Z,0,,358.07,14-Dec-2021,
63d7ac19ce536a00074644e1,VEDL,EQ,N,360.4,354.7,357.5,356.15,357.5,349.7,16823625,6014145029.4,385.9,130.0,106581,INE205A01025,2021-12-13,2021-12-12T18:30:00.000Z,2023-01-30T11:38:01.929Z,2023-01-30T11:38:01.929Z,0,,357.48,13-Dec-2021,
63d7ac0aad649f00071c1197,VEDL,EQ,N,352.5,346.0,347.0,349.7,349.85,348.45,8770813,3066673823.95,385.9,129.6,79100,INE205A01025,2021-12-10,2021-12-09T18:30:00.000Z,2023-01-30T11:37:46.827Z,2023-01-30T11:37:46.827Z,0,,349.65,10-Dec-2021,
63d7abfcc49cb60007c4790b,VEDL,EQ,N,350.95,343.35,345.5,348.45,348.85,341.8,14212623,4943858842.8,385.9,129.6,123354,INE205A01025,2021-12-09,2021-12-08T18:30:00.000Z,2023-01-30T11:37:32.135Z,2023-01-30T11:37:32.135Z,0,,347.85,09-Dec-2021,
63d7abecad649f00071c082d,VEDL,EQ,N,349.0,337.05,346.0,341.8,342.0,344.15,20455793,6996319738.75,385.9,129.6,156441,INE205A01025,2021-12-08,2021-12-07T18:30:00.000Z,2023-01-30T11:37:16.717Z,2023-01-30T11:37:16.717Z,0,,342.02,08-Dec-2021,
63d7abddac8548000761d5dd,VEDL,EQ,N,348.5,338.05,340.0,344.15,344.3,335.7,20032367,6893282138.95,385.9,129.6,128263,INE205A01025,2021-12-07,2021-12-06T18:30:00.000Z,2023-01-30T11:37:01.639Z,2023-01-30T11:37:01.639Z,0,,344.11,07-Dec-2021,
63d7abcece536a0007463b54,VEDL,EQ,N,343.6,334.1,336.75,335.7,336.0,337.3,8612257,2919941704.15,385.9,129.6,94844,INE205A01025,2021-12-06,2021-12-05T18:30:00.000Z,2023-01-30T11:36:46.438Z,2023-01-30T11:36:46.438Z,0,,339.04,06-Dec-2021,
63d7abbf3aa4bc0006fd317e,VEDL,EQ,N,347.45,335.65,342.7,337.3,338.5,337.9,12609066,4295322086.9,385.9,120.0,122633,INE205A01025,2021-12-03,2021-12-02T18:30:00.000Z,2023-01-30T11:36:31.149Z,2023-01-30T11:36:31.149Z,0,,340.65,03-Dec-2021,
63d7abb0d0920400073c5ae4,VEDL,EQ,N,347.2,334.0,347.0,337.9,339.95,347.25,14527577,4912577426.45,385.9,120.0,126659,INE205A01025,2021-12-02,2021-12-01T18:30:00.000Z,2023-01-30T11:36:16.229Z,2023-01-30T11:36:16.229Z,0,,338.16,02-Dec-2021,
63d7aba1ad649f00071bfef3,VEDL,EQ,N,349.75,335.0,344.0,347.25,347.85,338.85,10966477,3749216795.9,385.9,120.0,83410,INE205A01025,2021-12-01,2021-11-30T18:30:00.000Z,2023-01-30T11:36:01.030Z,2023-01-30T11:36:01.030Z,0,,341.88,01-Dec-2021,
63d7ab92595bb2000708523b,VEDL,EQ,N,354.0,336.0,346.95,338.85,339.0,346.8,17562378,6033387323.15,385.9,120.0,105508,INE205A01025,2021-11-30,2021-11-29T18:30:00.000Z,2023-01-30T11:35:46.093Z,2023-01-30T11:35:46.093Z,0,,343.54,30-Nov-2021,
63d7ab823aa4bc0006fd2805,VEDL,EQ,N,355.9,343.1,352.7,346.8,346.6,353.9,11884679,4163377454.9,385.9,120.0,105165,INE205A01025,2021-11-29,2021-11-28T18:30:00.000Z,2023-01-30T11:35:30.800Z,2023-01-30T11:35:30.800Z,0,,350.31,29-Nov-2021,
