_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
5f2ab08d6880400008eeedeb,SRTRANSFIN,EQ,N,1496.5,1450.0,1452.0,1481.4,1473.0,1453.85,515613,763290035.1,1496.5,778.05,21203,INE721A01013,2017-12-29,2017-12-28T18:30:00.000Z,2020-08-05T13:13:49.618Z,2020-08-05T13:13:49.618Z,0,,1480.35,29-Dec-2017,
5f2ab083083f1b00087a22e2,SRTRANSFIN,EQ,N,1470.85,1439.3,1461.75,1453.85,1444.0,1453.6,1326959,1931916773.4,1478.7,778.05,27641,INE721A01013,2017-12-28,2017-12-27T18:30:00.000Z,2020-08-05T13:13:39.041Z,2020-08-05T13:13:39.041Z,0,,1455.9,28-Dec-2017,
5f2ab079083f1b00087a1a3c,SRTRANSFIN,EQ,N,1472.85,1440.0,1462.45,1453.6,1463.75,1462.45,587554,857267301.3,1478.7,778.05,14596,INE721A01013,2017-12-27,2017-12-26T18:30:00.000Z,2020-08-05T13:13:29.217Z,2020-08-05T13:13:29.217Z,0,,1459.04,27-Dec-2017,
5f2ab06efe882b0009f7d5a9,SRTRANSFIN,EQ,N,1478.7,1457.4,1470.0,1462.45,1462.7,1465.0,259181,379214776.4,1478.7,778.05,15542,INE721A01013,2017-12-26,2017-12-25T18:30:00.000Z,2020-08-05T13:13:18.939Z,2020-08-05T13:13:18.939Z,0,,1463.13,26-Dec-2017,
5f2ab064fe882b0009f7ccd3,SRTRANSFIN,EQ,N,1471.45,1431.15,1439.0,1465.0,1464.25,1437.9,396935,577245426.85,1471.45,778.05,13738,INE721A01013,2017-12-22,2017-12-21T18:30:00.000Z,2020-08-05T13:13:08.937Z,2020-08-05T13:13:08.937Z,0,,1454.26,22-Dec-2017,
5f2ab05a083f1b00087a117a,SRTRANSFIN,EQ,N,1459.9,1431.3,1444.8,1437.9,1436.0,1435.0,542905,782905619.1,1462.8,778.05,20711,INE721A01013,2017-12-21,2017-12-20T18:30:00.000Z,2020-08-05T13:12:58.542Z,2020-08-05T13:12:58.542Z,0,,1442.07,21-Dec-2017,
5f2ab04f434c8f0008261e91,SRTRANSFIN,EQ,N,1462.8,1430.0,1455.25,1435.0,1434.0,1455.35,635459,922507848.9,1462.8,778.05,26848,INE721A01013,2017-12-20,2017-12-19T18:30:00.000Z,2020-08-05T13:12:47.986Z,2020-08-05T13:12:47.986Z,0,,1451.72,20-Dec-2017,
5f2ab046434c8f0008261610,SRTRANSFIN,EQ,N,1459.25,1410.0,1416.0,1455.35,1455.45,1416.8,797353,1148358569.6,1459.25,778.05,32550,INE721A01013,2017-12-19,2017-12-18T18:30:00.000Z,2020-08-05T13:12:38.172Z,2020-08-05T13:12:38.172Z,0,,1440.21,19-Dec-2017,
5f2ab03b6880400008eee525,SRTRANSFIN,EQ,N,1427.0,1370.0,1417.8,1416.8,1414.0,1406.8,611680,861946140.5,1427.0,778.05,26195,INE721A01013,2017-12-18,2017-12-17T18:30:00.000Z,2020-08-05T13:12:27.749Z,2020-08-05T13:12:27.749Z,0,,1409.15,18-Dec-2017,
5f2ab0316880400008eedcea,SRTRANSFIN,EQ,N,1412.0,1382.1,1382.1,1406.8,1407.0,1365.95,984085,1378564530.45,1412.0,778.05,33195,INE721A01013,2017-12-15,2017-12-14T18:30:00.000Z,2020-08-05T13:12:17.765Z,2020-08-05T13:12:17.765Z,0,,1400.86,15-Dec-2017,
