_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA,symChange
63aed2feece58500067d18c1,SHRIRAMFIN,EQ,N,1384.8,1325.15,1330.0,1376.9,1381.0,1312.25,1465870,1999820859.45,1509.0,1002.0,38247,INE721A01013,2022-12-30,2022-12-29T18:30:00.000Z,2022-12-30T12:01:02.408Z,2022-12-30T12:01:02.408Z,0,,1364.26,30-Dec-2022,,
63ad817e165f2b0007bbc85a,SHRIRAMFIN,EQ,N,1349.0,1251.35,1349.0,1312.25,1314.95,1388.6,3989146,5152789694.9,1509.0,1002.0,87415,INE721A01013,2022-12-29,2022-12-28T18:30:00.000Z,2022-12-29T12:01:02.712Z,2022-12-29T12:01:02.712Z,0,,1291.7,29-Dec-2022,,
63ac2ffeb817f50007b7e047,SHRIRAMFIN,EQ,N,1397.0,1352.5,1363.55,1388.6,1392.0,1378.9,440215,603165668.4,1509.0,1002.0,18170,INE721A01013,2022-12-28,2022-12-27T18:30:00.000Z,2022-12-28T12:01:02.222Z,2022-12-28T12:01:02.222Z,0,,1370.16,28-Dec-2022,,
63aade60877f910007943635,SHRIRAMFIN,EQ,N,1390.0,1329.55,1362.0,1378.9,1382.0,1351.15,484073,660330600.05,1509.0,1002.0,26536,INE721A01013,2022-12-27,2022-12-26T18:30:00.000Z,2022-12-27T12:00:32.317Z,2022-12-27T12:00:32.317Z,0,,1364.11,27-Dec-2022,,
63a98cfedec2580006f627fb,SHRIRAMFIN,EQ,N,1367.0,1295.05,1301.55,1351.15,1350.0,1301.5,321370,431497268.7,1509.0,1002.0,14892,INE721A01013,2022-12-26,2022-12-25T18:30:00.000Z,2022-12-26T12:01:02.716Z,2022-12-26T12:01:02.716Z,0,,1342.68,26-Dec-2022,,
63a5987eba71aa0006a9ee48,SHRIRAMFIN,EQ,N,1326.95,1290.6,1326.95,1301.5,1296.45,1339.4,312995,408582443.3,1509.0,1002.0,14998,INE721A01013,2022-12-23,2022-12-22T18:30:00.000Z,2022-12-23T12:01:02.254Z,2022-12-23T12:01:02.254Z,0,,1305.4,23-Dec-2022,,
63a446db4168e20007893b3b,SHRIRAMFIN,EQ,N,1387.0,1328.35,1375.0,1339.4,1332.0,1369.4,309992,418442758.8,1509.0,1002.0,14511,INE721A01013,2022-12-22,2022-12-21T18:30:00.000Z,2022-12-22T12:00:27.140Z,2022-12-22T12:00:27.140Z,0,,1349.85,22-Dec-2022,,
63a2f560fbd8f20007c47d33,SHRIRAMFIN,EQ,N,1419.5,1360.25,1386.8,1369.4,1360.25,1389.25,857326,1191878766.35,1509.0,1002.0,38689,INE721A01013,2022-12-21,2022-12-20T18:30:00.000Z,2022-12-21T12:00:32.429Z,2022-12-21T12:00:32.429Z,0,,1390.23,21-Dec-2022,,
63a1a3e0c0ffa70007a005db,SHRIRAMFIN,EQ,N,1399.0,1352.4,1369.9,1389.25,1389.0,1372.25,570309,781696459.5,1509.0,1002.0,27503,INE721A01013,2022-12-20,2022-12-19T18:30:00.000Z,2022-12-20T12:00:32.331Z,2022-12-20T12:00:32.331Z,0,,1370.65,20-Dec-2022,, Symbol changed to SHRIRAMFIN. Company name changed to SHRIRAM FINANCE LIMITED.
63a0527df1563200081b4335,SRTRANSFIN,EQ,N,1386.85,1362.0,1373.95,1372.25,1381.45,1370.45,659439,903722498.95,1509.0,1002.0,23279,INE721A01013,2022-12-19,2022-12-18T18:30:00.000Z,2022-12-19T12:01:01.963Z,2022-12-19T12:01:01.963Z,0,,1370.44,19-Dec-2022,,
