_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,symChange,CA
6357cfec64db8700074556ba,TATACONSUM,EQ,N,776.8,764.65,770.0,766.95,767.5,770.95,871995,672862813.1,861.15,650.2,30403,INE192A01025,2022-10-25,2022-10-24T18:30:00.000Z,2022-10-25T12:00:44.833Z,2022-10-25T12:00:44.833Z,0,,771.64,25-Oct-2022,,
6356a891e079b1000760bb4f,TATACONSUM,EQ,N,776.0,764.85,770.0,770.95,772.0,761.65,292558,225967164.2,861.15,650.2,14754,INE192A01025,2022-10-24,2022-10-23T18:30:00.000Z,2022-10-24T15:00:33.100Z,2022-10-24T15:00:33.100Z,0,,772.38,24-Oct-2022,,
6458c0567a898b0007188930,TATACONSUM,EQ,N,780.85,755.05,773.0,761.65,764.85,770.7,1692279,1298895027.3,863.0,650.2,57976,INE192A01025,2022-10-21,2022-10-20T18:30:00.000Z,2023-05-08T09:26:46.774Z,2023-05-08T09:26:46.774Z,0,,767.54,21-Oct-2022,,
6351388213530000074b8fb5,TATACONSUM,EQ,N,772.0,755.5,761.55,770.7,771.0,764.55,955562,732646953.65,863.0,650.2,38211,INE192A01025,2022-10-20,2022-10-19T18:30:00.000Z,2022-10-20T12:01:06.706Z,2022-10-20T12:01:06.706Z,0,,766.72,20-Oct-2022,,
634fed24cf925b000687775e,TATACONSUM,EQ,N,777.0,761.1,774.45,764.55,763.8,774.35,1115277,856308286.15,863.0,650.2,42271,INE192A01025,2022-10-19,2022-10-18T18:30:00.000Z,2022-10-19T12:27:16.441Z,2022-10-19T12:27:16.441Z,0,,767.8,19-Oct-2022,,
63ce93923853d800073826e6,TATACONSUM,EQ,N,776.0,763.55,767.0,774.35,773.0,763.15,1361691,1050146195.9,863.0,650.2,35062,INE192A01025,2022-10-18,2022-10-17T18:30:00.000Z,2023-01-23T14:02:58.648Z,2023-01-23T14:02:58.648Z,0,,771.21,18-Oct-2022,,
63ce938762e219000737e2a3,TATACONSUM,EQ,N,771.95,757.3,761.25,763.15,763.35,761.25,940646,720371863.45,863.0,650.2,40218,INE192A01025,2022-10-17,2022-10-16T18:30:00.000Z,2023-01-23T14:02:47.043Z,2023-01-23T14:02:47.043Z,0,,765.83,17-Oct-2022,,
63ce93773853d80007381d22,TATACONSUM,EQ,N,768.95,760.0,768.95,761.25,760.1,757.4,1278730,977387704.75,863.0,650.2,35158,INE192A01025,2022-10-14,2022-10-13T18:30:00.000Z,2023-01-23T14:02:31.050Z,2023-01-23T14:02:31.050Z,0,,764.34,14-Oct-2022,,
63ce9366c7307c0007da60c5,TATACONSUM,EQ,N,760.2,749.15,754.95,757.4,756.55,757.35,1198492,905835253.05,863.0,650.2,29936,INE192A01025,2022-10-13,2022-10-12T18:30:00.000Z,2023-01-23T14:02:14.038Z,2023-01-23T14:02:14.038Z,0,,755.81,13-Oct-2022,,
63ce9357989df5000759ff6c,TATACONSUM,EQ,N,759.0,738.8,745.5,757.35,755.5,742.6,1372962,1030962571.65,863.0,650.2,47000,INE192A01025,2022-10-12,2022-10-11T18:30:00.000Z,2023-01-23T14:01:59.569Z,2023-01-23T14:01:59.569Z,0,,750.9,12-Oct-2022,,
63ce9348c5be40000736a9c0,TATACONSUM,EQ,N,759.85,740.25,758.0,742.6,742.6,757.15,1956824,1467623231.85,863.0,650.2,60265,INE192A01025,2022-10-11,2022-10-10T18:30:00.000Z,2023-01-23T14:01:44.336Z,2023-01-23T14:01:44.336Z,0,,750.0,11-Oct-2022,,
63ce933bc8ca820007f8e9b5,TATACONSUM,EQ,N,775.05,755.0,769.25,757.15,758.7,780.9,2334168,1775918659.75,863.0,650.2,70735,INE192A01025,2022-10-10,2022-10-09T18:30:00.000Z,2023-01-23T14:01:31.500Z,2023-01-23T14:01:31.500Z,0,,760.84,10-Oct-2022,,
63ce932b3920dc00074424b8,TATACONSUM,EQ,N,793.9,779.05,787.9,780.9,781.2,794.3,1053907,825235503.0,863.0,650.2,46394,INE192A01025,2022-10-07,2022-10-06T18:30:00.000Z,2023-01-23T14:01:15.137Z,2023-01-23T14:01:15.137Z,0,,783.02,07-Oct-2022,,
63ce931ceb800e000702998b,TATACONSUM,EQ,N,799.6,784.1,790.0,794.3,794.0,785.15,2067042,1639971368.5,863.0,650.2,50133,INE192A01025,2022-10-06,2022-10-05T18:30:00.000Z,2023-01-23T14:01:00.919Z,2023-01-23T14:01:00.919Z,0,,793.39,06-Oct-2022,,
63ce9311d0a9900007adaf26,TATACONSUM,EQ,N,792.45,781.2,786.75,785.15,784.75,777.95,1238967,974499313.95,863.0,650.2,36990,INE192A01025,2022-10-04,2022-10-03T18:30:00.000Z,2023-01-23T14:00:49.576Z,2023-01-23T14:00:49.576Z,0,,786.54,04-Oct-2022,,
63ce9302c8ca820007f8df51,TATACONSUM,EQ,N,804.8,776.0,802.85,777.95,778.2,802.85,1652675,1301747723.2,863.0,650.2,55739,INE192A01025,2022-10-03,2022-10-02T18:30:00.000Z,2023-01-23T14:00:34.409Z,2023-01-23T14:00:34.409Z,0,,787.66,03-Oct-2022,,
63ce932ced0f3900079bf8cc,TATACONSUM,EQ,N,806.0,787.0,791.0,802.85,803.9,792.6,1436359,1143266051.2,863.0,650.2,45133,INE192A01025,2022-09-30,2022-09-29T18:30:00.000Z,2023-01-23T14:01:16.180Z,2023-01-23T14:01:16.180Z,0,,795.95,30-Sep-2022,,
63ce92def1500d00079a9cfc,TATACONSUM,EQ,N,803.7,790.3,797.65,792.6,796.0,793.65,1136839,905400563.25,863.0,650.2,46006,INE192A01025,2022-09-29,2022-09-28T18:30:00.000Z,2023-01-23T13:59:58.716Z,2023-01-23T13:59:58.716Z,0,,796.42,29-Sep-2022,,
63ce92ceea62a90007766fab,TATACONSUM,EQ,N,804.2,790.05,795.95,793.65,792.75,797.85,1415083,1129034327.85,863.0,650.2,43356,INE192A01025,2022-09-28,2022-09-27T18:30:00.000Z,2023-01-23T13:59:42.968Z,2023-01-23T13:59:42.968Z,0,,797.86,28-Sep-2022,,
63ce92bfeb800e0007028f98,TATACONSUM,EQ,N,801.4,781.05,784.8,797.85,800.25,780.85,1830866,1451879496.1,863.0,650.2,49883,INE192A01025,2022-09-27,2022-09-26T18:30:00.000Z,2023-01-23T13:59:28.002Z,2023-01-23T13:59:28.002Z,0,,793.0,27-Sep-2022,,
63ce92b5c7307c0007da5679,TATACONSUM,EQ,N,785.95,762.0,779.0,780.85,785.95,781.55,1431943,1109649394.3,863.0,650.2,57299,INE192A01025,2022-09-26,2022-09-25T18:30:00.000Z,2023-01-23T13:59:17.888Z,2023-01-23T13:59:17.888Z,0,,774.93,26-Sep-2022,,
63ce92a2c5be400007369cb7,TATACONSUM,EQ,N,806.3,779.5,803.0,781.55,781.95,803.2,1229421,968754994.55,876.95,650.2,50029,INE192A01025,2022-09-23,2022-09-22T18:30:00.000Z,2023-01-23T13:58:58.536Z,2023-01-23T13:58:58.536Z,0,,787.98,23-Sep-2022,,
63ce9293bca9320007ec2e0a,TATACONSUM,EQ,N,807.75,788.0,800.55,803.2,804.5,804.2,1255234,1003266269.05,876.95,650.2,36633,INE192A01025,2022-09-22,2022-09-21T18:30:00.000Z,2023-01-23T13:58:43.848Z,2023-01-23T13:58:43.848Z,0,,799.27,22-Sep-2022,,
63ce928c3920dc0007441a1f,TATACONSUM,EQ,N,811.0,798.1,804.2,804.2,804.5,804.2,1082534,870160911.8,876.95,650.2,41932,INE192A01025,2022-09-21,2022-09-20T18:30:00.000Z,2023-01-23T13:58:36.338Z,2023-01-23T13:58:36.338Z,0,,803.82,21-Sep-2022,,
63ce9273ea62a90007766551,TATACONSUM,EQ,N,812.9,795.95,797.0,804.2,803.0,793.0,1547208,1246746666.4,876.95,650.2,39270,INE192A01025,2022-09-20,2022-09-19T18:30:00.000Z,2023-01-23T13:58:11.265Z,2023-01-23T13:58:11.265Z,0,,805.8,20-Sep-2022,,
63ce9266c7307c0007da4c71,TATACONSUM,EQ,N,802.2,787.35,799.2,793.0,792.5,795.2,1707558,1355157422.5,876.95,650.2,51860,INE192A01025,2022-09-19,2022-09-18T18:30:00.000Z,2023-01-23T13:57:58.722Z,2023-01-23T13:57:58.722Z,0,,793.62,19-Sep-2022,,
63ce9255a34e360007d12c47,TATACONSUM,EQ,N,839.7,791.2,839.7,795.2,797.8,837.4,4786431,3845097014.2,887.4,650.2,118904,INE192A01025,2022-09-16,2022-09-15T18:30:00.000Z,2023-01-23T13:57:41.509Z,2023-01-23T13:57:41.509Z,0,,803.33,16-Sep-2022,,
63ce9245f1500d00079a9327,TATACONSUM,EQ,N,848.0,830.2,844.5,837.4,836.95,840.25,1697675,1419754112.4,887.4,650.2,76574,INE192A01025,2022-09-15,2022-09-14T18:30:00.000Z,2023-01-23T13:57:25.673Z,2023-01-23T13:57:25.673Z,0,,836.29,15-Sep-2022,,
63ce9368ed0f3900079c0e74,TATACONSUM,EQ,N,861.15,838.55,842.9,840.25,840.0,849.0,3818926,3238220358.85,887.4,650.2,89504,INE192A01025,2022-09-14,2022-09-13T18:30:00.000Z,2023-01-23T14:02:16.286Z,2023-01-23T14:02:16.286Z,0,,847.94,14-Sep-2022,,
63ce935aed0f3900079c0923,TATACONSUM,EQ,N,852.0,829.7,829.95,849.0,849.0,825.5,3310733,2784840558.2,887.4,650.2,87761,INE192A01025,2022-09-13,2022-09-12T18:30:00.000Z,2023-01-23T14:02:02.753Z,2023-01-23T14:02:02.753Z,0,,841.16,13-Sep-2022,,
63ce92173920dc0007441040,TATACONSUM,EQ,N,831.0,820.4,820.4,825.5,826.0,816.3,1300582,1074242478.65,887.4,650.2,40080,INE192A01025,2022-09-12,2022-09-11T18:30:00.000Z,2023-01-23T13:56:39.581Z,2023-01-23T13:56:39.581Z,0,,825.97,12-Sep-2022,,
63ce9208f1500d00079a86e4,TATACONSUM,EQ,N,827.0,813.15,827.0,816.3,815.4,819.1,884012,723987260.65,889.0,650.2,43688,INE192A01025,2022-09-09,2022-09-08T18:30:00.000Z,2023-01-23T13:56:24.512Z,2023-01-23T13:56:24.512Z,0,,818.98,09-Sep-2022,,
63ce91fcd0a9900007ada4dc,TATACONSUM,EQ,N,831.6,815.0,829.25,819.1,817.9,825.1,1094898,898340289.8,889.0,650.2,37126,INE192A01025,2022-09-08,2022-09-07T18:30:00.000Z,2023-01-23T13:56:12.245Z,2023-01-23T13:56:12.245Z,0,,820.48,08-Sep-2022,,
63ce91ec3920dc0007440644,TATACONSUM,EQ,N,827.5,814.05,815.0,825.1,823.1,818.25,1321905,1087714985.45,889.0,650.2,34652,INE192A01025,2022-09-07,2022-09-06T18:30:00.000Z,2023-01-23T13:55:56.797Z,2023-01-23T13:55:56.797Z,0,,822.84,07-Sep-2022,,
63ce91de3920dc000743fc41,TATACONSUM,EQ,N,845.8,816.0,841.65,818.25,818.75,837.45,2620566,2170301903.85,889.0,650.2,64011,INE192A01025,2022-09-06,2022-09-05T18:30:00.000Z,2023-01-23T13:55:42.948Z,2023-01-23T13:55:42.948Z,0,,828.18,06-Sep-2022,,
63ce91cfeb800e0007028539,TATACONSUM,EQ,N,841.15,829.05,834.0,837.45,838.5,833.7,1553679,1300031437.15,889.0,650.2,36145,INE192A01025,2022-09-05,2022-09-04T18:30:00.000Z,2023-01-23T13:55:27.146Z,2023-01-23T13:55:27.146Z,0,,836.74,05-Sep-2022,,
63ce91bfc7c0c80007dc0cdb,TATACONSUM,EQ,N,847.0,830.7,845.0,833.7,831.8,838.4,1885440,1580730457.45,889.0,650.2,53236,INE192A01025,2022-09-02,2022-09-01T18:30:00.000Z,2023-01-23T13:55:11.201Z,2023-01-23T13:55:11.201Z,0,,838.39,02-Sep-2022,,
63ce91afa6943c000749e419,TATACONSUM,EQ,N,842.0,806.0,809.65,838.4,841.0,809.65,6228307,5152598116.8,889.0,650.2,141644,INE192A01025,2022-09-01,2022-08-31T18:30:00.000Z,2023-01-23T13:54:55.917Z,2023-01-23T13:54:55.917Z,0,,827.29,01-Sep-2022,,
63ce919fbca9320007ec20ad,TATACONSUM,EQ,N,813.95,806.3,809.0,809.65,809.5,806.15,2692962,2179560646.15,889.0,650.2,45982,INE192A01025,2022-08-30,2022-08-29T18:30:00.000Z,2023-01-23T13:54:39.054Z,2023-01-23T13:54:39.054Z,0,,809.35,30-Aug-2022,,
