_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP
63aed2ffece58500067d1cff,GODREJCP,EQ,N,891.4,870.3,890.0,874.05,874.0,886.05,409872,359707789.05,976.0,660.05,17932,INE102D01028,2022-12-30,2022-12-29T18:30:00.000Z,2022-12-30T12:01:03.354Z,2022-12-30T12:01:03.354Z,0,,877.61,30-Dec-2022
63ad817f165f2b0007bbcc90,GODREJCP,EQ,N,897.95,882.4,896.1,886.05,895.9,896.1,846820,751666842.35,976.0,660.05,26417,INE102D01028,2022-12-29,2022-12-28T18:30:00.000Z,2022-12-29T12:01:03.520Z,2022-12-29T12:01:03.520Z,0,,887.63,29-Dec-2022
63ac2fffb817f50007b7e48b,GODREJCP,EQ,N,900.0,885.65,891.75,896.1,892.15,889.0,696537,623726857.0,976.0,660.05,22264,INE102D01028,2022-12-28,2022-12-27T18:30:00.000Z,2022-12-28T12:01:03.208Z,2022-12-28T12:01:03.208Z,0,,895.47,28-Dec-2022
63aade61877f910007943a98,GODREJCP,EQ,N,901.95,881.35,885.05,889.0,890.85,883.0,863452,771705280.45,976.0,660.05,29282,INE102D01028,2022-12-27,2022-12-26T18:30:00.000Z,2022-12-27T12:00:33.496Z,2022-12-27T12:00:33.496Z,0,,893.74,27-Dec-2022
63a98cffdec2580006f62c4d,GODREJCP,EQ,N,890.0,861.45,873.45,883.0,878.75,873.4,471973,415928574.55,976.0,660.05,26114,INE102D01028,2022-12-26,2022-12-25T18:30:00.000Z,2022-12-26T12:01:03.709Z,2022-12-26T12:01:03.709Z,0,,881.26,26-Dec-2022
63a5987fba71aa0006a9f2ad,GODREJCP,EQ,N,888.1,865.45,885.75,873.4,876.0,891.35,485866,424526999.1,976.0,660.05,20375,INE102D01028,2022-12-23,2022-12-22T18:30:00.000Z,2022-12-23T12:01:03.281Z,2022-12-23T12:01:03.281Z,0,,873.75,23-Dec-2022
63a446dc4168e20007893f9c,GODREJCP,EQ,N,899.0,880.05,882.55,891.35,889.95,884.35,864653,771723316.1,976.0,660.05,41202,INE102D01028,2022-12-22,2022-12-21T18:30:00.000Z,2022-12-22T12:00:28.220Z,2022-12-22T12:00:28.220Z,0,,892.52,22-Dec-2022
63a2f561fbd8f20007c4819b,GODREJCP,EQ,N,900.2,872.0,899.0,884.35,886.0,894.6,828262,732520023.5,976.0,660.05,17439,INE102D01028,2022-12-21,2022-12-20T18:30:00.000Z,2022-12-21T12:00:33.712Z,2022-12-21T12:00:33.712Z,0,,884.41,21-Dec-2022
63a1a3e1c0ffa70007a00a42,GODREJCP,EQ,N,906.0,889.1,906.0,894.6,894.2,906.5,588692,526420363.45,976.0,660.05,25425,INE102D01028,2022-12-20,2022-12-19T18:30:00.000Z,2022-12-20T12:00:33.551Z,2022-12-20T12:00:33.551Z,0,,894.22,20-Dec-2022
63a0527ff1563200081b482d,GODREJCP,EQ,N,911.95,898.25,899.05,906.5,904.8,896.8,762854,692385652.2,976.0,660.05,35980,INE102D01028,2022-12-19,2022-12-18T18:30:00.000Z,2022-12-19T12:01:03.054Z,2022-12-19T12:01:03.054Z,0,,907.63,19-Dec-2022
