_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP
63d7acec1e67540007c9a5f5,AXISBANK,EQ,N,686.5,671.2,672.95,678.55,679.85,668.85,5586980,3800530416.15,866.9,614.0,124551,INE238A01034,2021-12-31,2021-12-30T18:30:00.000Z,2023-01-30T11:41:32.344Z,2023-01-30T11:41:32.344Z,0,,680.25,31-Dec-2021
63d7acdd4a097d0008718907,AXISBANK,EQ,N,673.1,664.5,668.0,668.85,671.3,670.5,5119705,3421585060.25,866.9,614.0,107176,INE238A01034,2021-12-30,2021-12-29T18:30:00.000Z,2023-01-30T11:41:17.262Z,2023-01-30T11:41:17.262Z,0,,668.32,30-Dec-2021
63d7acceec6af300077bc6bd,AXISBANK,EQ,N,679.6,667.25,674.5,670.5,668.4,675.45,3969894,2675659302.55,866.9,614.0,83551,INE238A01034,2021-12-29,2021-12-28T18:30:00.000Z,2023-01-30T11:41:02.122Z,2023-01-30T11:41:02.122Z,0,,673.99,29-Dec-2021
63d7acbeec06e30007fc2050,AXISBANK,EQ,N,680.85,672.0,677.3,675.45,675.55,672.15,4645547,3140259657.7,866.9,614.0,89621,INE238A01034,2021-12-28,2021-12-27T18:30:00.000Z,2023-01-30T11:40:47.003Z,2023-01-30T11:40:47.003Z,0,,675.97,28-Dec-2021
63d7acafefeae70008bb5f94,AXISBANK,EQ,N,674.6,655.95,663.05,672.15,673.2,667.5,6996729,4677117140.8,866.9,614.0,122068,INE238A01034,2021-12-27,2021-12-26T18:30:00.000Z,2023-01-30T11:40:31.915Z,2023-01-30T11:40:31.915Z,0,,668.47,27-Dec-2021
63d7aca0ec6af300077bbd1a,AXISBANK,EQ,N,682.0,662.45,681.15,667.5,668.0,678.8,6028893,4032229377.5,866.9,568.4,119164,INE238A01034,2021-12-24,2021-12-23T18:30:00.000Z,2023-01-30T11:40:16.789Z,2023-01-30T11:40:16.789Z,0,,668.82,24-Dec-2021
63d7ac91ec06e30007fc1674,AXISBANK,EQ,N,684.5,672.6,677.0,678.8,676.6,669.35,6884683,4671703995.05,866.9,568.4,133235,INE238A01034,2021-12-23,2021-12-22T18:30:00.000Z,2023-01-30T11:40:01.734Z,2023-01-30T11:40:01.734Z,0,,678.56,23-Dec-2021
63d7ac82d0920400073c5f63,AXISBANK,EQ,N,676.85,664.0,670.0,669.35,671.0,665.85,7489534,5025016141.2,866.9,568.4,132786,INE238A01034,2021-12-22,2021-12-21T18:30:00.000Z,2023-01-30T11:39:46.601Z,2023-01-30T11:39:46.601Z,0,,670.94,22-Dec-2021
63d7ac73ad649f00071c15ea,AXISBANK,EQ,N,683.0,662.5,683.0,665.85,667.0,674.35,10116104,6798608508.2,866.9,568.4,179814,INE238A01034,2021-12-21,2021-12-20T18:30:00.000Z,2023-01-30T11:39:31.450Z,2023-01-30T11:39:31.450Z,0,,672.06,21-Dec-2021
63d7ac6491e6ce00070b1988,AXISBANK,EQ,N,681.85,660.1,680.95,674.35,673.3,688.9,9934646,6648651643.3,866.9,568.4,221258,INE238A01034,2021-12-20,2021-12-19T18:30:00.000Z,2023-01-30T11:39:16.339Z,2023-01-30T11:39:16.339Z,0,,669.24,20-Dec-2021
63d7ac551e67540007c99c8d,AXISBANK,EQ,N,708.0,685.1,707.5,688.9,692.5,709.65,7844705,5432256016.8,866.9,568.4,189366,INE238A01034,2021-12-17,2021-12-16T18:30:00.000Z,2023-01-30T11:39:01.306Z,2023-01-30T11:39:01.306Z,0,,692.47,17-Dec-2021
63d7ac4634f4430007b60d1d,AXISBANK,EQ,N,721.95,705.05,719.0,709.65,709.55,712.5,7309187,5198322447.55,866.9,568.4,106417,INE238A01034,2021-12-16,2021-12-15T18:30:00.000Z,2023-01-30T11:38:46.183Z,2023-01-30T11:38:46.183Z,0,,711.2,16-Dec-2021
63d7ac3791e6ce00070b101f,AXISBANK,EQ,N,720.0,707.55,712.4,712.5,711.3,710.9,7692888,5503341638.8,866.9,568.4,138718,INE238A01034,2021-12-15,2021-12-14T18:30:00.000Z,2023-01-30T11:38:31.041Z,2023-01-30T11:38:31.041Z,0,,715.38,15-Dec-2021
63d7ac274a097d0008717f7a,AXISBANK,EQ,N,714.0,697.6,701.0,710.9,714.0,704.0,8612512,6090820717.4,866.9,568.4,141581,INE238A01034,2021-12-14,2021-12-13T18:30:00.000Z,2023-01-30T11:38:15.955Z,2023-01-30T11:38:15.955Z,0,,707.21,14-Dec-2021
63d7ac18ce536a0007463fe7,AXISBANK,EQ,N,711.9,693.1,699.0,704.0,704.5,688.05,13634563,9616222110.0,866.9,568.4,218979,INE238A01034,2021-12-13,2021-12-12T18:30:00.000Z,2023-01-30T11:38:00.841Z,2023-01-30T11:38:00.841Z,0,,705.28,13-Dec-2021
63d7ac09ad649f00071c0c92,AXISBANK,EQ,N,691.95,683.75,690.1,688.05,687.5,693.95,5549743,3815490537.8,866.9,568.4,112901,INE238A01034,2021-12-10,2021-12-09T18:30:00.000Z,2023-01-30T11:37:45.748Z,2023-01-30T11:37:45.748Z,0,,687.51,10-Dec-2021
63d7abfac49cb60007c4740d,AXISBANK,EQ,N,699.9,688.0,698.15,693.95,692.05,697.1,7021395,4868031671.6,866.9,568.4,154490,INE238A01034,2021-12-09,2021-12-08T18:30:00.000Z,2023-01-30T11:37:30.607Z,2023-01-30T11:37:30.607Z,0,,693.31,09-Dec-2021
63d7abebad649f00071c034c,AXISBANK,EQ,N,701.55,687.65,695.0,697.1,695.9,687.0,11670826,8111270533.35,866.9,568.4,189037,INE238A01034,2021-12-08,2021-12-07T18:30:00.000Z,2023-01-30T11:37:15.574Z,2023-01-30T11:37:15.574Z,0,,695.0,08-Dec-2021
63d7abdcac8548000761d0ee,AXISBANK,EQ,N,691.55,670.0,672.0,687.0,686.9,663.1,15123987,10330682148.35,866.9,568.4,223285,INE238A01034,2021-12-07,2021-12-06T18:30:00.000Z,2023-01-30T11:37:00.389Z,2023-01-30T11:37:00.389Z,0,,683.07,07-Dec-2021
63d7abcdce536a000746364b,AXISBANK,EQ,N,678.75,661.15,674.0,663.1,663.0,673.0,8022785,5377001758.1,866.9,568.4,144948,INE238A01034,2021-12-06,2021-12-05T18:30:00.000Z,2023-01-30T11:36:45.324Z,2023-01-30T11:36:45.324Z,0,,670.22,06-Dec-2021
63d7abbe3aa4bc0006fd2c8a,AXISBANK,EQ,N,687.35,671.0,679.1,673.0,672.75,676.1,9505985,6452500387.45,866.9,568.4,154560,INE238A01034,2021-12-03,2021-12-02T18:30:00.000Z,2023-01-30T11:36:30.164Z,2023-01-30T11:36:30.164Z,0,,678.78,03-Dec-2021
63d7abafd0920400073c55ef,AXISBANK,EQ,N,678.8,668.05,675.0,676.1,676.45,679.6,8612601,5799657248.05,866.9,568.4,169975,INE238A01034,2021-12-02,2021-12-01T18:30:00.000Z,2023-01-30T11:36:15.063Z,2023-01-30T11:36:15.063Z,0,,673.39,02-Dec-2021
63d7ab9fad649f00071bfa17,AXISBANK,EQ,N,681.4,660.0,664.9,679.6,680.0,655.65,16184200,10921837623.0,866.9,568.4,254141,INE238A01034,2021-12-01,2021-11-30T18:30:00.000Z,2023-01-30T11:35:59.977Z,2023-01-30T11:35:59.977Z,0,,674.85,01-Dec-2021
63d7ab90595bb20007084d3b,AXISBANK,EQ,N,677.45,648.0,648.0,655.65,651.9,651.1,24699809,16361347977.65,866.9,568.4,302284,INE238A01034,2021-11-30,2021-11-29T18:30:00.000Z,2023-01-30T11:35:44.830Z,2023-01-30T11:35:44.830Z,0,,662.41,30-Nov-2021
63d7ab813aa4bc0006fd2308,AXISBANK,EQ,N,665.45,649.35,665.05,651.1,649.7,661.75,12084376,7928395376.2,866.9,568.4,209502,INE238A01034,2021-11-29,2021-11-28T18:30:00.000Z,2023-01-30T11:35:29.737Z,2023-01-30T11:35:29.737Z,0,,656.09,29-Nov-2021
63d7ab72595bb200070843f1,AXISBANK,EQ,N,674.9,660.45,669.0,661.75,661.0,679.9,10252753,6840060969.6,866.9,568.4,212337,INE238A01034,2021-11-26,2021-11-25T18:30:00.000Z,2023-01-30T11:35:14.635Z,2023-01-30T11:35:14.635Z,0,,667.14,26-Nov-2021
63d7ab63ec06e30007fc0cf3,AXISBANK,EQ,N,687.0,676.55,686.0,679.9,679.5,685.15,9760486,6643428853.2,866.9,568.4,170529,INE238A01034,2021-11-25,2021-11-24T18:30:00.000Z,2023-01-30T11:34:59.547Z,2023-01-30T11:34:59.547Z,0,,680.65,25-Nov-2021
63d7ab54284b4900075ab572,AXISBANK,EQ,N,695.1,682.05,690.0,685.15,683.5,685.65,11463429,7911389059.1,866.9,568.4,218685,INE238A01034,2021-11-24,2021-11-23T18:30:00.000Z,2023-01-30T11:34:44.458Z,2023-01-30T11:34:44.458Z,0,,690.14,24-Nov-2021
63d7ab451e67540007c99356,AXISBANK,EQ,N,692.65,677.35,681.0,685.65,684.0,686.4,16575348,11403171716.85,866.9,568.4,312134,INE238A01034,2021-11-23,2021-11-22T18:30:00.000Z,2023-01-30T11:34:29.320Z,2023-01-30T11:34:29.320Z,0,,687.96,23-Nov-2021
63d7ab363aa4bc0006fd19a5,AXISBANK,EQ,N,713.0,677.4,713.0,686.4,688.75,706.35,16741079,11559823773.65,866.9,568.4,249991,INE238A01034,2021-11-22,2021-11-21T18:30:00.000Z,2023-01-30T11:34:14.156Z,2023-01-30T11:34:14.156Z,0,,690.51,22-Nov-2021
63d7ab27efeae70008bb5652,AXISBANK,EQ,N,716.0,701.9,715.0,706.35,705.85,712.35,13458109,9512353191.3,866.9,568.4,278200,INE238A01034,2021-11-18,2021-11-17T18:30:00.000Z,2023-01-30T11:33:59.069Z,2023-01-30T11:33:59.069Z,0,,706.81,18-Nov-2021
