_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
5cfa2e8918f90d000820e6bc,ICICIGI,EQ,N,868.85,844.0,853.55,864.45,862.0,850.65,331390,281988564.9,932.4,638.8,19865,INE765G01017,2018-12-31,2018-12-30T18:30:00.000Z,2019-06-07T09:29:45.968Z,2019-06-07T09:29:45.968Z,0,,850.93,31-Dec-2018,
5cfa2e6f9ebde10008cae04f,ICICIGI,EQ,N,865.0,844.95,865.0,850.65,847.75,875.35,209968,179136905.85,932.4,638.8,22126,INE765G01017,2018-12-28,2018-12-27T18:30:00.000Z,2019-06-07T09:29:20.325Z,2019-06-07T09:29:20.325Z,0,,853.16,28-Dec-2018,
5cfa2e762aff480008aa5892,ICICIGI,EQ,N,898.9,827.95,845.0,875.35,857.1,828.25,390858,338150124.9,932.4,638.8,21103,INE765G01017,2018-12-27,2018-12-26T18:30:00.000Z,2019-06-07T09:29:26.435Z,2019-06-07T09:29:26.435Z,0,,865.15,27-Dec-2018,
5cfa2e782aff480008aa59c8,ICICIGI,EQ,N,842.7,811.35,838.0,828.25,828.0,838.75,160655,133208956.8,932.4,638.8,17210,INE765G01017,2018-12-26,2018-12-25T18:30:00.000Z,2019-06-07T09:29:28.136Z,2019-06-07T09:29:28.136Z,0,,829.16,26-Dec-2018,
5cfa2e78aa58de00086b5e69,ICICIGI,EQ,N,862.0,830.55,862.0,838.75,838.15,862.2,506672,426115104.6,932.4,638.8,40741,INE765G01017,2018-12-24,2018-12-23T18:30:00.000Z,2019-06-07T09:29:29.927Z,2019-06-07T09:29:29.927Z,0,,841.01,24-Dec-2018,
5cfa2e7caa58de00086b608b,ICICIGI,EQ,N,876.8,842.55,872.0,862.2,862.0,865.75,1596043,1375516294.3,932.4,638.8,42109,INE765G01017,2018-12-21,2018-12-20T18:30:00.000Z,2019-06-07T09:29:33.147Z,2019-06-07T09:29:33.147Z,0,,861.83,21-Dec-2018,
5cfa2e9e2dd7830007444b7b,ICICIGI,EQ,N,882.0,835.35,875.0,865.75,869.0,870.0,445318,380138106.9,932.4,638.8,52488,INE765G01017,2018-12-20,2018-12-19T18:30:00.000Z,2019-06-07T09:30:07.296Z,2019-06-07T09:30:07.296Z,0,,853.63,20-Dec-2018,
5cfa2e962dd7830007444740,ICICIGI,EQ,N,912.55,861.1,900.0,870.0,885.0,913.45,325180,288286381.85,932.4,638.8,45368,INE765G01017,2018-12-19,2018-12-18T18:30:00.000Z,2019-06-07T09:30:00.726Z,2019-06-07T09:30:00.726Z,0,,886.54,19-Dec-2018,
5cfa2ea98c50c4000831c958,ICICIGI,EQ,N,925.0,890.45,900.0,913.45,917.0,897.2,263642,239552227.9,932.4,638.8,31166,INE765G01017,2018-12-18,2018-12-17T18:30:00.000Z,2019-06-07T09:30:18.773Z,2019-06-07T09:30:18.773Z,0,,908.63,18-Dec-2018,
5cfa2e7150e5a10008c6c884,ICICIGI,EQ,N,913.15,886.0,886.0,897.2,900.0,907.5,164735,147827725.4,932.4,638.8,20893,INE765G01017,2018-12-17,2018-12-16T18:30:00.000Z,2019-06-07T09:29:21.773Z,2019-06-07T09:29:21.773Z,0,,897.37,17-Dec-2018,
