_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA,symChange
63aed300ece58500067d21c5,LTIM,EQ,N,4469.95,4354.15,4430.0,4365.4,4358.0,4420.2,317547,1399359998.05,7588.8,3733.3,26857,INE214T01019,2022-12-30,2022-12-29T18:30:00.000Z,2022-12-30T12:01:04.401Z,2022-12-30T12:01:04.401Z,0,,4406.78,30-Dec-2022,,
63ad8180165f2b0007bbd03c,LTIM,EQ,N,4455.0,4280.0,4307.1,4420.2,4405.3,4332.0,1092863,4796697255.55,7588.8,3733.3,52234,INE214T01019,2022-12-29,2022-12-28T18:30:00.000Z,2022-12-29T12:01:04.651Z,2022-12-29T12:01:04.651Z,0,,4389.11,29-Dec-2022,,
63ac3000b817f50007b7e832,LTIM,EQ,N,4395.0,4306.2,4367.0,4332.0,4331.55,4390.45,312640,1357289768.9,7588.8,3733.3,36369,INE214T01019,2022-12-28,2022-12-27T18:30:00.000Z,2022-12-28T12:01:04.269Z,2022-12-28T12:01:04.269Z,0,,4341.38,28-Dec-2022,,
63aade62877f910007943e69,LTIM,EQ,N,4415.6,4355.55,4370.7,4390.45,4395.0,4348.95,245105,1075371967.45,7588.8,3733.3,32207,INE214T01019,2022-12-27,2022-12-26T18:30:00.000Z,2022-12-27T12:00:34.523Z,2022-12-27T12:00:34.523Z,0,,4387.39,27-Dec-2022,,
63a98d00dec2580006f63009,LTIM,EQ,N,4354.45,4242.6,4261.0,4348.95,4352.0,4266.55,248624,1074574643.65,7588.8,3733.3,33149,INE214T01019,2022-12-26,2022-12-25T18:30:00.000Z,2022-12-26T12:01:04.763Z,2022-12-26T12:01:04.763Z,0,,4322.09,26-Dec-2022,,
63a59880ba71aa0006a9f681,LTIM,EQ,N,4343.3,4225.0,4300.0,4266.55,4261.0,4378.5,429859,1840705901.7,7588.8,3733.3,62768,INE214T01019,2022-12-23,2022-12-22T18:30:00.000Z,2022-12-23T12:01:04.252Z,2022-12-23T12:01:04.252Z,0,,4282.12,23-Dec-2022,,
63a446dd4168e2000789435a,LTIM,EQ,N,4474.0,4350.0,4444.0,4378.5,4376.0,4424.25,334180,1468462793.05,7588.8,3733.3,38192,INE214T01019,2022-12-22,2022-12-21T18:30:00.000Z,2022-12-22T12:00:29.142Z,2022-12-22T12:00:29.142Z,0,,4394.23,22-Dec-2022,,
63a2f563fbd8f20007c48550,LTIM,EQ,N,4456.4,4375.0,4384.05,4424.25,4415.0,4362.2,644975,2855394409.6,7588.8,3733.3,71257,INE214T01019,2022-12-21,2022-12-20T18:30:00.000Z,2022-12-21T12:00:35.129Z,2022-12-21T12:00:35.129Z,0,,4427.14,21-Dec-2022,,
63a1a3e2c0ffa70007a00e03,LTIM,EQ,N,4370.0,4295.0,4350.0,4362.2,4355.0,4372.6,217063,940354488.95,7588.8,3733.3,27437,INE214T01019,2022-12-20,2022-12-19T18:30:00.000Z,2022-12-20T12:00:34.559Z,2022-12-20T12:00:34.559Z,0,,4332.17,20-Dec-2022,,
63a0527ff1563200081b4bf0,LTIM,EQ,N,4380.0,4261.0,4261.0,4372.6,4379.0,4336.35,435967,1889601208.3,7588.8,3733.3,57912,INE214T01019,2022-12-19,2022-12-18T18:30:00.000Z,2022-12-19T12:01:03.908Z,2022-12-19T12:01:03.908Z,0,,4334.28,19-Dec-2022,,
639c5e0028c1380006e2fc80,LTIM,EQ,N,4388.95,4229.05,4285.0,4336.35,4350.0,4331.3,728348,3141358993.6,7588.8,3733.3,73753,INE214T01019,2022-12-16,2022-12-15T18:30:00.000Z,2022-12-16T12:01:04.576Z,2022-12-16T12:01:04.576Z,0,,4312.99,16-Dec-2022,,
639b0c6174943d00077224b6,LTIM,EQ,N,4450.0,4316.0,4446.0,4331.3,4319.0,4443.15,476697,2085979269.6,7588.8,3733.3,56069,INE214T01019,2022-12-15,2022-12-14T18:30:00.000Z,2022-12-15T12:00:33.911Z,2022-12-15T12:00:33.911Z,0,,4375.9,15-Dec-2022,,
6399bae4e6e7840007d9bd86,LTIM,EQ,N,4465.0,4350.0,4354.95,4443.15,4446.0,4317.8,881860,3910420169.2,7588.8,3733.3,84340,INE214T01019,2022-12-14,2022-12-13T18:30:00.000Z,2022-12-14T12:00:36.534Z,2022-12-14T12:00:36.534Z,0,,4434.29,14-Dec-2022,,
63986962f596af0007c3f0d9,LTIM,EQ,N,4380.95,4310.65,4368.0,4317.8,4323.0,4330.95,640427,2773508185.5,7588.8,3733.3,63663,INE214T01019,2022-12-13,2022-12-12T18:30:00.000Z,2022-12-13T12:00:34.096Z,2022-12-13T12:00:34.096Z,0,,4330.72,13-Dec-2022,,
639718008f01260008e2fd02,LTIM,EQ,N,4390.0,4281.0,4380.0,4330.95,4336.0,4401.75,671381,2907072480.15,7588.8,3733.3,77193,INE214T01019,2022-12-12,2022-12-11T18:30:00.000Z,2022-12-12T12:01:04.612Z,2022-12-12T12:01:04.612Z,0,,4329.99,12-Dec-2022,,
6393238041313000070c399a,LTIM,EQ,N,4606.05,4393.15,4590.0,4401.75,4400.95,4558.8,720644,3219185787.1,7588.8,3733.3,86983,INE214T01019,2022-12-09,2022-12-08T18:30:00.000Z,2022-12-09T12:01:04.807Z,2022-12-09T12:01:04.807Z,0,,4467.1,09-Dec-2022,,
6391d20015fb0f00073a2e75,LTIM,EQ,N,4698.85,4550.9,4690.0,4558.8,4562.0,4687.6,705770,3241930551.1,7588.8,3733.3,68360,INE214T01019,2022-12-08,2022-12-07T18:30:00.000Z,2022-12-08T12:01:04.339Z,2022-12-08T12:01:04.339Z,0,,4593.47,08-Dec-2022,,
63908080bba3e7000746bffe,LTIM,EQ,N,4815.4,4672.6,4815.4,4687.6,4690.0,4815.55,622933,2932864077.5,7588.8,3733.3,67202,INE214T01019,2022-12-07,2022-12-06T18:30:00.000Z,2022-12-07T12:01:04.718Z,2022-12-07T12:01:04.718Z,0,,4708.15,07-Dec-2022,,
638f2f00029bc50007eb75ae,LTIM,EQ,N,4951.0,4800.0,4951.0,4815.55,4800.5,4975.4,529007,2562647716.8,7588.8,3733.3,65605,INE214T01019,2022-12-06,2022-12-05T18:30:00.000Z,2022-12-06T12:01:04.773Z,2022-12-06T12:01:04.773Z,0,,4844.26,06-Dec-2022,,
638ddd62c10ae00007166d6f,LTIM,EQ,N,5107.75,4970.0,5080.0,4975.4,4973.35,5065.75,286244,1431290552.4,7588.8,3733.3,22091,INE214T01019,2022-12-05,2022-12-04T18:30:00.000Z,2022-12-05T12:00:34.888Z,2022-12-05T12:00:34.888Z,0,,5000.25,05-Dec-2022,, Symbol changed to LTIM. Company name changed to LTIMINDTREE LIMITED.
6389e8fe029bc500077ffe8a,LTI,EQ,N,5125.0,4970.0,5024.0,5065.75,5062.0,5010.45,783131,3955176129.05,7588.8,3733.3,65557,INE214T01019,2022-12-02,2022-12-01T18:30:00.000Z,2022-12-02T12:01:02.548Z,2022-12-02T12:01:02.548Z,0,,5050.47,02-Dec-2022,,
63889780de35720007f05774,LTI,EQ,N,5077.95,4901.0,4911.0,5010.45,5023.0,4838.55,1343248,6715872784.9,7588.8,3733.3,100552,INE214T01019,2022-12-01,2022-11-30T18:30:00.000Z,2022-12-01T12:01:04.575Z,2022-12-01T12:01:04.575Z,0,,4999.73,01-Dec-2022,,
638745fede35720007b7f75b,LTI,EQ,N,4938.0,4820.0,4912.0,4838.55,4832.0,4912.15,647389,3137797567.7,7588.8,3733.3,37476,INE214T01019,2022-11-30,2022-11-29T18:30:00.000Z,2022-11-30T12:01:02.717Z,2022-11-30T12:01:02.717Z,0,,4846.85,30-Nov-2022,,
6385f460735fc10007ec117d,LTI,EQ,N,4961.8,4902.0,4934.75,4912.15,4906.0,4941.3,156295,770802646.9,7588.8,3733.3,17132,INE214T01019,2022-11-29,2022-11-28T18:30:00.000Z,2022-11-29T12:00:32.757Z,2022-11-29T12:00:32.757Z,0,,4931.72,29-Nov-2022,,
6384a2e309ea49000713f7f4,LTI,EQ,N,5014.45,4907.0,4930.0,4941.3,4936.0,4938.3,288290,1431987151.65,7588.8,3733.3,33905,INE214T01019,2022-11-28,2022-11-27T18:30:00.000Z,2022-11-28T12:00:35.043Z,2022-11-28T12:00:35.043Z,0,,4967.18,28-Nov-2022,,
6380ae8051c71c00078f2f9f,LTI,EQ,N,4971.95,4905.0,4965.0,4938.3,4935.0,4945.55,259072,1279132905.8,7588.8,3733.3,26337,INE214T01019,2022-11-25,2022-11-24T18:30:00.000Z,2022-11-25T12:01:04.834Z,2022-11-25T12:01:04.834Z,0,,4937.36,25-Nov-2022,,
637f5cfeb092ab000748ac26,LTI,EQ,N,4985.0,4745.5,4767.95,4945.55,4963.85,4742.05,549567,2668649324.95,7588.8,3733.3,39017,INE214T01019,2022-11-24,2022-11-23T18:30:00.000Z,2022-11-24T12:01:02.696Z,2022-11-24T12:01:02.696Z,0,,4855.91,24-Nov-2022,,
