_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TIMESTAMP,TIMESTAMP,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
6920520b13b2f6b6a967c32f,NESTLEIND,EQ,N,2025-11-21,2025-11-20T18:30:00.000Z,1288.9,1273.0,1275.0,1280.7,1277.7,1279.2,673231,863065763.2,2515.0,1084.7,27775,INE239A01024,2025-11-21T11:50:36.002Z,2025-11-21T11:50:36.002Z,0,,1281.98,21-Nov-2025,
691f008c1263a1000df5ec5b,NESTLEIND,EQ,N,2025-11-20,2025-11-19T18:30:00.000Z,1288.6,1275.2,1288.0,1279.2,1278.0,1279.0,796864,1020230294.4,2515.0,1084.7,33449,INE239A01024,2025-11-20T11:50:36.711Z,2025-11-20T11:50:36.711Z,0,,1280.31,20-Nov-2025,
691daf0b67472f704cc6c9b0,NESTLEIND,EQ,N,2025-11-19,2025-11-18T18:30:00.000Z,1280.0,1263.0,1267.9,1279.0,1279.9,1265.1,726287,925628343.5,2515.0,1084.7,42084,INE239A01024,2025-11-19T11:50:35.665Z,2025-11-19T11:50:35.665Z,0,,1274.47,19-Nov-2025,
691c5d8c072b4f56db5ad11a,NESTLEIND,EQ,N,2025-11-18,2025-11-17T18:30:00.000Z,1269.9,1252.6,1262.1,1265.1,1265.0,1270.3,810387,1024509573.6,2515.0,1084.7,30664,INE239A01024,2025-11-18T11:50:36.620Z,2025-11-18T11:50:36.620Z,0,,1264.22,18-Nov-2025,
691b0c0c0c4d8b723dd83a17,NESTLEIND,EQ,N,2025-11-17,2025-11-16T18:30:00.000Z,1278.0,1264.1,1272.0,1270.3,1270.0,1271.6,774802,983472572.5,2515.0,1084.7,27274,INE239A01024,2025-11-17T11:50:36.068Z,2025-11-17T11:50:36.068Z,0,,1269.32,17-Nov-2025,
6917178cf4d0dbf0f2d82f88,NESTLEIND,EQ,N,2025-11-14,2025-11-13T18:30:00.000Z,1279.0,1262.4,1275.2,1271.6,1269.7,1275.2,675047,857206387.4,2515.0,1084.7,36082,INE239A01024,2025-11-14T11:50:36.689Z,2025-11-14T11:50:36.689Z,0,,1269.85,14-Nov-2025,
6915c60c0d124e42e0175a1e,NESTLEIND,EQ,N,2025-11-13,2025-11-12T18:30:00.000Z,1289.3,1270.3,1280.0,1275.2,1274.5,1278.2,691337,885533228.9,2515.0,1084.7,41032,INE239A01024,2025-11-13T11:50:36.417Z,2025-11-13T11:50:36.417Z,0,,1280.9,13-Nov-2025,
6914748cda8ca102cceac6c1,NESTLEIND,EQ,N,2025-11-12,2025-11-11T18:30:00.000Z,1286.9,1261.6,1270.0,1278.2,1278.9,1268.1,824792,1052907012.1,2515.0,1084.7,37918,INE239A01024,2025-11-12T11:50:36.099Z,2025-11-12T11:50:36.099Z,0,,1276.57,12-Nov-2025,
6913230c3d2f4586f49290d1,NESTLEIND,EQ,N,2025-11-11,2025-11-10T18:30:00.000Z,1270.2,1255.0,1268.0,1268.1,1268.0,1262.9,729912,923474587.5,2515.0,1084.7,39920,INE239A01024,2025-11-11T11:50:36.489Z,2025-11-11T11:50:36.489Z,0,,1265.19,11-Nov-2025,
6911f4b4adcae4cfb6bf045f,NESTLEIND,EQ,N,2025-11-10,2025-11-09T18:30:00.000Z,1273.2,1260.2,1263.1,1262.9,1262.0,1262.7,737986,935180805.4,2515.0,1084.7,43373,INE239A01024,2025-11-10T14:20:36.518Z,2025-11-10T14:20:36.518Z,0,,1267.21,10-Nov-2025,
690ddd0de6c8a010e805deee,NESTLEIND,EQ,N,2025-11-07,2025-11-06T18:30:00.000Z,1270.9,1256.4,1264.0,1262.7,1262.8,1266.1,596683,753197688.8,2515.0,1084.7,38241,INE239A01024,2025-11-07T11:50:37.335Z,2025-11-07T11:50:37.335Z,0,,1262.31,07-Nov-2025,
690c8b8cc7708cc5546dee7a,NESTLEIND,EQ,N,2025-11-06,2025-11-05T18:30:00.000Z,1278.9,1260.1,1265.0,1266.1,1272.9,1265.0,1171263,1487625717.8,2515.0,1084.7,53749,INE239A01024,2025-11-06T11:50:36.837Z,2025-11-06T11:50:36.837Z,0,,1270.1,06-Nov-2025,
6909e88cfe0d3389daeb1e24,NESTLEIND,EQ,N,2025-11-04,2025-11-03T18:30:00.000Z,1269.0,1250.7,1266.0,1265.0,1266.5,1266.7,770668,973823159.0,2515.0,1084.7,40358,INE239A01024,2025-11-04T11:50:36.537Z,2025-11-04T11:50:36.537Z,0,,1263.61,04-Nov-2025,
6908970bc1b16834c4889c5e,NESTLEIND,EQ,N,2025-11-03,2025-11-02T18:30:00.000Z,1269.9,1255.5,1269.6,1266.7,1268.8,1271.6,847050,1069775179.9,2515.0,1084.7,41265,INE239A01024,2025-11-03T11:50:35.902Z,2025-11-03T11:50:35.902Z,0,,1262.94,03-Nov-2025,
6904a28d2b1839c310c8b6f3,NESTLEIND,EQ,N,2025-10-31,2025-10-30T18:30:00.000Z,1284.0,1269.6,1279.9,1271.6,1271.9,1279.9,943037,1202089080.6,2515.0,1084.7,39005,INE239A01024,2025-10-31T11:50:37.034Z,2025-10-31T11:50:37.034Z,0,,1274.7,31-Oct-2025,
6903510c890180d4edc1fbf6,NESTLEIND,EQ,N,2025-10-30,2025-10-29T18:30:00.000Z,1281.4,1267.7,1278.0,1279.9,1280.0,1273.0,728703,930677950.3,2515.0,1084.7,30824,INE239A01024,2025-10-30T11:50:36.218Z,2025-10-30T11:50:36.218Z,0,,1277.17,30-Oct-2025,
6901ff8d80deb7a89fdb6b3c,NESTLEIND,EQ,N,2025-10-29,2025-10-28T18:30:00.000Z,1281.0,1266.5,1275.0,1273.0,1275.0,1271.0,836932,1067360107.3,2515.0,1084.7,28333,INE239A01024,2025-10-29T11:50:37.553Z,2025-10-29T11:50:37.553Z,0,,1275.32,29-Oct-2025,
6900ae663db178cda4cafedd,NESTLEIND,EQ,N,2025-10-28,2025-10-27T18:30:00.000Z,1288.9,1263.7,1283.8,1271.0,1271.0,1283.0,1343829,1708812241.4,2515.0,1084.7,66109,INE239A01024,2025-10-28T11:52:06.443Z,2025-10-28T11:52:06.443Z,0,,1271.6,28-Oct-2025,
68ff5c8fb9e09d639ebceadd,NESTLEIND,EQ,N,2025-10-27,2025-10-26T18:30:00.000Z,1292.2,1275.8,1282.0,1283.0,1280.0,1282.0,1107997,1421840248.8,2515.0,1084.7,36012,INE239A01024,2025-10-27T11:50:39.770Z,2025-10-27T11:50:39.770Z,0,,1283.25,27-Oct-2025,
68fb680c30dca008e312be04,NESTLEIND,EQ,N,2025-10-24,2025-10-23T18:30:00.000Z,1284.5,1259.4,1274.4,1282.0,1283.0,1272.8,1433533,1827102332.7,2515.0,1084.7,43714,INE239A01024,2025-10-24T11:50:36.910Z,2025-10-24T11:50:36.910Z,0,,1274.55,24-Oct-2025,
68fa168cb2b2b957aea08ee7,NESTLEIND,EQ,N,2025-10-23,2025-10-22T18:30:00.000Z,1303.8,1270.8,1287.0,1272.8,1275.8,1287.3,1751448,2250225113.8,2515.0,1084.7,60117,INE239A01024,2025-10-23T11:50:36.403Z,2025-10-23T11:50:36.403Z,0,,1284.78,23-Oct-2025,
68f767d36bcbd791ba675686,NESTLEIND,EQ,N,2025-10-21,2025-10-20T18:30:00.000Z,1292.0,1277.3,1280.0,1287.3,1285.0,1285.4,245138,315338604.0,2515.0,1084.7,12398,INE239A01024,2025-10-21T11:00:35.685Z,2025-10-21T11:00:35.685Z,0,,1286.37,21-Oct-2025,
68f6220c1c43338139b5106c,NESTLEIND,EQ,N,2025-10-20,2025-10-19T18:30:00.000Z,1305.6,1280.8,1289.5,1285.4,1286.0,1289.5,1246633,1604656670.9,2515.0,1084.7,49417,INE239A01024,2025-10-20T11:50:36.123Z,2025-10-20T11:50:36.123Z,0,,1287.19,20-Oct-2025,
68f22d8bf494551cf810c4ee,NESTLEIND,EQ,N,2025-10-17,2025-10-16T18:30:00.000Z,1311.6,1261.3,1263.9,1289.5,1289.0,1276.6,3171952,4098835402.8,2519.7,1084.7,141289,INE239A01024,2025-10-17T11:50:35.665Z,2025-10-17T11:50:35.665Z,0,,1292.21,17-Oct-2025,
68f0dbee42599ba2299ceac2,NESTLEIND,EQ,N,2025-10-16,2025-10-15T18:30:00.000Z,1286.5,1216.5,1221.4,1276.6,1279.5,1221.4,6927367,8753334040.3,2519.7,1084.7,146437,INE239A01024,2025-10-16T11:50:06.869Z,2025-10-16T11:50:06.869Z,0,,1263.59,16-Oct-2025,
68ef8b5ea2687b7d47c1cfb6,NESTLEIND,EQ,N,2025-10-15,2025-10-14T18:30:00.000Z,1225.0,1175.5,1175.5,1221.4,1222.3,1175.5,2283392,2770831997.7,2519.7,1084.7,65623,INE239A01024,2025-10-15T11:54:06.095Z,2025-10-15T11:54:06.095Z,0,,1213.47,15-Oct-2025,
68ee3b0a280e7792ce8d6c6b,NESTLEIND,EQ,N,2025-10-14,2025-10-13T18:30:00.000Z,1194.3,1171.0,1190.1,1175.5,1175.5,1188.1,1293553,1522825635.6,2519.7,1084.7,40873,INE239A01024,2025-10-14T11:59:06.353Z,2025-10-14T11:59:06.353Z,0,,1177.24,14-Oct-2025,
68ed373c2144793e5708103a,NESTLEIND,EQ,N,2025-10-13,2025-10-12T18:30:00.000Z,1200.8,1181.9,1199.0,1188.1,1185.2,1199.5,1062394,1262082924.9,2519.7,1084.7,27136,INE239A01024,2025-10-13T17:30:36.600Z,2025-10-13T17:30:36.600Z,0,,1187.96,13-Oct-2025,
68ebbb6cfc3b8e0c195f5e32,NESTLEIND,EQ,N,2025-10-10,2025-10-09T18:30:00.000Z,1202.0,1184.4,1186.4,1199.5,1199.0,1187.8,1110822,1327985004.3,2620.0,1084.7,40890,,2025-10-12T14:30:04.919Z,2025-10-12T14:30:04.919Z,0,,1195.5,10-Oct-2025,
68e7a18b65acef345994965d,NESTLEIND,EQ,N,2025-10-09,2025-10-08T18:30:00.000Z,1189.1,1172.9,1175.1,1187.8,1187.0,1180.5,922191,1091283996.7,2620.0,1084.7,27088,INE239A01024,2025-10-09T11:50:35.842Z,2025-10-09T11:50:35.842Z,0,,1183.36,09-Oct-2025,
68e6500c4fab3216508cd845,NESTLEIND,EQ,N,2025-10-08,2025-10-07T18:30:00.000Z,1182.5,1158.6,1170.0,1180.5,1177.1,1176.8,893579,1049530692.8,2620.0,1084.7,26731,INE239A01024,2025-10-08T11:50:36.305Z,2025-10-08T11:50:36.305Z,0,,1174.52,08-Oct-2025,
68e4fe8b8b31a902e6622f25,NESTLEIND,EQ,N,2025-10-07,2025-10-06T18:30:00.000Z,1192.2,1175.0,1181.7,1176.8,1176.0,1181.7,922441,1091357226.2,2620.0,1084.7,39514,INE239A01024,2025-10-07T11:50:35.874Z,2025-10-07T11:50:35.874Z,0,,1183.12,07-Oct-2025,
68e3ad0c697b39ba8e8fcc56,NESTLEIND,EQ,N,2025-10-06,2025-10-05T18:30:00.000Z,1183.7,1163.5,1163.5,1181.7,1181.8,1169.9,639965,753204677.7,2620.0,1084.7,24433,INE239A01024,2025-10-06T11:50:36.384Z,2025-10-06T11:50:36.384Z,0,,1176.95,06-Oct-2025,
68dfb88b5fe07ab51887ecd7,NESTLEIND,EQ,N,2025-10-03,2025-10-02T18:30:00.000Z,1171.3,1154.4,1160.0,1169.9,1170.0,1166.4,1159975,1351848853.0,2740.0,1084.7,30915,INE239A01024,2025-10-03T11:50:35.990Z,2025-10-03T11:50:35.990Z,0,,1165.41,03-Oct-2025,
68dd158cbc643bf298288e71,NESTLEIND,EQ,N,2025-10-01,2025-09-30T18:30:00.000Z,1169.2,1145.0,1157.9,1166.4,1167.0,1152.9,727804,844137425.3,2740.0,1084.7,26019,INE239A01024,2025-10-01T11:50:36.423Z,2025-10-01T11:50:36.423Z,0,,1159.84,01-Oct-2025,
68dbb9624516e6c816beac07,NESTLEIND,EQ,N,2025-09-30,2025-09-29T18:30:00.000Z,1159.6,1146.4,1155.6,1152.9,1154.0,1152.5,1409305,1624831272.3,2740.0,1084.7,61917,,2025-09-30T11:05:06.579Z,2025-09-30T11:05:06.579Z,0,,1152.93,30-Sep-2025,
68da72aa446826358e818251,NESTLEIND,EQ,N,2025-09-29,2025-09-28T18:30:00.000Z,1162.1,1149.2,1160.0,1152.5,1155.0,1162.6,2130382,2461182508.4,2740.0,1084.7,83821,INE239A01024,2025-09-29T11:51:06.386Z,2025-09-29T11:51:06.386Z,0,,1155.28,29-Sep-2025,
