_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TIMESTAMP,TIMESTAMP,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
6773dd00c3d8efb79b692e43,MOTHERSON,EQ,N,2024-12-31,2024-12-30T18:30:00.000Z,156.71,152.4,153.03,156.12,155.6,153.86,9956677,1549055782.42,216.99,101.35,73426,INE775A01035,2024-12-31T12:01:04.054Z,2024-12-31T12:01:04.054Z,0,,155.58,31-Dec-2024,
67728b803592730a18a59eda,MOTHERSON,EQ,N,2024-12-30,2024-12-29T18:30:00.000Z,157.34,152.98,157.02,153.86,155.15,157.02,36079407,5568096242.86,216.99,101.35,155919,INE775A01035,2024-12-30T12:01:04.161Z,2024-12-30T12:01:04.161Z,0,,154.33,30-Dec-2024,
676e96de9d250c1c57280772,MOTHERSON,EQ,N,2024-12-27,2024-12-26T18:30:00.000Z,160.83,156.41,156.48,157.02,157.0,156.4,8849027,1401739451.63,216.99,94.35,49623,INE775A01035,2024-12-27T12:00:30.805Z,2024-12-27T12:00:30.805Z,0,,158.41,27-Dec-2024,
676d457f8d87f25407c7271b,MOTHERSON,EQ,N,2024-12-26,2024-12-25T18:30:00.000Z,158.38,155.41,158.0,156.4,156.48,157.21,13701662,2142165731.36,216.99,94.35,71107,INE775A01035,2024-12-26T12:01:03.593Z,2024-12-26T12:01:03.593Z,0,,156.34,26-Dec-2024,
676aa25c860a445c03ce274b,MOTHERSON,EQ,N,2024-12-24,2024-12-23T18:30:00.000Z,158.13,155.54,157.0,157.21,157.2,156.47,4248151,667201728.51,216.99,94.35,35703,INE775A01035,2024-12-24T12:00:28.374Z,2024-12-24T12:00:28.374Z,0,,157.06,24-Dec-2024,
67695100d102eff4ef7dc961,MOTHERSON,EQ,N,2024-12-23,2024-12-22T18:30:00.000Z,158.3,155.7,157.18,156.47,155.95,156.06,5813744,911480063.46,216.99,94.35,56881,INE775A01035,2024-12-23T12:01:04.220Z,2024-12-23T12:01:04.220Z,0,,156.78,23-Dec-2024,
67655c808a68cdbf78107ebb,MOTHERSON,EQ,N,2024-12-20,2024-12-19T18:30:00.000Z,159.4,155.0,158.0,156.06,155.5,157.56,16666820,2612683938.69,216.99,90.2,80710,INE775A01035,2024-12-20T12:01:04.385Z,2024-12-20T12:01:04.385Z,0,,156.76,20-Dec-2024,
67640aff0fa404e90897fa90,MOTHERSON,EQ,N,2024-12-19,2024-12-18T18:30:00.000Z,158.44,154.57,155.03,157.56,157.77,159.55,18751800,2942140431.22,216.99,90.2,132475,INE775A01035,2024-12-19T12:01:03.834Z,2024-12-19T12:01:03.834Z,0,,156.9,19-Dec-2024,
6762b95c0fa404e90897edc7,MOTHERSON,EQ,N,2024-12-18,2024-12-17T18:30:00.000Z,165.4,158.96,164.43,159.55,159.6,164.43,14909057,2404409776.0,216.99,90.2,80808,INE775A01035,2024-12-18T12:00:28.745Z,2024-12-18T12:00:28.745Z,0,,161.27,18-Dec-2024,
676167ddda3f93657ef45fed,MOTHERSON,EQ,N,2024-12-17,2024-12-16T18:30:00.000Z,169.41,163.5,168.58,164.43,164.4,168.81,13296716,2205684970.91,216.99,90.2,106801,INE775A01035,2024-12-17T12:00:29.403Z,2024-12-17T12:00:29.403Z,0,,165.88,17-Dec-2024,
