_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,symChange,CA
5d7f36a5befb870009cd41e0,HDFCLIFE,EQ,N,495.5,477.25,481.2,493.5,494.0,483.1,1798489,876345661.55,533.0,344.4,45157,INE795G01014,2019-07-31,2019-07-30T18:30:00.000Z,2019-09-16T07:15:49.577Z,2019-09-16T07:15:49.577Z,0,,487.27,31-Jul-2019,,
5d7f36dabefb870009cdd167,HDFCLIFE,EQ,N,491.8,475.1,487.1,483.1,484.0,485.35,2274640,1104613273.2,533.0,344.4,56641,INE795G01014,2019-07-30,2019-07-29T18:30:00.000Z,2019-09-16T07:16:43.302Z,2019-09-16T07:16:43.302Z,0,,485.62,30-Jul-2019,,
5d7f36d9befb870009cdce01,HDFCLIFE,EQ,N,502.7,478.4,499.8,485.35,485.8,499.1,2481978,1212444788.6,533.0,344.4,62258,INE795G01014,2019-07-29,2019-07-28T18:30:00.000Z,2019-09-16T07:16:42.155Z,2019-09-16T07:16:42.155Z,0,,488.5,29-Jul-2019,,
5d7f36d7befb870009cdc7f6,HDFCLIFE,EQ,N,508.0,495.1,504.7,499.1,498.2,501.2,1706982,854923335.35,533.0,344.4,60838,INE795G01014,2019-07-26,2019-07-25T18:30:00.000Z,2019-09-16T07:16:39.925Z,2019-09-16T07:16:39.925Z,0,,500.84,26-Jul-2019,,
5d7f36d9befb870009cdcd22,HDFCLIFE,EQ,N,510.7,498.2,498.85,501.2,504.95,499.55,2630537,1329887118.65,533.0,344.4,67767,INE795G01014,2019-07-25,2019-07-24T18:30:00.000Z,2019-09-16T07:16:41.678Z,2019-09-16T07:16:41.678Z,0,,505.56,25-Jul-2019,,
5d7f36ddbefb870009cdd711,HDFCLIFE,EQ,N,533.0,497.0,511.9,499.55,498.85,508.55,7088915,3640637432.4,533.0,344.4,144439,INE795G01014,2019-07-24,2019-07-23T18:30:00.000Z,2019-09-16T07:16:45.726Z,2019-09-16T07:16:45.726Z,0,,513.57,24-Jul-2019,,
5d7f36d8befb870009cdcbc8,HDFCLIFE,EQ,N,511.55,481.4,491.0,508.55,508.0,490.65,10256139,5107188289.95,511.55,344.4,161787,INE795G01014,2019-07-23,2019-07-22T18:30:00.000Z,2019-09-16T07:16:41.273Z,2019-09-16T07:16:41.273Z,0,,497.96,23-Jul-2019,,
5d7f36d7befb870009cdc83a,HDFCLIFE,EQ,N,497.8,479.05,485.85,490.65,489.45,487.6,2024584,992979903.6,510.8,344.4,51912,INE795G01014,2019-07-22,2019-07-21T18:30:00.000Z,2019-09-16T07:16:40.715Z,2019-09-16T07:16:40.715Z,0,,490.46,22-Jul-2019,,
5d7f36d7befb870009cdc9c8,HDFCLIFE,EQ,N,509.45,485.0,506.0,487.6,490.7,503.55,2396384,1185178220.35,510.8,344.4,71715,INE795G01014,2019-07-19,2019-07-18T18:30:00.000Z,2019-09-16T07:16:40.301Z,2019-09-16T07:16:40.301Z,0,,494.57,19-Jul-2019,,
5d7f36d8befb870009cdcb65,HDFCLIFE,EQ,N,510.5,497.5,498.8,503.55,504.55,497.15,3115748,1573346176.6,510.8,344.4,117941,INE795G01014,2019-07-18,2019-07-17T18:30:00.000Z,2019-09-16T07:16:40.758Z,2019-09-16T07:16:40.758Z,0,,504.97,18-Jul-2019,,
