date_key,open,high,low,close
2015-03-10,12404.35,12462.8,12307.1,12405.05
2015-03-11,12414.7,12585.55,12298.5,12352.35
2015-03-12,12377.2,12442.4,12329.25,12423.65
2015-03-13,12478.55,12478.55,12248.45,12312.15
2015-03-16,12308.95,12477.45,12297.2,12419.05
2015-03-17,12459.6,12498.85,12300.85,12383.15
2015-03-18,12434.25,12448.45,12256.55,12276.1
2015-03-19,12298.25,12356.65,12253.1,12275.2
2015-03-20,12306.6,12392.85,12274.35,12363.5
2015-03-23,12364.3,12443.25,12217.75,12244.45
2015-03-24,12266.2,12345.05,12154.45,12180.0
2015-03-25,12214.55,12256.4,12135.5,12225.6
2015-03-26,12168.3,12204.45,11865.85,11902.1
2015-03-27,11978.05,12146.9,11926.95,11968.5
2015-03-30,12010.65,12127.6,11971.4,12100.85
2015-03-31,12159.05,12206.8,12005.2,12083.0
2015-04-01,11997.45,12008.55,11880.15,11952.2
2015-04-06,11970.2,11997.3,11872.65,11969.25
2015-04-07,11999.25,12062.25,11881.5,11989.35
2015-04-08,12072.2,12249.1,12060.25,12214.3
2015-04-09,12296.75,12323.7,12171.15,12279.4
2015-04-10,12249.05,12335.75,12244.2,12294.75
2015-04-13,12329.1,12349.45,12222.9,12333.8
2015-04-15,12335.15,12369.4,12121.55,12154.55
2015-04-16,12187.55,12198.05,11947.05,12059.0
2015-04-17,11972.35,11972.35,11758.75,11803.05
2015-04-20,11805.5,11815.7,11538.85,11562.2
2015-04-21,11472.6,11602.8,11415.0,11558.4
2015-04-22,11552.5,11552.5,11345.1,11492.0
2015-04-23,11571.05,11572.05,11410.4,11451.55
2015-04-24,11474.4,11523.0,11077.3,11132.25
2015-04-27,11166.4,11170.5,10941.75,11097.9
2015-04-28,11097.2,11097.2,10979.2,11052.95
2015-04-29,11039.0,11150.55,10954.0,11094.4
2015-04-30,11056.5,11056.5,10916.65,11001.05
2015-05-04,11087.5,11217.2,11044.25,11191.45
2015-05-05,11252.3,11264.35,11115.5,11170.25
2015-05-06,11186.35,11191.7,10921.75,10938.85
2015-05-07,10934.8,11172.15,10900.9,11127.75
2015-05-08,11209.15,11268.6,11134.2,11172.05
2015-05-11,11225.15,11351.05,11184.65,11324.55
2015-05-12,11337.7,11337.7,11101.25,11118.45
2015-05-13,11168.7,11225.55,11040.55,11170.5
2015-05-14,11185.6,11185.6,11021.85,11093.6
2015-05-15,11109.7,11208.2,11099.2,11171.9
2015-05-18,11200.4,11294.45,11147.15,11279.45
2015-05-19,11264.8,11425.15,11260.2,11372.2
2015-05-20,11438.7,11583.05,11438.7,11571.7
2015-05-21,11589.0,11638.1,11572.6,11618.6
2015-05-22,11584.7,11745.75,11562.5,11728.4
2015-05-25,11740.75,11784.35,11602.1,11623.35
2015-05-26,11608.75,11649.7,11562.05,11581.9
2015-05-27,11481.45,11481.45,11338.05,11367.5
2015-05-28,11368.0,11483.75,11321.65,11450.85
2015-05-29,11443.1,11647.05,11411.15,11575.05
2015-06-01,11561.9,11629.55,11496.05,11525.65
2015-06-02,11523.85,11563.95,11326.7,11347.9
2015-06-03,11383.1,11421.55,11299.75,11361.1
2015-06-04,11375.85,11455.9,11331.85,11379.2
2015-06-05,11376.45,11444.0,11282.3,11291.55
2015-06-08,11302.75,11303.6,11196.5,11238.6
2015-06-09,11235.3,11254.45,11114.3,11142.95
2015-06-10,11145.4,11423.75,11136.4,11401.7
2015-06-11,11420.0,11444.75,11213.4,11227.15
2015-06-12,11222.8,11267.0,10930.45,11049.35
2015-06-15,11022.7,11170.05,10933.4,11093.85
2015-06-16,11111.8,11135.25,11046.0,11119.2
2015-06-17,11181.9,11221.15,11114.35,11143.5
2015-06-18,11191.75,11259.15,11164.1,11215.35
2015-06-19,11260.9,11353.25,11222.25,11243.65
2015-06-22,11266.9,11446.8,11260.95,11429.8
2015-06-23,11473.0,11479.6,11327.2,11341.15
2015-06-24,11400.35,11409.75,11324.35,11353.75
2015-06-25,11332.45,11332.7,11188.55,11210.4
2015-06-26,11238.8,11388.45,11238.8,11362.55
2015-06-29,11181.25,11230.2,10998.2,11133.65
2015-06-30,11101.6,11144.2,11016.75,11037.4
2015-07-01,11053.65,11239.75,11053.65,11213.6
2015-07-02,11246.5,11247.5,11161.3,11187.25
2015-07-03,11162.9,11214.65,11135.0,11198.65
2015-07-06,11079.2,11239.0,11072.55,11209.6
2015-07-07,11216.55,11264.55,11126.2,11143.85
2015-07-08,11079.95,11143.9,10980.05,11021.8
2015-07-09,11043.65,11065.4,10808.35,10828.7
2015-07-10,10950.25,10950.25,10759.85,10798.25
2015-07-13,10840.65,11011.65,10840.65,10998.85
2015-07-14,11024.4,11067.55,10945.05,11043.85
2015-07-15,11050.5,11165.5,11050.5,11150.25
2015-07-16,11191.15,11218.75,11123.15,11191.6
2015-07-17,11239.7,11306.4,11227.4,11269.2
2015-07-20,11270.4,11307.9,11197.85,11266.95
2015-07-21,11366.6,11798.2,11366.6,11655.45
2015-07-22,11647.5,11687.2,11509.15,11643.75
2015-07-23,11640.65,11719.05,11537.7,11558.7
2015-07-24,11568.85,11588.9,11452.25,11464.15
2015-07-27,11437.55,11438.0,11342.5,11362.45
2015-07-28,11378.8,11432.45,11283.7,11306.25
2015-07-29,11369.45,11494.85,11330.65,11470.7
2015-07-30,11530.3,11539.45,11365.05,11394.55
2015-07-31,11434.9,11622.2,11434.9,11594.15
2015-08-03,11490.6,11572.6,11441.5,11466.4
2015-08-04,11480.7,11489.15,11379.15,11415.55
2015-08-05,11470.2,11632.2,11460.0,11618.0
2015-08-06,11698.9,11739.1,11576.25,11616.5
2015-08-07,11604.45,11663.6,11580.35,11597.05
2015-08-10,11623.1,11696.85,11500.4,11573.9
2015-08-11,11637.25,11740.85,11605.9,11711.15
2015-08-12,11731.7,12026.05,11731.7,12006.8
2015-08-13,12029.5,12092.05,11916.3,11956.1
2015-08-14,11968.3,12129.0,11961.1,12048.45
2015-08-17,12057.65,12058.05,11920.25,12001.75
2015-08-18,12068.35,12250.1,12060.15,12159.4
2015-08-19,12215.55,12314.4,12165.4,12249.1
2015-08-20,12269.5,12269.5,11969.3,11985.25
2015-08-21,12009.8,12102.8,11825.05,12032.3
2015-08-24,11750.45,11797.95,11393.0,11455.15
2015-08-25,11524.85,11615.5,11140.8,11376.75
2015-08-26,11395.5,11548.85,11172.2,11284.1
2015-08-27,11438.7,11476.8,11351.05,11396.9
2015-08-28,11545.3,11645.05,11534.85,11588.25
2015-08-31,11691.65,11691.65,11537.65,11605.7
2015-09-01,11563.55,11712.5,11391.7,11476.45
2015-09-02,11563.95,11752.1,11510.9,11604.7
2015-09-03,11679.5,11722.8,11565.1,11672.85
2015-09-04,11689.8,11695.8,11392.95,11413.6
2015-09-07,11445.35,11451.1,11264.7,11318.3
2015-09-08,11331.65,11452.95,11279.2,11390.1
2015-09-09,11554.45,11604.15,11446.35,11504.9
2015-09-10,11439.45,11468.95,11292.2,11396.95
2015-09-11,11445.65,11519.75,11381.35,11432.25
2015-09-14,11482.4,11527.75,11405.35,11520.3
2015-09-15,11524.4,11545.3,11475.25,11536.35
2015-09-16,11614.7,11659.0,11563.75,11606.65
2015-09-18,11694.95,11801.9,11666.85,11726.7
2015-09-21,11659.85,11752.85,11643.25,11724.05
2015-09-22,11790.5,11941.8,11615.7,11705.55
2015-09-23,11659.9,11753.6,11586.9,11694.0
2015-09-24,11710.75,11971.65,11677.7,11954.1
2015-09-28,11989.3,12008.0,11819.2,11841.05
2015-09-29,11768.65,11963.2,11749.25,11863.95
2015-09-30,12010.75,12055.8,11904.05,12032.1
2015-10-01,11877.85,11998.7,11769.5,11867.85
2015-10-05,11867.45,12057.1,11867.45,12002.1
2015-10-06,12057.45,12077.95,11865.25,11889.9
2015-10-07,11878.35,11904.5,11660.7,11683.45
2015-10-08,11753.85,11802.15,11625.65,11669.7
2015-10-09,11734.3,11827.5,11676.15,11807.55
2015-10-12,11972.1,12019.05,11571.75,11630.65
2015-10-13,11595.85,11603.9,11452.3,11522.6
2015-10-14,11435.3,11479.4,11347.65,11362.9
2015-10-15,11407.55,11411.4,11310.45,11338.35
2015-10-16,11392.55,11402.5,11301.1,11337.8
2015-10-19,11360.4,11469.2,11305.85,11432.15
2015-10-20,11465.05,11539.25,11436.65,11529.6
2015-10-21,11552.6,11583.45,11501.05,11549.05
2015-10-23,11588.0,11588.2,11494.15,11552.0
2015-10-26,11597.9,11612.7,11537.1,11576.35
2015-10-27,11570.3,11601.25,11533.05,11583.55
2015-10-28,11546.05,11664.95,11537.3,11643.3
2015-10-29,11644.05,11644.05,11523.95,11548.15
2015-10-30,11549.75,11559.35,11467.9,11486.9
2015-11-02,11497.95,11560.6,11428.1,11546.25
2015-11-03,11576.0,11627.85,11565.0,11618.4
2015-11-04,11680.15,11688.65,11535.95,11551.6
2015-11-05,11573.1,11573.1,11397.5,11414.45
2015-11-06,11424.2,11515.65,11422.95,11485.45
2015-11-09,11364.55,11427.95,11320.95,11412.15
2015-11-10,11385.7,11387.85,11191.9,11214.2
2015-11-11,11305.2,11312.3,11230.4,11249.7
2015-11-13,11110.75,11176.75,11027.1,11102.45
2015-11-16,11011.5,11061.6,10911.1,11003.8
2015-11-17,11032.45,11052.4,10974.55,11035.1
2015-11-18,10967.75,10969.5,10799.0,10836.7
2015-11-19,10910.5,11059.85,10893.75,11032.9
2015-11-20,11045.65,11195.75,11036.9,11118.85
2015-11-23,11126.25,11189.5,11084.35,11121.2
2015-11-24,11096.4,11122.05,11036.05,11057.35
2015-11-26,11048.4,11129.25,11013.9,11042.95
2015-11-27,11064.6,11136.4,11031.45,11122.9
2015-11-30,11147.85,11279.65,11083.6,11206.0
2015-12-01,11216.95,11293.2,11216.95,11256.3
2015-12-02,11298.9,11298.9,11134.9,11149.6
2015-12-03,11149.3,11153.7,11067.55,11081.9
2015-12-04,11034.65,11037.95,10940.3,10969.05
2015-12-07,11009.5,11054.0,10943.85,10998.65
2015-12-08,10989.2,11109.3,10946.0,10981.85
2015-12-09,10978.25,11027.3,10916.25,10930.05
2015-12-10,10971.55,11073.15,10931.15,11055.5
2015-12-11,11086.55,11086.55,11015.6,11043.05
2015-12-14,10940.75,11124.9,10940.75,11099.7
2015-12-15,11139.55,11139.55,11044.35,11058.25
2015-12-16,11081.75,11187.85,11081.75,11144.9
2015-12-17,11182.95,11293.05,11122.45,11275.15
2015-12-18,11227.15,11227.15,11094.8,11122.5
2015-12-21,11096.4,11232.5,11067.2,11224.75
2015-12-22,11201.8,11201.8,11081.15,11095.45
2015-12-23,11163.8,11206.4,11130.65,11195.65
2015-12-24,11193.25,11197.5,11152.85,11184.9
2015-12-28,11152.7,11303.05,11146.85,11271.8
2015-12-29,11257.05,11287.5,11206.6,11253.45
2015-12-30,11247.35,11263.6,11100.1,11117.6
2015-12-31,11113.0,11233.85,11113.0,11212.55
2016-01-01,11210.25,11221.6,11137.85,11174.85
2016-01-04,11144.0,11160.95,11004.65,11029.25
2016-01-05,11082.6,11084.6,10945.2,10997.15
2016-01-06,11027.55,11037.4,10979.45,11018.15
2016-01-07,10947.75,10964.65,10822.7,10863.2
2016-01-08,10933.3,11007.5,10896.45,10989.55
2016-01-11,10898.8,10917.45,10797.7,10823.9
2016-01-12,10850.25,10850.25,10659.25,10790.35
2016-01-13,10807.85,10860.4,10646.55,10839.85
2016-01-14,10730.65,11068.9,10685.35,10980.45
2016-01-15,11050.65,11057.7,10949.95,10994.95
2016-01-18,10954.2,11084.4,10954.2,10984.0
2016-01-19,11052.4,11064.8,10873.6,10963.1
2016-01-20,10897.8,10945.4,10855.2,10910.5
2016-01-21,10957.95,10994.9,10893.35,10934.7
2016-01-22,11020.6,11030.65,10961.35,11006.7
2016-01-25,11047.0,11113.8,11000.25,11025.35
2016-01-27,11052.55,11061.8,10992.45,11029.1
2016-01-28,11010.1,11073.75,10984.25,11002.7
2016-01-29,11061.85,11266.75,11024.95,11236.15
2016-02-01,11271.15,11409.1,11234.8,11305.25
2016-02-02,11325.75,11377.95,11182.5,11242.1
2016-02-03,11179.75,11218.45,11065.8,11122.25
2016-02-04,11178.25,11289.8,11148.15,11213.65
2016-02-05,11222.2,11285.1,11188.45,11227.55
2016-02-08,11160.85,11190.35,10962.8,11001.45
2016-02-09,10866.2,10866.2,10590.1,10614.25
2016-02-10,10614.3,10693.9,10570.65,10600.45
2016-02-11,10615.35,10615.35,10279.7,10312.95
2016-02-12,10404.6,10462.9,10157.1,10324.45
2016-02-15,10446.25,10544.45,10437.0,10493.75
2016-02-16,10487.4,10511.4,10393.6,10418.65
2016-02-17,10429.35,10518.25,10325.25,10502.45
2016-02-18,10554.55,10723.4,10554.45,10702.25
2016-02-19,10670.75,10791.05,10649.75,10768.9
2016-02-22,10778.8,10778.8,10691.35,10720.6
2016-02-23,10721.4,10729.6,10575.15,10601.45
2016-02-24,10581.0,10586.05,10446.4,10468.05
2016-02-25,10469.85,10484.95,10329.2,10403.5
2016-02-26,10488.45,10567.95,10419.0,10463.35
2016-02-29,10504.4,10504.4,10075.75,10278.4
2016-03-01,10337.95,10657.1,10313.5,10637.35
2016-03-02,10740.45,10920.9,10642.05,10897.1
2016-03-03,10982.0,11089.45,10950.85,11054.95
2016-03-04,11086.1,11088.1,10930.95,10980.85
2016-03-08,10928.4,10977.3,10832.25,10914.2
2016-03-09,10815.05,10947.7,10733.2,10925.8
2016-03-10,10923.75,10924.8,10783.05,10826.9
2016-03-11,10825.9,10898.7,10805.75,10835.45
2016-03-14,10854.2,10935.65,10836.95,10866.85
2016-03-15,10867.65,10900.25,10709.0,10730.45
2016-03-16,10733.7,10819.35,10698.7,10803.2
2016-03-17,10854.0,10961.65,10854.0,10923.5
2016-03-18,10938.05,11177.25,10938.05,11159.7
2016-03-21,11158.95,11221.8,11093.6,11193.85
2016-03-22,11171.9,11229.25,11118.5,11206.6
2016-03-23,11219.7,11246.0,11125.1,11228.15
2016-03-28,11328.15,11384.9,11112.85,11168.7
2016-03-29,11172.8,11188.65,11089.0,11114.7
2016-03-30,11127.5,11271.7,11127.5,11254.55
2016-03-31,11240.6,11387.9,11216.45,11309.3
2016-04-01,11306.35,11352.05,11128.05,11194.65
2016-04-04,11224.9,11407.45,11224.9,11387.7
2016-04-05,11386.55,11399.05,11245.5,11274.95
2016-04-06,11325.1,11325.1,11165.25,11224.95
2016-04-07,11264.6,11264.6,11087.2,11102.6
2016-04-08,11082.25,11085.65,11028.15,11061.15
2016-04-11,11066.25,11304.65,10975.15,11291.35
2016-04-12,11284.0,11332.85,11243.75,11304.45
2016-04-13,11412.1,11430.95,11330.5,11351.85
2016-04-18,11493.5,11638.1,11485.15,11597.25
2016-04-20,11697.4,11697.4,11506.15,11552.75
2016-04-21,11500.45,11514.5,11329.9,11355.4
2016-04-22,11326.55,11376.05,11292.4,11304.05
2016-04-25,11288.7,11380.55,11267.1,11315.45
2016-04-26,11292.35,11444.35,11251.35,11417.35
2016-04-27,11398.9,11507.75,11398.9,11453.0
2016-04-28,11350.15,11428.65,11265.7,11287.15
2016-04-29,11269.1,11279.25,11140.55,11196.25
2016-05-02,11181.15,11181.15,11075.95,11117.7
2016-05-03,11129.9,11167.9,10909.95,10925.7
2016-05-04,10913.75,10969.6,10858.8,10948.6
2016-05-05,10966.75,11024.15,10909.6,10973.85
2016-05-06,10960.1,10960.1,10846.65,10887.0
2016-05-09,10900.1,11006.5,10884.05,10991.5
2016-05-10,11010.25,11065.7,10948.75,11034.4
2016-05-11,10926.85,11030.3,10900.4,10960.4
2016-05-12,10967.35,11089.8,10955.6,11081.1
2016-05-13,11081.3,11081.3,10986.2,11030.7
2016-05-16,11063.1,11134.3,11030.05,11087.75
2016-05-17,11126.75,11197.35,11101.25,11125.1
2016-05-18,11073.55,11141.5,11038.25,11120.05
2016-05-19,11124.8,11136.7,11067.2,11094.6
2016-05-20,11067.0,11149.15,11025.7,11036.15
2016-05-23,11080.4,11080.4,10917.15,10939.9
2016-05-24,10946.5,10946.5,10868.15,10924.8
2016-05-25,11019.05,11223.4,11019.05,11215.5
2016-05-26,11231.85,11366.05,11178.25,11337.15
2016-05-27,11325.7,11462.05,11325.7,11420.85
2016-05-30,11433.95,11579.25,11433.95,11547.5
2016-05-31,11554.65,11559.45,11374.85,11395.85
2016-06-01,11405.5,11516.0,11405.5,11494.9
2016-06-02,11447.05,11586.2,11399.45,11458.2
2016-06-03,11482.05,11527.0,11450.25,11462.0
2016-06-06,11443.5,11469.15,11382.75,11395.8
2016-06-07,11434.6,11461.25,11384.45,11413.35
2016-06-08,11427.15,11427.15,11380.9,11404.5
2016-06-09,11413.3,11413.3,11215.95,11264.85
2016-06-10,11226.45,11320.4,11210.6,11229.05
2016-06-13,11164.15,11214.2,11111.7,11191.55
2016-06-14,11210.65,11222.35,11110.75,11169.45
2016-06-15,11195.95,11293.15,11172.6,11282.05
2016-06-16,11249.7,11263.5,11128.95,11244.25
2016-06-17,11258.65,11304.8,11242.55,11290.8
2016-06-20,11272.95,11518.7,11256.65,11506.6
2016-06-21,11515.25,11519.9,11453.2,11488.45
2016-06-22,11509.05,11524.3,11421.55,11490.8
2016-06-23,11469.35,11526.4,11396.75,11487.05
2016-06-24,11193.25,11218.3,11043.1,11203.15
2016-06-27,11069.9,11094.8,10976.8,11008.05
2016-06-28,10978.6,11031.5,10874.6,10884.65
2016-06-29,10943.3,11072.3,10900.95,11057.4
2016-06-30,11109.7,11156.4,11052.25,11120.15
2016-07-01,11172.65,11178.05,11078.45,11098.4
2016-07-04,11142.25,11242.3,11142.25,11184.85
2016-07-05,11176.2,11176.2,11110.6,11141.0
2016-07-07,11136.3,11138.45,10929.4,10942.0
2016-07-08,10947.95,10982.95,10896.9,10946.7
2016-07-11,10993.85,11073.4,10992.55,11045.95
2016-07-12,11064.4,11072.3,10997.3,11056.8
2016-07-13,11094.2,11139.0,11042.95,11128.2
2016-07-14,11117.35,11174.6,11090.8,11157.85
2016-07-15,11197.85,11219.05,10691.7,10716.45
2016-07-18,10734.5,10767.85,10659.8,10735.1
2016-07-19,10694.95,10777.6,10694.0,10766.3
2016-07-20,10600.75,10775.8,10600.75,10764.7
2016-07-21,10749.75,10789.25,10719.8,10772.25
2016-07-22,10745.55,10775.2,10711.5,10756.0
2016-07-25,10734.1,10880.4,10731.2,10870.9
2016-07-26,10839.5,10901.1,10836.8,10877.65
2016-07-27,10875.45,10952.65,10849.3,10928.45
2016-07-28,10923.1,10952.7,10881.3,10935.65
2016-07-29,10916.9,10952.75,10871.95,10913.3
2016-08-01,10917.7,11149.55,10913.5,11139.05
2016-08-02,11129.45,11231.95,11112.45,11179.0
2016-08-03,11307.05,11307.05,11143.1,11181.4
2016-08-04,11226.45,11229.05,11128.65,11148.45
2016-08-05,11177.35,11226.5,11091.8,11137.05
2016-08-08,11136.1,11205.0,11122.15,11197.2
2016-08-09,11207.7,11214.95,11128.95,11198.0
2016-08-10,11184.25,11202.2,11152.1,11175.9
2016-08-11,11173.3,11254.2,11170.6,11222.2
2016-08-12,11218.7,11302.4,11153.45,11173.4
2016-08-16,11121.95,11136.05,10955.65,10993.55
2016-08-17,10992.95,10993.95,10790.6,10808.75
2016-08-18,10855.55,10887.75,10765.95,10783.5
2016-08-19,10807.3,10873.15,10721.9,10727.6
2016-08-22,10704.65,10728.8,10568.45,10593.2
2016-08-23,10610.4,10790.85,10599.55,10767.1
2016-08-24,10792.95,10845.7,10753.25,10786.35
2016-08-25,10824.75,10826.15,10649.7,10665.65
2016-08-26,10680.3,10717.65,10495.2,10523.05
2016-08-29,10548.95,10548.95,10329.45,10385.35
2016-08-30,10422.65,10585.1,10411.75,10572.3
2016-08-31,10593.75,10654.2,10496.3,10546.1
2016-09-01,10570.1,10583.3,10499.6,10533.25
2016-09-02,10549.35,10555.7,10482.7,10528.35
2016-09-06,10524.05,10558.35,10505.6,10545.3
2016-09-07,10605.85,10643.5,10468.75,10499.9
2016-09-08,10349.75,10349.75,10159.7,10240.5
2016-09-09,10253.75,10356.05,10217.1,10291.9
2016-09-12,10194.65,10413.3,10182.25,10374.95
2016-09-14,10400.3,10440.15,10291.35,10302.85
2016-09-15,10340.25,10341.2,10255.55,10289.5
2016-09-16,10347.5,10439.1,10285.8,10399.25
2016-09-19,10386.2,10531.6,10353.65,10463.4
2016-09-20,10469.2,10469.2,10387.25,10426.7
2016-09-21,10450.45,10485.85,10425.9,10456.5
2016-09-22,10508.2,10511.65,10376.05,10397.15
2016-09-23,10426.1,10446.9,10376.8,10391.05
2016-09-26,10382.0,10390.15,10314.6,10330.0
2016-09-27,10324.7,10425.5,10322.5,10397.0
2016-09-28,10402.2,10418.75,10335.65,10360.45
2016-09-29,10410.65,10412.6,10228.05,10257.8
2016-09-30,10300.35,10336.8,10279.85,10292.3
2016-10-03,10331.15,10340.3,10239.95,10309.85
2016-10-04,10347.1,10403.25,10328.55,10394.3
2016-10-05,10405.65,10418.7,10287.4,10333.35
2016-10-06,10353.9,10354.6,10229.9,10242.45
2016-10-07,10253.05,10254.05,10146.0,10184.25
2016-10-10,10193.05,10285.15,10160.45,10270.95
2016-10-13,10218.5,10296.8,10196.95,10243.75
2016-10-14,10239.2,10442.0,10116.7,10228.65
2016-10-17,10268.65,10270.25,10140.55,10158.75
2016-10-18,10202.55,10397.15,10191.65,10377.15
2016-10-19,10397.3,10433.75,10338.15,10411.1
2016-10-20,10431.5,10464.2,10357.5,10372.95
2016-10-21,10408.65,10483.45,10376.95,10477.1
2016-10-24,10445.35,10448.0,10317.4,10327.65
2016-10-25,10322.7,10331.85,10254.05,10261.4
2016-10-26,10253.4,10254.55,10128.6,10157.35
2016-10-27,10130.8,10130.8,10027.25,10052.85
2016-10-28,10088.05,10119.25,10032.5,10048.4
2016-10-30,10086.6,10111.45,10073.85,10082.7
2016-11-01,10109.2,10109.2,9969.8,9990.6
2016-11-02,9903.8,9933.55,9861.15,9871.25
2016-11-03,9868.35,9886.65,9793.85,9809.75
2016-11-04,9813.45,9940.1,9736.75,9924.05
2016-11-07,9997.1,10034.15,9920.95,9970.0
2016-11-08,9996.2,10045.5,9891.0,10008.4
2016-11-09,9467.65,9826.35,9320.95,9683.25
2016-11-10,9803.2,9813.15,9636.15,9654.75
2016-11-11,9615.85,9633.3,9391.55,9434.6
2016-11-15,9478.5,9565.85,9295.25,9487.0
2016-11-16,9559.15,9724.7,9543.2,9641.0
2016-11-17,9608.95,9678.75,9476.1,9496.2
2016-11-18,9497.8,9560.9,9419.6,9476.45
2016-11-21,9500.0,9553.7,9430.4,9453.75
2016-11-22,9492.35,9566.7,9471.2,9509.45
2016-11-23,9559.1,9571.55,9484.45,9549.85
2016-11-24,9561.4,9726.5,9518.9,9656.25
2016-11-25,9709.15,10140.65,9696.65,10114.9
2016-11-28,10126.7,10171.8,10001.5,10106.2
2016-11-29,10099.65,10149.8,10043.2,10059.6
2016-11-30,10086.55,10139.95,10011.45,10087.65
2016-12-01,10090.0,10108.8,10002.4,10049.75
2016-12-02,10018.15,10061.2,9898.9,9922.75
2016-12-05,9908.3,9946.9,9778.95,9836.0
2016-12-06,9850.9,9946.75,9808.35,9834.95
2016-12-07,9865.65,9871.7,9764.2,9777.9
2016-12-08,9819.9,9947.4,9819.65,9935.9
2016-12-09,9961.95,10059.95,9925.85,9997.5
2016-12-12,9960.3,9971.25,9846.2,9953.9
2016-12-13,9983.7,10082.15,9929.85,10058.65
2016-12-14,10091.55,10150.95,10044.15,10128.95
2016-12-15,10099.05,10299.8,10091.6,10195.75
2016-12-16,10265.65,10268.7,10188.25,10222.95
2016-12-19,10213.45,10234.05,10153.8,10223.65
2016-12-20,10239.85,10352.65,10224.45,10322.85
2016-12-21,10357.3,10357.3,10207.25,10228.25
2016-12-22,10210.25,10251.2,10084.25,10163.0
2016-12-23,10162.4,10187.25,10048.85,10071.05
2016-12-26,10028.9,10065.75,9979.6,10023.3
2016-12-27,9997.0,10188.65,9994.95,10170.7
2016-12-28,10203.85,10301.1,10177.4,10198.6
2016-12-29,10194.15,10314.35,10183.4,10291.85
2016-12-30,10325.35,10416.6,10304.65,10399.25
2017-01-02,10403.0,10434.1,10353.65,10367.05
2017-01-03,10386.6,10390.9,10291.25,10362.25
2017-01-04,10368.15,10517.55,10364.0,10496.9
2017-01-05,10539.75,10590.05,10379.3,10400.05
2017-01-06,10352.8,10372.9,10063.35,10110.4
2017-01-09,10070.65,10214.2,10023.65,10198.45
2017-01-10,10232.55,10255.85,10184.35,10221.5
2017-01-11,10238.05,10282.2,10154.5,10220.55
2017-01-12,10237.45,10410.8,10236.0,10398.8
2017-01-13,10504.05,10551.4,10217.45,10263.5
2017-01-16,10223.05,10223.05,10137.0,10173.1
2017-01-17,10166.85,10275.0,10166.4,10206.8
2017-01-18,10217.5,10270.5,10208.85,10231.55
2017-01-19,10223.05,10251.8,10174.5,10222.15
2017-01-20,10165.5,10192.7,10113.2,10132.65
2017-01-23,10060.65,10234.65,10029.3,10219.4
2017-01-24,10186.5,10213.7,10133.15,10201.6
2017-01-25,10221.65,10239.5,10154.75,10164.45
2017-01-27,10144.2,10212.55,10100.85,10181.85
2017-01-30,10114.35,10195.7,10065.05,10170.65
2017-01-31,10158.2,10158.2,9620.45,9848.5
2017-02-01,9811.1,9831.05,9592.25,9750.0
