_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP
641e9447ff5c30000704dedd,SBIN,EQ,N,336.35,332.55,334.4,333.75,333.8,334.4,23801635,7958254900.2,373.8,244.35,145537,INE062A01020,2019-12-31,2019-12-30T18:30:00.000Z,2023-03-25T06:27:19.049Z,2023-03-25T06:27:19.049Z,0,,334.36,31-Dec-2019
641e94b617bd4600074a9e75,SBIN,EQ,N,337.85,332.5,337.75,334.4,334.45,337.25,22775554,7617748864.2,373.8,244.35,133458,INE062A01020,2019-12-30,2019-12-29T18:30:00.000Z,2023-03-25T06:29:10.133Z,2023-03-25T06:29:10.133Z,0,,334.47,30-Dec-2019
641e94145510ab0007ecb6cc,SBIN,EQ,N,338.35,333.0,333.4,337.25,337.2,329.85,33477173,11271063363.9,373.8,244.35,209260,INE062A01020,2019-12-27,2019-12-26T18:30:00.000Z,2023-03-25T06:26:28.031Z,2023-03-25T06:26:28.031Z,0,,336.68,27-Dec-2019
641e94cbc151a8000699e123,SBIN,EQ,N,333.45,328.1,333.0,329.85,330.2,331.45,24616942,8125696269.45,373.8,244.35,139034,INE062A01020,2019-12-26,2019-12-25T18:30:00.000Z,2023-03-25T06:29:31.741Z,2023-03-25T06:29:31.741Z,0,,330.09,26-Dec-2019
641e9465a077ee000755f48e,SBIN,EQ,N,334.2,329.2,333.2,331.45,331.95,332.4,21747782,7206207418.8,373.8,244.35,134272,INE062A01020,2019-12-24,2019-12-23T18:30:00.000Z,2023-03-25T06:27:49.391Z,2023-03-25T06:27:49.391Z,0,,331.35,24-Dec-2019
641e947055d8040007bfd3ad,SBIN,EQ,N,338.85,330.35,335.7,332.4,332.4,337.85,30150335,10078492861.1,373.8,244.35,176514,INE062A01020,2019-12-23,2019-12-22T18:30:00.000Z,2023-03-25T06:28:00.614Z,2023-03-25T06:28:00.614Z,0,,334.27,23-Dec-2019
641e94974708d50007244241,SBIN,EQ,N,339.5,330.35,330.35,337.85,337.25,328.15,51839714,17438059881.05,373.8,244.35,320799,INE062A01020,2019-12-20,2019-12-19T18:30:00.000Z,2023-03-25T06:28:39.623Z,2023-03-25T06:28:39.623Z,0,,336.38,20-Dec-2019
641e94292405c5000796dc9c,SBIN,EQ,N,329.6,324.5,327.35,328.15,328.3,326.95,27516289,9002958327.85,373.8,244.35,171554,INE062A01020,2019-12-19,2019-12-18T18:30:00.000Z,2023-03-25T06:26:49.726Z,2023-03-25T06:26:49.726Z,0,,327.19,19-Dec-2019
641e948d4334450007b4e51f,SBIN,EQ,N,335.55,325.8,335.0,326.95,327.2,332.9,26449075,8696405934.15,373.8,244.35,196530,INE062A01020,2019-12-18,2019-12-17T18:30:00.000Z,2023-03-25T06:28:29.564Z,2023-03-25T06:28:29.564Z,0,,328.8,18-Dec-2019
641e94d4a077ee0007560715,SBIN,EQ,N,335.75,330.65,333.25,332.9,333.55,331.85,26734601,8923796060.75,373.8,244.35,184237,INE062A01020,2019-12-17,2019-12-16T18:30:00.000Z,2023-03-25T06:29:40.962Z,2023-03-25T06:29:40.962Z,0,,333.79,17-Dec-2019
