_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP
63d7acee1e67540007c9ae19,RUCHI,EQ,N,857.65,850.15,857.65,852.6,853.0,847.1,11094,9467108.6,1376.7,629.15,932,INE619A01035,2021-12-31,2021-12-30T18:30:00.000Z,2023-01-30T11:41:34.144Z,2023-01-30T11:41:34.144Z,0,,853.35,31-Dec-2021
63d7acdf4a097d000871919b,RUCHI,EQ,N,859.95,845.65,857.0,847.1,846.5,852.25,9066,7712130.1,1376.7,629.15,900,INE619A01035,2021-12-30,2021-12-29T18:30:00.000Z,2023-01-30T11:41:19.311Z,2023-01-30T11:41:19.311Z,0,,850.67,30-Dec-2021
63d7acd0ec6af300077bced7,RUCHI,EQ,N,867.0,850.05,857.35,852.25,854.85,857.3,8263,7061494.5,1376.7,629.15,1168,INE619A01035,2021-12-29,2021-12-28T18:30:00.000Z,2023-01-30T11:41:04.160Z,2023-01-30T11:41:04.160Z,0,,854.59,29-Dec-2021
63d7acc0ec06e30007fc2845,RUCHI,EQ,N,868.7,856.0,867.0,857.3,858.9,858.55,9318,8021408.95,1376.7,629.15,1122,INE619A01035,2021-12-28,2021-12-27T18:30:00.000Z,2023-01-30T11:40:48.828Z,2023-01-30T11:40:48.828Z,0,,860.85,28-Dec-2021
63d7acb1efeae70008bb67ec,RUCHI,EQ,N,869.0,852.85,861.0,858.55,855.25,859.1,15379,13260358.4,1376.7,629.15,1845,INE619A01035,2021-12-27,2021-12-26T18:30:00.000Z,2023-01-30T11:40:33.658Z,2023-01-30T11:40:33.658Z,0,,862.24,27-Dec-2021
63d7aca2ec6af300077bc55b,RUCHI,EQ,N,874.0,830.0,849.4,859.1,861.4,847.15,21769,18595798.95,1376.7,629.15,2930,INE619A01035,2021-12-24,2021-12-23T18:30:00.000Z,2023-01-30T11:40:18.754Z,2023-01-30T11:40:18.754Z,0,,854.23,24-Dec-2021
63d7ac93ec06e30007fc1efc,RUCHI,EQ,N,874.0,840.65,843.65,847.15,849.4,838.4,13909,11827499.95,1376.7,629.15,1526,INE619A01035,2021-12-23,2021-12-22T18:30:00.000Z,2023-01-30T11:40:03.713Z,2023-01-30T11:40:03.713Z,0,,850.35,23-Dec-2021
63d7ac84d0920400073c67c9,RUCHI,EQ,N,849.95,836.0,849.95,838.4,839.9,837.1,13930,11700014.25,1376.7,629.15,1563,INE619A01035,2021-12-22,2021-12-21T18:30:00.000Z,2023-01-30T11:39:48.950Z,2023-01-30T11:39:48.950Z,0,,839.91,22-Dec-2021
63d7ac75ad649f00071c1dc6,RUCHI,EQ,N,861.6,830.0,835.5,837.1,831.15,834.95,16032,13596514.5,1376.7,629.15,2194,INE619A01035,2021-12-21,2021-12-20T18:30:00.000Z,2023-01-30T11:39:33.441Z,2023-01-30T11:39:33.441Z,0,,848.09,21-Dec-2021
63d7ac6691e6ce00070b21b0,RUCHI,EQ,N,884.65,810.1,884.6,834.95,835.5,884.6,22554,19062286.7,1376.7,629.15,3075,INE619A01035,2021-12-20,2021-12-19T18:30:00.000Z,2023-01-30T11:39:18.112Z,2023-01-30T11:39:18.112Z,0,,845.18,20-Dec-2021
63d7ac571e67540007c9a49b,RUCHI,EQ,N,910.0,880.25,910.0,884.6,884.9,892.4,10995,9743732.55,1376.7,629.15,1165,INE619A01035,2021-12-17,2021-12-16T18:30:00.000Z,2023-01-30T11:39:03.225Z,2023-01-30T11:39:03.225Z,0,,886.2,17-Dec-2021
63d7ac4734f4430007b61506,RUCHI,EQ,N,913.35,888.1,906.0,892.4,893.0,903.65,14331,12891158.3,1376.7,629.15,1764,INE619A01035,2021-12-16,2021-12-15T18:30:00.000Z,2023-01-30T11:38:48.004Z,2023-01-30T11:38:48.004Z,0,,899.53,16-Dec-2021
63d7ac3891e6ce00070b1834,RUCHI,EQ,N,914.0,901.0,914.0,903.65,905.0,904.6,8560,7761138.55,1376.7,629.15,968,INE619A01035,2021-12-15,2021-12-14T18:30:00.000Z,2023-01-30T11:38:32.825Z,2023-01-30T11:38:32.825Z,0,,906.68,15-Dec-2021
63d7ac294a097d0008718799,RUCHI,EQ,N,919.35,900.0,912.0,904.6,904.55,914.6,11769,10687637.3,1376.7,629.15,1369,INE619A01035,2021-12-14,2021-12-13T18:30:00.000Z,2023-01-30T11:38:17.848Z,2023-01-30T11:38:17.848Z,0,,908.12,14-Dec-2021
63d7ac1ace536a0007464807,RUCHI,EQ,N,941.0,911.25,941.0,914.6,915.0,924.95,15452,14216109.8,1376.7,629.15,1549,INE619A01035,2021-12-13,2021-12-12T18:30:00.000Z,2023-01-30T11:38:02.591Z,2023-01-30T11:38:02.591Z,0,,920.02,13-Dec-2021
63d7ac0bad649f00071c149a,RUCHI,EQ,N,930.0,916.3,917.0,924.95,922.5,917.4,11437,10575570.4,1376.7,629.15,1325,INE619A01035,2021-12-10,2021-12-09T18:30:00.000Z,2023-01-30T11:37:47.494Z,2023-01-30T11:37:47.494Z,0,,924.68,10-Dec-2021
63d7abfcc49cb60007c47c2b,RUCHI,EQ,N,926.95,914.9,926.95,917.4,918.0,913.9,10194,9355593.45,1376.7,629.15,771,INE619A01035,2021-12-09,2021-12-08T18:30:00.000Z,2023-01-30T11:37:32.897Z,2023-01-30T11:37:32.897Z,0,,917.75,09-Dec-2021
63d7abedad649f00071c0b41,RUCHI,EQ,N,935.05,911.15,918.0,913.9,912.05,908.35,10010,9198261.5,1376.7,629.15,1288,INE619A01035,2021-12-08,2021-12-07T18:30:00.000Z,2023-01-30T11:37:17.393Z,2023-01-30T11:37:17.393Z,0,,918.91,08-Dec-2021
63d7abdeac8548000761d8e8,RUCHI,EQ,N,926.9,906.0,910.2,908.35,909.0,908.7,8688,7912832.05,1376.7,629.15,1127,INE619A01035,2021-12-07,2021-12-06T18:30:00.000Z,2023-01-30T11:37:02.557Z,2023-01-30T11:37:02.557Z,0,,910.78,07-Dec-2021
63d7abcfce536a0007463e81,RUCHI,EQ,N,970.0,900.0,920.0,908.7,907.95,918.1,11441,10489391.75,1376.7,629.15,1543,INE619A01035,2021-12-06,2021-12-05T18:30:00.000Z,2023-01-30T11:36:47.115Z,2023-01-30T11:36:47.115Z,0,,916.82,06-Dec-2021
63d7abbf3aa4bc0006fd348c,RUCHI,EQ,N,935.95,915.0,928.8,918.1,918.95,925.4,9565,8818679.0,1376.7,629.15,1539,INE619A01035,2021-12-03,2021-12-02T18:30:00.000Z,2023-01-30T11:36:31.824Z,2023-01-30T11:36:31.824Z,0,,921.97,03-Dec-2021
63d7abb0d0920400073c5df7,RUCHI,EQ,N,957.8,916.0,926.95,925.4,928.8,918.1,6961,6420328.3,1376.7,629.15,1532,INE619A01035,2021-12-02,2021-12-01T18:30:00.000Z,2023-01-30T11:36:16.889Z,2023-01-30T11:36:16.889Z,0,,922.33,02-Dec-2021
63d7aba3ad649f00071c01ef,RUCHI,EQ,N,925.0,912.0,912.0,918.1,915.0,917.8,8436,7747846.5,1376.7,629.15,1564,INE619A01035,2021-12-01,2021-11-30T18:30:00.000Z,2023-01-30T11:36:03.710Z,2023-01-30T11:36:03.710Z,0,,918.43,01-Dec-2021
63d7ab92595bb2000708557a,RUCHI,EQ,N,926.0,910.0,920.0,917.8,925.0,910.95,11848,10890468.35,1376.7,629.15,1427,INE619A01035,2021-11-30,2021-11-29T18:30:00.000Z,2023-01-30T11:35:46.856Z,2023-01-30T11:35:46.856Z,0,,919.18,30-Nov-2021
63d7ab833aa4bc0006fd2b32,RUCHI,EQ,N,931.05,900.0,931.0,910.95,915.0,931.0,12482,11402131.6,1376.7,629.15,2384,INE619A01035,2021-11-29,2021-11-28T18:30:00.000Z,2023-01-30T11:35:31.539Z,2023-01-30T11:35:31.539Z,0,,913.49,29-Nov-2021
63d7ab74595bb20007084be9,RUCHI,EQ,N,947.0,923.0,946.8,931.0,930.0,946.8,14773,13794119.9,1376.7,629.15,2299,INE619A01035,2021-11-26,2021-11-25T18:30:00.000Z,2023-01-30T11:35:16.392Z,2023-01-30T11:35:16.392Z,0,,933.74,26-Nov-2021
63d7ab65ec06e30007fc150c,RUCHI,EQ,N,957.0,939.0,939.0,946.8,947.0,951.15,7417,7025447.75,1376.7,629.15,1220,INE619A01035,2021-11-25,2021-11-24T18:30:00.000Z,2023-01-30T11:35:01.376Z,2023-01-30T11:35:01.376Z,0,,947.21,25-Nov-2021
63d7ab56284b4900075abd4c,RUCHI,EQ,N,978.0,944.05,978.0,951.15,953.4,948.9,10685,10235040.5,1376.7,629.15,1580,INE619A01035,2021-11-24,2021-11-23T18:30:00.000Z,2023-01-30T11:34:46.301Z,2023-01-30T11:34:46.301Z,0,,957.89,24-Nov-2021
63d7ab471e67540007c99b2b,RUCHI,EQ,N,959.95,932.0,932.0,948.9,946.0,942.3,12170,11541814.05,1376.7,629.15,2023,INE619A01035,2021-11-23,2021-11-22T18:30:00.000Z,2023-01-30T11:34:31.157Z,2023-01-30T11:34:31.157Z,0,,948.38,23-Nov-2021
63d7ab373aa4bc0006fd21a9,RUCHI,EQ,N,990.0,919.65,980.0,942.3,942.0,980.45,24813,23573994.45,1376.7,629.15,4481,INE619A01035,2021-11-22,2021-11-21T18:30:00.000Z,2023-01-30T11:34:15.843Z,2023-01-30T11:34:15.843Z,0,,950.07,22-Nov-2021
63d7ab28efeae70008bb5e39,RUCHI,EQ,N,1009.95,975.0,998.0,980.45,992.0,1001.25,23318,23031822.8,1376.7,629.15,3977,INE619A01035,2021-11-18,2021-11-17T18:30:00.000Z,2023-01-30T11:34:00.933Z,2023-01-30T11:34:00.933Z,0,,987.73,18-Nov-2021
63d7ab1934f4430007b60bc2,RUCHI,EQ,N,1015.0,995.0,1011.0,1001.25,998.0,1018.0,22347,22480295.15,1376.7,629.15,3474,INE619A01035,2021-11-17,2021-11-16T18:30:00.000Z,2023-01-30T11:33:45.849Z,2023-01-30T11:33:45.849Z,0,,1005.96,17-Nov-2021
63d7ab0a1947950006e09019,RUCHI,EQ,N,1174.8,992.0,998.6,1018.0,1011.95,979.0,134107,139521967.8,1376.7,629.15,12755,INE619A01035,2021-11-16,2021-11-15T18:30:00.000Z,2023-01-30T11:33:30.839Z,2023-01-30T11:33:30.839Z,0,,1040.38,16-Nov-2021
63d7aafbb726b40007afa2df,RUCHI,EQ,N,1015.9,975.0,1011.95,979.0,986.95,1006.95,24268,23940384.7,1376.7,629.15,3257,INE619A01035,2021-11-15,2021-11-14T18:30:00.000Z,2023-01-30T11:33:15.415Z,2023-01-30T11:33:15.415Z,0,,986.5,15-Nov-2021
63d7aaec06404c0006d99658,RUCHI,EQ,N,1035.9,993.65,1035.9,1006.95,1012.0,1026.25,25318,25716647.9,1376.7,614.7,3028,INE619A01035,2021-11-12,2021-11-11T18:30:00.000Z,2023-01-30T11:33:00.475Z,2023-01-30T11:33:00.475Z,0,,1015.75,12-Nov-2021
63d7aade91e6ce00070b0ebc,RUCHI,EQ,N,1038.45,1014.8,1038.45,1026.25,1025.5,1030.95,26128,26775960.3,1376.7,614.7,2519,INE619A01035,2021-11-11,2021-11-10T18:30:00.000Z,2023-01-30T11:32:46.177Z,2023-01-30T11:32:46.177Z,0,,1024.8,11-Nov-2021
63d7aacece536a00074634e5,RUCHI,EQ,N,1055.0,960.1,966.0,1030.95,1025.0,965.65,89913,91902385.9,1376.7,614.7,7819,INE619A01035,2021-11-10,2021-11-09T18:30:00.000Z,2023-01-30T11:32:30.533Z,2023-01-30T11:32:30.533Z,0,,1022.13,10-Nov-2021
63d7aabe4a097d0008717e24,RUCHI,EQ,N,969.05,955.25,966.95,965.65,961.1,961.95,9409,9077614.25,1376.7,614.7,1100,INE619A01035,2021-11-09,2021-11-08T18:30:00.000Z,2023-01-30T11:32:14.962Z,2023-01-30T11:32:14.962Z,0,,964.78,09-Nov-2021
63d7aab0664d7a0006782144,RUCHI,EQ,N,967.7,948.0,960.0,961.95,960.1,947.3,13246,12737061.15,1376.7,614.7,1746,INE619A01035,2021-11-08,2021-11-07T18:30:00.000Z,2023-01-30T11:32:00.025Z,2023-01-30T11:32:00.025Z,0,,961.58,08-Nov-2021
63d7aaa0b726b40007af9956,RUCHI,EQ,N,960.0,747.6,949.7,947.3,954.85,934.45,10634,9899699.65,1376.7,595.05,1134,INE619A01035,2021-11-04,2021-11-03T18:30:00.000Z,2023-01-30T11:31:44.475Z,2023-01-30T11:31:44.475Z,0,,930.95,04-Nov-2021
63d7aa914a097d00087174e1,RUCHI,EQ,N,937.0,931.0,934.0,934.45,931.0,933.05,9519,8900082.9,1376.7,595.05,635,INE619A01035,2021-11-03,2021-11-02T18:30:00.000Z,2023-01-30T11:31:29.905Z,2023-01-30T11:31:29.905Z,0,,934.98,03-Nov-2021
63d7aa8291e6ce00070b0520,RUCHI,EQ,N,939.95,927.0,934.5,933.05,935.0,935.05,9753,9107626.4,1376.7,595.05,1332,INE619A01035,2021-11-02,2021-11-01T18:30:00.000Z,2023-01-30T11:31:14.830Z,2023-01-30T11:31:14.830Z,0,,933.83,02-Nov-2021
63d7aa73c49cb60007c472a8,RUCHI,EQ,N,942.0,927.0,933.9,935.05,935.1,928.05,13725,12842730.1,1376.7,595.05,1849,INE619A01035,2021-11-01,2021-10-31T18:30:00.000Z,2023-01-30T11:30:59.413Z,2023-01-30T11:30:59.413Z,0,,935.72,01-Nov-2021
63d79fc0c49cb60007c42ae9,RUCHI,EQ,N,952.75,927.0,952.0,928.05,927.85,945.55,15313,14298858.85,1376.7,595.05,2388,INE619A01035,2021-10-29,2021-10-28T18:30:00.000Z,2023-01-30T10:45:20.336Z,2023-01-30T10:45:20.336Z,0,,933.77,29-Oct-2021
63d79fb1d0920400073c134e,RUCHI,EQ,N,967.75,943.9,967.75,945.55,953.5,967.75,14977,14243713.6,1376.7,595.05,2373,INE619A01035,2021-10-28,2021-10-27T18:30:00.000Z,2023-01-30T10:45:05.377Z,2023-01-30T10:45:05.377Z,0,,951.04,28-Oct-2021
63d79fa2d0920400073c098a,RUCHI,EQ,N,985.0,965.0,985.0,967.75,967.8,979.75,16124,15677879.5,1376.7,595.05,2113,INE619A01035,2021-10-27,2021-10-26T18:30:00.000Z,2023-01-30T10:44:50.195Z,2023-01-30T10:44:50.195Z,0,,972.33,27-Oct-2021
