_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
5cfa2f3418f90d0008215bfa,WIPRO,EQ,N,333.8,329.05,331.0,330.85,330.65,330.05,2136121,708499548.8,343.95,253.5,33015,INE075A01022,2018-12-31,2018-12-30T18:30:00.000Z,2019-06-07T09:32:38.044Z,2019-06-07T09:32:38.044Z,0,,331.68,31-Dec-2018,
5cfa2f229ebde10008cb53b5,WIPRO,EQ,N,332.9,325.8,326.2,330.05,329.1,327.45,2229453,736435623.5,343.95,253.5,30483,INE075A01022,2018-12-28,2018-12-27T18:30:00.000Z,2019-06-07T09:32:18.203Z,2019-06-07T09:32:18.203Z,0,,330.32,28-Dec-2018,
5cfa2f332aff480008aad5cc,WIPRO,EQ,N,331.35,324.0,327.8,327.45,325.95,326.15,5072651,1665934530.25,343.95,253.5,40149,INE075A01022,2018-12-27,2018-12-26T18:30:00.000Z,2019-06-07T09:32:35.944Z,2019-06-07T09:32:35.944Z,0,,328.41,27-Dec-2018,
5cfa2f392aff480008aadac2,WIPRO,EQ,N,327.3,319.35,325.7,326.15,325.55,326.7,2355520,761949053.4,343.95,253.5,25141,INE075A01022,2018-12-26,2018-12-25T18:30:00.000Z,2019-06-07T09:32:41.306Z,2019-06-07T09:32:41.306Z,0,,323.47,26-Dec-2018,
5cfa2f45aa58de00086be8e0,WIPRO,EQ,N,330.5,321.4,322.7,326.7,326.05,322.1,4231888,1381936885.6,343.95,253.5,40988,INE075A01022,2018-12-24,2018-12-23T18:30:00.000Z,2019-06-07T09:32:54.284Z,2019-06-07T09:32:54.284Z,0,,326.55,24-Dec-2018,
5cfa2f49aa58de00086bee4d,WIPRO,EQ,N,334.8,320.75,333.2,322.1,323.15,333.25,9828513,3184763797.15,343.95,253.5,74245,INE075A01022,2018-12-21,2018-12-20T18:30:00.000Z,2019-06-07T09:32:57.996Z,2019-06-07T09:32:57.996Z,0,,324.03,21-Dec-2018,
5cfa2f552dd783000744d79e,WIPRO,EQ,N,340.0,332.35,336.25,333.25,333.5,340.7,2408153,809222039.8,343.95,253.5,31057,INE075A01022,2018-12-20,2018-12-19T18:30:00.000Z,2019-06-07T09:33:09.947Z,2019-06-07T09:33:09.947Z,0,,336.03,20-Dec-2018,
5cfa2f522dd783000744d361,WIPRO,EQ,N,342.25,331.4,335.05,340.7,340.2,335.05,3741754,1263148547.55,343.95,253.5,54236,INE075A01022,2018-12-19,2018-12-18T18:30:00.000Z,2019-06-07T09:33:07.027Z,2019-06-07T09:33:07.027Z,0,,337.58,19-Dec-2018,
5cfa2f5c8c50c40008325ea0,WIPRO,EQ,N,338.4,332.55,335.25,335.05,335.0,339.6,3699153,1239931775.0,343.95,253.5,43204,INE075A01022,2018-12-18,2018-12-17T18:30:00.000Z,2019-06-07T09:33:16.576Z,2019-06-07T09:33:16.576Z,0,,335.19,18-Dec-2018,
5cfa2f1250e5a10008c733ec,WIPRO,EQ,N,341.75,334.4,335.95,339.6,338.7,333.1,3435752,1164576015.3,343.95,253.5,52638,INE075A01022,2018-12-17,2018-12-16T18:30:00.000Z,2019-06-07T09:32:02.689Z,2019-06-07T09:32:02.689Z,0,,338.96,17-Dec-2018,
5cfa2f5e8c50c400083265ba,WIPRO,EQ,N,343.0,332.3,339.0,333.1,335.0,338.65,4797032,1615091652.3,343.95,253.5,50298,INE075A01022,2018-12-14,2018-12-13T18:30:00.000Z,2019-06-07T09:33:18.213Z,2019-06-07T09:33:18.213Z,0,,336.69,14-Dec-2018,
5cfa2efdfe058700082b802b,WIPRO,EQ,N,343.95,329.0,331.0,338.65,339.0,330.05,5148093,1739298174.45,343.95,253.5,75220,INE075A01022,2018-12-13,2018-12-12T18:30:00.000Z,2019-06-07T09:31:41.885Z,2019-06-07T09:31:41.885Z,0,,337.85,13-Dec-2018,
5cfa2f0750e5a10008c72ce7,WIPRO,EQ,N,332.0,327.95,329.8,330.05,330.45,328.0,2635669,870619213.9,341.25,253.5,48766,INE075A01022,2018-12-12,2018-12-11T18:30:00.000Z,2019-06-07T09:31:51.682Z,2019-06-07T09:31:51.682Z,0,,330.32,12-Dec-2018,
5cfa2efafe058700082b7e30,WIPRO,EQ,N,333.8,324.8,325.4,328.0,328.85,326.6,4423215,1455487419.85,341.25,253.5,60938,INE075A01022,2018-12-11,2018-12-10T18:30:00.000Z,2019-06-07T09:31:39.723Z,2019-06-07T09:31:39.723Z,0,,329.06,11-Dec-2018,
5cfa2f2d18f90d000821565f,WIPRO,EQ,N,336.5,325.1,328.3,326.6,325.15,333.3,3198111,1053962142.85,341.25,253.5,44102,INE075A01022,2018-12-10,2018-12-09T18:30:00.000Z,2019-06-07T09:32:30.897Z,2019-06-07T09:32:30.897Z,0,,329.56,10-Dec-2018,
5cfa2f189ebde10008cb4ccd,WIPRO,EQ,N,336.35,324.45,332.8,333.3,333.35,331.65,3474102,1143634378.75,341.25,253.5,88846,INE075A01022,2018-12-07,2018-12-06T18:30:00.000Z,2019-06-07T09:32:09.201Z,2019-06-07T09:32:09.201Z,0,,329.19,07-Dec-2018,
5cfa2f149ebde10008cb4a03,WIPRO,EQ,N,336.45,329.0,333.25,331.65,330.0,336.45,2337100,776587278.7,341.25,253.5,70184,INE075A01022,2018-12-06,2018-12-05T18:30:00.000Z,2019-06-07T09:32:04.639Z,2019-06-07T09:32:04.639Z,0,,332.29,06-Dec-2018,
5cfa2f352aff480008aad793,WIPRO,EQ,N,338.7,328.15,333.0,336.45,336.25,334.95,3849080,1286877602.8,341.25,253.5,48780,INE075A01022,2018-12-05,2018-12-04T18:30:00.000Z,2019-06-07T09:32:38.251Z,2019-06-07T09:32:38.251Z,0,,334.33,05-Dec-2018,
5ce55445242e790007d56d07,WIPRO,EQ,N,341.25,325.7,328.25,334.95,334.45,328.25,5971913,1998196463.25,341.25,253.5,83796,INE075A01022,2018-12-04,2018-12-03T18:30:00.000Z,2019-05-22T13:53:09.180Z,2019-05-22T13:53:09.180Z,0,,334.6,04-Dec-2018,
5cfa2f46aa58de00086bea5b,WIPRO,EQ,N,329.5,323.05,325.0,328.25,327.8,324.65,2668224,873851326.85,338.0,253.5,49174,INE075A01022,2018-12-03,2018-12-02T18:30:00.000Z,2019-06-07T09:32:54.888Z,2019-06-07T09:32:54.888Z,0,,327.5,03-Dec-2018,
5cfa2f532dd783000744d3fe,WIPRO,EQ,N,326.4,313.7,315.05,324.65,324.8,314.9,6371721,2058761849.85,338.0,253.5,76207,INE075A01022,2018-11-30,2018-11-29T18:30:00.000Z,2019-06-07T09:33:07.370Z,2019-06-07T09:33:07.370Z,0,,323.11,30-Nov-2018,
5cfa2f45aa58de00086be915,WIPRO,EQ,N,316.65,309.6,314.0,314.9,314.9,310.3,2922520,916779703.35,338.0,253.5,43394,INE075A01022,2018-11-29,2018-11-28T18:30:00.000Z,2019-06-07T09:32:53.929Z,2019-06-07T09:32:53.929Z,0,,313.69,29-Nov-2018,
5cfa2f522dd783000744d1ba,WIPRO,EQ,N,315.55,309.25,313.95,310.3,310.8,312.05,6347516,1977700791.85,338.0,253.5,69741,INE075A01022,2018-11-28,2018-11-27T18:30:00.000Z,2019-06-07T09:33:06.113Z,2019-06-07T09:33:06.113Z,0,,311.57,28-Nov-2018,
