_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TIMESTAMP,TIMESTAMP,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
6773dcffc3d8efb79b6927c2,EICHERMOT,EQ,N,2024-12-31,2024-12-30T18:30:00.000Z,4872.4,4810.0,4827.0,4821.9,4825.0,4855.8,313948,1519429728.05,5105.0,3562.45,33582,INE066A01021,2024-12-31T12:01:03.397Z,2024-12-31T12:01:03.397Z,0,,4839.75,31-Dec-2024,
67728b7f3592730a18a59867,EICHERMOT,EQ,N,2024-12-30,2024-12-29T18:30:00.000Z,4904.95,4832.3,4890.0,4855.8,4850.0,4876.9,242799,1182637597.05,5105.0,3562.45,35170,INE066A01021,2024-12-30T12:01:03.529Z,2024-12-30T12:01:03.529Z,0,,4870.85,30-Dec-2024,
676e96de9d250c1c57280093,EICHERMOT,EQ,N,2024-12-27,2024-12-26T18:30:00.000Z,4954.95,4789.55,4820.0,4876.9,4874.0,4801.35,408992,2002878067.8,5105.0,3562.45,49541,INE066A01021,2024-12-27T12:00:30.133Z,2024-12-27T12:00:30.133Z,0,,4897.11,27-Dec-2024,
676d457f8d87f25407c724ed,EICHERMOT,EQ,N,2024-12-26,2024-12-25T18:30:00.000Z,4824.35,4772.0,4792.9,4801.35,4800.0,4792.9,328172,1574038704.1,5105.0,3562.45,39609,INE066A01021,2024-12-26T12:01:03.077Z,2024-12-26T12:01:03.077Z,0,,4796.38,26-Dec-2024,
676aa25b860a445c03ce2526,EICHERMOT,EQ,N,2024-12-24,2024-12-23T18:30:00.000Z,4808.0,4738.65,4750.55,4792.9,4800.0,4750.55,227611,1089045934.95,5105.0,3562.45,28645,INE066A01021,2024-12-24T12:00:27.864Z,2024-12-24T12:00:27.864Z,0,,4784.68,24-Dec-2024,
676950ffd102eff4ef7dc73d,EICHERMOT,EQ,N,2024-12-23,2024-12-22T18:30:00.000Z,4776.2,4698.0,4750.0,4750.55,4756.95,4734.5,371318,1762942881.9,5105.0,3562.45,46896,INE066A01021,2024-12-23T12:01:03.720Z,2024-12-23T12:01:03.720Z,0,,4747.8,23-Dec-2024,
67655c7f8a68cdbf78107831,EICHERMOT,EQ,N,2024-12-20,2024-12-19T18:30:00.000Z,4822.45,4720.0,4748.0,4734.5,4740.0,4771.95,386086,1839659681.8,5105.0,3562.45,40390,INE066A01021,2024-12-20T12:01:03.660Z,2024-12-20T12:01:03.660Z,0,,4764.9,20-Dec-2024,
67640aff0fa404e90897f877,EICHERMOT,EQ,N,2024-12-19,2024-12-18T18:30:00.000Z,4780.0,4673.6,4710.0,4771.95,4770.0,4749.85,500287,2372346460.85,5105.0,3562.45,64173,INE066A01021,2024-12-19T12:01:03.347Z,2024-12-19T12:01:03.347Z,0,,4741.97,19-Dec-2024,
6762b95c0fa404e90897ebac,EICHERMOT,EQ,N,2024-12-18,2024-12-17T18:30:00.000Z,4799.35,4716.35,4724.0,4749.85,4758.95,4742.65,331577,1579842543.95,5105.0,3562.45,29155,INE066A01021,2024-12-18T12:00:28.182Z,2024-12-18T12:00:28.182Z,0,,4764.63,18-Dec-2024,
676167dcda3f93657ef45990,EICHERMOT,EQ,N,2024-12-17,2024-12-16T18:30:00.000Z,4830.0,4726.95,4808.1,4742.65,4730.0,4838.5,402231,1921464369.25,5105.0,3562.45,33489,INE066A01021,2024-12-17T12:00:28.763Z,2024-12-17T12:00:28.763Z,0,,4777.02,17-Dec-2024,
67601680eaa921f6ae66bd75,EICHERMOT,EQ,N,2024-12-16,2024-12-15T18:30:00.000Z,4865.0,4800.0,4820.0,4838.5,4822.0,4825.9,404180,1951345500.15,5105.0,3562.45,31195,INE066A01021,2024-12-16T12:01:04.015Z,2024-12-16T12:01:04.015Z,0,,4827.91,16-Dec-2024,
675c232c39a54ec28ecfca6b,EICHERMOT,EQ,N,2024-12-13,2024-12-12T18:30:00.000Z,4858.45,4754.2,4788.0,4825.9,4831.0,4807.65,404369,1944291918.8,5105.0,3562.45,32779,INE066A01021,2024-12-13T12:06:04.918Z,2024-12-13T12:06:04.918Z,0,,4808.21,13-Dec-2024,
