_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
63aed2feece58500067d1748,ITC,EQ,N,336.75,330.5,335.4,331.55,331.0,335.35,6960264,2324123983.35,361.45,207.0,86886,INE154A01025,2022-12-30,2022-12-29T18:30:00.000Z,2022-12-30T12:01:02.013Z,2022-12-30T12:01:02.013Z,0,,333.91,30-Dec-2022,
63ad817e165f2b0007bbc6db,ITC,EQ,N,335.75,331.55,334.35,335.35,335.45,334.4,8105359,2703980878.25,361.45,207.0,98175,INE154A01025,2022-12-29,2022-12-28T18:30:00.000Z,2022-12-29T12:01:02.355Z,2022-12-29T12:01:02.355Z,0,,333.6,29-Dec-2022,
63ac2ffdb817f50007b7decc,ITC,EQ,N,335.0,331.5,332.85,334.4,334.35,333.15,7737562,2574744214.3,361.45,207.0,114100,INE154A01025,2022-12-28,2022-12-27T18:30:00.000Z,2022-12-28T12:01:01.871Z,2022-12-28T12:01:01.871Z,0,,332.76,28-Dec-2022,
63aade5f877f9100079434b6,ITC,EQ,N,336.4,330.15,335.6,333.15,333.05,334.6,6727343,2242627265.3,361.45,207.0,122372,INE154A01025,2022-12-27,2022-12-26T18:30:00.000Z,2022-12-27T12:00:31.933Z,2022-12-27T12:00:31.933Z,0,,333.36,27-Dec-2022,
63a98cfedec2580006f62682,ITC,EQ,N,335.1,325.5,326.5,334.6,334.6,326.7,9566210,3183941256.4,361.45,207.0,183864,INE154A01025,2022-12-26,2022-12-25T18:30:00.000Z,2022-12-26T12:01:02.396Z,2022-12-26T12:01:02.396Z,0,,332.83,26-Dec-2022,
63a5987dba71aa0006a9ecca,ITC,EQ,N,331.9,325.35,330.9,326.7,326.05,332.45,10073884,3303219426.2,361.45,207.0,187134,INE154A01025,2022-12-23,2022-12-22T18:30:00.000Z,2022-12-23T12:01:01.882Z,2022-12-23T12:01:01.882Z,0,,327.9,23-Dec-2022,
63a446da4168e200078939d1,ITC,EQ,N,337.4,329.9,335.65,332.45,332.8,335.15,6584445,2191082235.3,361.45,207.0,101460,INE154A01025,2022-12-22,2022-12-21T18:30:00.000Z,2022-12-22T12:00:26.802Z,2022-12-22T12:00:26.802Z,0,,332.77,22-Dec-2022,
63a2f55ffbd8f20007c47bb9,ITC,EQ,N,341.25,334.5,341.0,335.15,335.7,340.15,7045201,2372658454.35,361.45,207.0,127807,INE154A01025,2022-12-21,2022-12-20T18:30:00.000Z,2022-12-21T12:00:31.875Z,2022-12-21T12:00:31.875Z,0,,336.78,21-Dec-2022,
63a1a3dfc0ffa70007a00470,ITC,EQ,N,340.95,336.75,340.05,340.15,339.9,340.5,5482218,1856320822.2,361.45,207.0,80370,INE154A01025,2022-12-20,2022-12-19T18:30:00.000Z,2022-12-20T12:00:31.954Z,2022-12-20T12:00:31.954Z,0,,338.61,20-Dec-2022,
63a0527df1563200081b427a,ITC,EQ,N,342.35,335.35,336.8,340.5,340.05,335.1,7812801,2654927435.7,361.45,207.0,110172,INE154A01025,2022-12-19,2022-12-18T18:30:00.000Z,2022-12-19T12:01:01.793Z,2022-12-19T12:01:01.793Z,0,,339.82,19-Dec-2022,
639c5dfe28c1380006e2f31d,ITC,EQ,N,338.9,331.3,337.5,335.1,335.75,338.85,12429280,4157423586.75,361.45,207.0,207367,INE154A01025,2022-12-16,2022-12-15T18:30:00.000Z,2022-12-16T12:01:02.252Z,2022-12-16T12:01:02.252Z,0,,334.49,16-Dec-2022,
639b0c5f74943d0007721b80,ITC,EQ,N,346.1,338.0,344.75,338.85,338.7,345.4,8154931,2782665991.55,361.45,207.0,112979,INE154A01025,2022-12-15,2022-12-14T18:30:00.000Z,2022-12-15T12:00:31.851Z,2022-12-15T12:00:31.851Z,0,,341.22,15-Dec-2022,
6399bae1e6e7840007d9b412,ITC,EQ,N,347.35,343.75,346.0,345.4,345.1,345.6,7379878,2549557384.5,361.45,207.0,128069,INE154A01025,2022-12-14,2022-12-13T18:30:00.000Z,2022-12-14T12:00:33.843Z,2022-12-14T12:00:33.843Z,0,,345.47,14-Dec-2022,
