_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP
5f2ab08d6880400008eeee7b,TIINDIA,EQ,N,274.75,267.6,274.65,269.55,269.0,271.35,53814,14526385.05,308.9,215.7,859,INE974X01010,2017-12-29,2017-12-28T18:30:00.000Z,2020-08-05T13:13:49.832Z,2020-08-05T13:13:49.832Z,0,,269.94,29-Dec-2017
5f2ab083083f1b00087a2364,TIINDIA,EQ,N,274.0,269.95,272.45,271.35,272.0,270.8,21342,5798244.6,308.9,215.7,870,INE974X01010,2017-12-28,2017-12-27T18:30:00.000Z,2020-08-05T13:13:39.240Z,2020-08-05T13:13:39.240Z,0,,271.68,28-Dec-2017
5f2ab079083f1b00087a1ac4,TIINDIA,EQ,N,276.0,270.0,273.9,270.8,270.25,273.45,40298,10976668.2,308.9,215.7,1335,INE974X01010,2017-12-27,2017-12-26T18:30:00.000Z,2020-08-05T13:13:29.421Z,2020-08-05T13:13:29.421Z,0,,272.39,27-Dec-2017
5f2ab06ffe882b0009f7d635,TIINDIA,EQ,N,275.05,267.0,270.3,273.45,274.5,270.05,105722,28952778.85,308.9,215.7,3234,INE974X01010,2017-12-26,2017-12-25T18:30:00.000Z,2020-08-05T13:13:19.178Z,2020-08-05T13:13:19.178Z,0,,273.86,26-Dec-2017
5f2ab065fe882b0009f7cd5e,TIINDIA,EQ,N,272.85,266.0,268.2,270.05,270.3,264.5,56045,15133714.55,308.9,215.7,1732,INE974X01010,2017-12-22,2017-12-21T18:30:00.000Z,2020-08-05T13:13:09.140Z,2020-08-05T13:13:09.140Z,0,,270.03,22-Dec-2017
5f2ab05a083f1b00087a1206,TIINDIA,EQ,N,269.85,263.2,265.75,264.5,265.0,263.95,43533,11583746.7,308.9,215.7,1008,INE974X01010,2017-12-21,2017-12-20T18:30:00.000Z,2020-08-05T13:12:58.752Z,2020-08-05T13:12:58.752Z,0,,266.09,21-Dec-2017
5f2ab050434c8f0008261f1d,TIINDIA,EQ,N,269.9,262.05,263.05,263.95,263.0,264.6,42921,11412342.7,308.9,215.7,1948,INE974X01010,2017-12-20,2017-12-19T18:30:00.000Z,2020-08-05T13:12:48.194Z,2020-08-05T13:12:48.194Z,0,,265.89,20-Dec-2017
5f2ab046434c8f0008261692,TIINDIA,EQ,N,270.9,260.5,267.75,264.6,263.95,265.15,57890,15295450.25,308.9,215.7,858,INE974X01010,2017-12-19,2017-12-18T18:30:00.000Z,2020-08-05T13:12:38.354Z,2020-08-05T13:12:38.354Z,0,,264.22,19-Dec-2017
5f2ab03b6880400008eee5af,TIINDIA,EQ,N,275.0,255.0,268.0,265.15,264.95,263.1,516880,137069467.55,308.9,215.7,1348,INE974X01010,2017-12-18,2017-12-17T18:30:00.000Z,2020-08-05T13:12:27.942Z,2020-08-05T13:12:27.942Z,0,,265.19,18-Dec-2017
5f2ab0316880400008eedd70,TIINDIA,EQ,N,265.75,259.75,262.95,263.1,263.0,259.95,446942,116149570.95,308.9,215.7,552,INE974X01010,2017-12-15,2017-12-14T18:30:00.000Z,2020-08-05T13:12:17.974Z,2020-08-05T13:12:17.974Z,0,,259.88,15-Dec-2017
5f2ab027083f1b00087a0950,TIINDIA,EQ,N,262.4,257.0,262.4,259.95,260.0,259.8,17643,4560816.1,308.9,215.7,488,INE974X01010,2017-12-14,2017-12-13T18:30:00.000Z,2020-08-05T13:12:07.828Z,2020-08-05T13:12:07.828Z,0,,258.51,14-Dec-2017
5f2ab01dfe882b0009f7c4ae,TIINDIA,EQ,N,263.95,250.5,250.5,259.8,261.05,257.9,13344,3442646.7,308.9,215.7,433,INE974X01010,2017-12-13,2017-12-12T18:30:00.000Z,2020-08-05T13:11:57.387Z,2020-08-05T13:11:57.387Z,0,,257.99,13-Dec-2017
5f2ab013fe882b0009f7bc31,TIINDIA,EQ,N,273.95,256.25,273.95,257.9,257.0,270.4,59252,15493680.45,308.9,215.7,1456,INE974X01010,2017-12-12,2017-12-11T18:30:00.000Z,2020-08-05T13:11:47.670Z,2020-08-05T13:11:47.670Z,0,,261.49,12-Dec-2017
5f2ab009083f1b00087a00f9,TIINDIA,EQ,N,283.35,269.0,271.0,270.4,270.05,259.2,92879,25592715.15,308.9,215.7,2323,INE974X01010,2017-12-11,2017-12-10T18:30:00.000Z,2020-08-05T13:11:37.354Z,2020-08-05T13:11:37.354Z,0,,275.55,11-Dec-2017
5f2aaffe434c8f0008260e12,TIINDIA,EQ,N,261.0,252.15,259.9,259.2,261.0,251.8,38260,9853598.75,308.9,215.7,1328,INE974X01010,2017-12-08,2017-12-07T18:30:00.000Z,2020-08-05T13:11:26.785Z,2020-08-05T13:11:26.785Z,0,,257.54,08-Dec-2017
5f2aaff4434c8f00082605b9,TIINDIA,EQ,N,254.95,242.05,254.95,251.8,250.0,252.55,20875,5224001.35,308.9,215.7,640,INE974X01010,2017-12-07,2017-12-06T18:30:00.000Z,2020-08-05T13:11:16.997Z,2020-08-05T13:11:16.997Z,0,,250.25,07-Dec-2017
5f2aafeb6880400008eed501,TIINDIA,EQ,N,257.1,215.7,257.1,252.55,253.0,257.1,190976,47801352.3,308.9,215.7,1039,INE974X01010,2017-12-06,2017-12-05T18:30:00.000Z,2020-08-05T13:11:07.214Z,2020-08-05T13:11:07.214Z,0,,250.3,06-Dec-2017
5f2aafe0fe882b0009f7b351,TIINDIA,EQ,N,258.95,251.05,253.05,257.1,258.7,258.9,14675,3729825.45,308.9,241.0,495,INE974X01010,2017-12-05,2017-12-04T18:30:00.000Z,2020-08-05T13:10:56.802Z,2020-08-05T13:10:56.802Z,0,,254.16,05-Dec-2017
5f2aafd6083f1b000879f852,TIINDIA,EQ,N,262.0,253.0,255.75,258.9,260.0,255.75,33722,8702565.0,308.9,241.0,497,INE974X01010,2017-12-04,2017-12-03T18:30:00.000Z,2020-08-05T13:10:46.585Z,2020-08-05T13:10:46.585Z,0,,258.07,04-Dec-2017
5f2aafad6880400008eecb8f,TIINDIA,EQ,N,264.45,255.0,259.0,255.75,257.95,258.9,24233,6296789.15,308.9,241.0,783,INE974X01010,2017-12-01,2017-11-30T18:30:00.000Z,2020-08-05T13:10:05.751Z,2020-08-05T13:10:05.751Z,0,,259.84,01-Dec-2017
5f2aafa3083f1b000879efac,TIINDIA,EQ,N,263.0,256.0,263.0,258.9,259.0,260.85,71198,18458084.25,308.9,241.0,1898,INE974X01010,2017-11-30,2017-11-29T18:30:00.000Z,2020-08-05T13:09:55.695Z,2020-08-05T13:09:55.695Z,0,,259.25,30-Nov-2017
5f2aaf99083f1b000879e6af,TIINDIA,EQ,N,267.0,259.3,264.95,260.85,259.3,264.95,35770,9395312.1,308.9,241.0,1142,INE974X01010,2017-11-29,2017-11-28T18:30:00.000Z,2020-08-05T13:09:45.770Z,2020-08-05T13:09:45.770Z,0,,262.66,29-Nov-2017
5f2aaf8ffe882b0009f7aa61,TIINDIA,EQ,N,271.7,262.4,271.0,264.95,264.0,269.8,220652,58796776.7,308.9,241.0,784,INE974X01010,2017-11-28,2017-11-27T18:30:00.000Z,2020-08-05T13:09:35.484Z,2020-08-05T13:09:35.484Z,0,,266.47,28-Nov-2017
5f2aaf85fe882b0009f7a1c4,TIINDIA,EQ,N,274.5,266.3,274.5,269.8,268.25,269.6,29991,8079555.95,308.9,241.0,928,INE974X01010,2017-11-27,2017-11-26T18:30:00.000Z,2020-08-05T13:09:25.250Z,2020-08-05T13:09:25.250Z,0,,269.4,27-Nov-2017
5f2aaf7b434c8f000825fd36,TIINDIA,EQ,N,271.0,265.0,268.5,269.6,269.05,265.7,34189,9202794.75,308.9,241.0,426,INE974X01010,2017-11-24,2017-11-23T18:30:00.000Z,2020-08-05T13:09:15.198Z,2020-08-05T13:09:15.198Z,0,,269.17,24-Nov-2017
5f2aaf70fe882b0009f79939,TIINDIA,EQ,N,270.0,262.5,268.95,265.7,265.1,264.8,26151,6954917.1,308.9,241.0,723,INE974X01010,2017-11-23,2017-11-22T18:30:00.000Z,2020-08-05T13:09:04.988Z,2020-08-05T13:09:04.988Z,0,,265.95,23-Nov-2017
5f2aaf666880400008eec456,TIINDIA,EQ,N,270.0,262.0,269.1,264.8,264.55,269.1,25553,6783923.05,308.9,241.0,1517,INE974X01010,2017-11-22,2017-11-21T18:30:00.000Z,2020-08-05T13:08:55.002Z,2020-08-05T13:08:55.002Z,0,,265.48,22-Nov-2017
