_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TIMESTAMP,TIMESTAMP,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
6773dcffdcd6a4fdd5da1ad1,TIINDIA,EQ,N,2024-12-31,2024-12-30T18:30:00.000Z,3604.6,3489.25,3535.0,3576.25,3553.0,3540.65,160932,573295751.85,4810.8,3334.3,19961,INE974X01010,2024-12-31T12:01:03.554Z,2024-12-31T12:01:03.554Z,0,,3562.35,31-Dec-2024,
67728b7ffcbe9f5d89695e91,TIINDIA,EQ,N,2024-12-30,2024-12-29T18:30:00.000Z,3611.3,3521.05,3575.0,3540.65,3535.05,3589.5,125646,447382723.05,4810.8,3334.3,22717,INE974X01010,2024-12-30T12:01:03.681Z,2024-12-30T12:01:03.681Z,0,,3560.66,30-Dec-2024,
676e96ff2735aad801994fd5,TIINDIA,EQ,N,2024-12-27,2024-12-26T18:30:00.000Z,3648.85,3586.0,3644.9,3589.5,3596.3,3636.9,95149,343099328.95,4810.8,3334.3,19565,INE974X01010,2024-12-27T12:01:03.482Z,2024-12-27T12:01:03.482Z,0,,3605.92,27-Dec-2024,
676d4580719d55176d725fe6,TIINDIA,EQ,N,2024-12-26,2024-12-25T18:30:00.000Z,3652.45,3514.3,3579.15,3636.9,3615.0,3579.15,177832,638439034.15,4810.8,3334.3,30828,INE974X01010,2024-12-26T12:01:04.150Z,2024-12-26T12:01:04.150Z,0,,3590.12,26-Dec-2024,
676aa280b9175d991cfb1f65,TIINDIA,EQ,N,2024-12-24,2024-12-23T18:30:00.000Z,3624.95,3568.25,3620.0,3579.15,3575.1,3621.0,102134,366844153.05,4810.8,3334.3,19866,INE974X01010,2024-12-24T12:01:04.049Z,2024-12-24T12:01:04.049Z,0,,3591.79,24-Dec-2024,
676950ff2735aad801992a92,TIINDIA,EQ,N,2024-12-23,2024-12-22T18:30:00.000Z,3670.5,3602.1,3610.05,3621.0,3623.5,3619.1,72563,263526668.65,4810.8,3334.3,15180,INE974X01010,2024-12-23T12:01:03.241Z,2024-12-23T12:01:03.241Z,0,,3631.69,23-Dec-2024,
67655c7f2dd9ee863fc600fa,TIINDIA,EQ,N,2024-12-20,2024-12-19T18:30:00.000Z,3825.0,3592.85,3791.4,3619.1,3604.0,3791.4,385690,1416828301.15,4810.8,3334.3,39542,INE974X01010,2024-12-20T12:01:03.858Z,2024-12-20T12:01:03.858Z,0,,3673.49,20-Dec-2024,
67640aff734336da9a1dff7c,TIINDIA,EQ,N,2024-12-19,2024-12-18T18:30:00.000Z,3799.0,3672.2,3700.1,3791.4,3794.0,3749.05,170455,640616981.3,4810.8,3334.3,26901,INE974X01010,2024-12-19T12:01:03.881Z,2024-12-19T12:01:03.881Z,0,,3758.28,19-Dec-2024,
6762b980b717e2d64f280632,TIINDIA,EQ,N,2024-12-18,2024-12-17T18:30:00.000Z,3757.75,3656.35,3705.2,3749.05,3756.95,3705.2,158703,591322698.9,4810.8,3334.3,32011,INE974X01010,2024-12-18T12:01:04.041Z,2024-12-18T12:01:04.041Z,0,,3725.97,18-Dec-2024,
676167ffb717e2d64f27e13f,TIINDIA,EQ,N,2024-12-17,2024-12-16T18:30:00.000Z,3779.55,3672.1,3740.0,3705.2,3730.05,3753.7,292669,1088291446.6,4810.8,3334.3,25406,INE974X01010,2024-12-17T12:01:03.647Z,2024-12-17T12:01:03.647Z,0,,3718.51,17-Dec-2024,
